block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,context_value,context_prediction_errors,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[0, 0]",1,"[1, 0]",0,0,[0.12],[0.5],1,0.5,0.0,0.0
0,1,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[0, 0]",1,"[1, 0]",0,0,[0.12],[0.5],1,0.5,0.0,0.0
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",1,"[0, -1]",0,0,[-0.12],[-0.5],1,-0.5,0.0,0.0
0,2,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.95), np.float64(0.0)]",0,"[np.float64(-0.06999999999999995), np.float64(-0.12)]",0,1,[0.2112],[0.38],2,-0.09499999999999997,0.95,0.0
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.98)]",0,"[np.float64(0.12), np.float64(0.09999999999999998)]",0,1,[-0.2112],[-0.38],2,0.10999999999999999,0.0,-0.98
0,2,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.95), np.float64(0.0)]",0,"[np.float64(-0.06999999999999995), np.float64(-0.12)]",0,1,[0.2112],[0.38],2,-0.09499999999999997,0.95,0.0
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[0, 0]",0,"[-1, -1]",0,1,[-0.24],[-1.],1,-1.0,0.0,0.0
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.98), np.float64(-0.95)]",0,"[np.float64(0.21999999999999997), np.float64(0.18999999999999995)]",0,1,[-0.4224],[-0.76],2,0.20499999999999996,-0.98,-0.95
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.1176), np.float64(-0.885)]",0,"[np.float64(0.0936), np.float64(1.0962)]",0,1,[-0.160512],[0.2112],3,0.5949,0.1176,-0.885
0,3,0,State AB,"['A', 'B']",Reward,"[0.0, 10.0]","['75', '25']","[0, 1]","[np.float64(0.8814), np.float64(-0.11399999999999999)]",0,"[np.float64(-1.0926), np.float64(0.9027999999999999)]",0,1,[0.280512],[0.2888],3,-0.09490000000000004,0.8814,-0.11399999999999999
0,3,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[-1, 0]","[np.float64(-0.7644), np.float64(-0.7695000000000001)]",0,"[np.float64(0.18679999999999997), np.float64(1.1919)]",0,1,[-0.441024],[-0.0776],3,0.6893499999999999,-0.7644,-0.7695000000000001
0,4,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[-1, 0]","[np.float64(-0.581336), np.float64(0.3628049999999998)]",1,"[np.float64(0.022359999999999935), np.float64(0.07821900000000015)]",0,0,[-0.45517824],[-0.058976],4,0.05028950000000004,-0.581336,0.3628049999999998
0,4,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.20932800000000001), np.float64(0.15639000000000003)]",0,"[np.float64(-0.048816000000000026), np.float64(0.004121999999999959)]",0,1,[-0.12198912],[0.160512],4,-0.022347000000000034,0.20932800000000001,0.15639000000000003
