block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[0, 0]",1,"[np.float64(0.8049999999999999), np.float64(-0.195)]",0,0,1,0.30499999999999994,0.0,0.0
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[-1, 0]","[0, 0]",1,"[np.float64(-0.8049999999999999), np.float64(0.195)]",0,0,1,-0.30499999999999994,0.0,0.0
0,2,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.47494999999999993), np.float64(-0.1911)]",0,"[np.float64(0.33005), np.float64(-0.0039000000000000146)]",0,1,2,0.163075,0.47494999999999993,-0.1911
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[-1, 0]","[np.float64(-0.47494999999999993), np.float64(0.1911)]",1,"[np.float64(-0.33005), np.float64(0.0039000000000000146)]",0,0,2,-0.163075,-0.47494999999999993,0.1911
0,1,0,State CD,"['D', 'C']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[0, 0]",1,"[np.float64(0.0), np.float64(0.0)]",0,0,1,0.0,0.0,0.0
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[0, 0]",0,"[np.float64(0.0), np.float64(0.0)]",0,1,1,0.0,0.0,0.0
0,2,0,State CD,"['C', 'D']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.0), np.float64(0.0)]",1,"[np.float64(0.0), np.float64(0.0)]",0,0,2,0.0,0.0,0.0
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0), np.float64(0.0)]",0,"[np.float64(0.0), np.float64(0.0)]",0,1,2,0.0,0.0,0.0
0,3,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.0), np.float64(0.0)]",0,"[np.float64(0.8049999999999999), np.float64(-0.195)]",0,1,3,0.30499999999999994,0.0,0.0
0,4,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.7888999999999999), np.float64(-0.11505)]",0,"[np.float64(0.016100000000000003), np.float64(-0.07995000000000001)]",0,1,4,-0.031925,0.7888999999999999,-0.11505
0,3,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.7983989999999999), np.float64(-0.193401)]",0,"[np.float64(0.006601000000000079), np.float64(-0.001599000000000017)]",0,1,3,0.002501000000000031,0.7983989999999999,-0.193401
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0), np.float64(0.0)]",1,"[np.float64(0.0), np.float64(0.0)]",0,0,3,0.0,0.0,0.0
0,4,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.8048679799999999), np.float64(-0.19434441)]",0,"[np.float64(0.00013202000000001046), np.float64(-0.0006555900000000114)]",0,1,4,-0.0002617850000000005,0.8048679799999999,-0.19434441
0,3,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.6696795), np.float64(0.194922)]",1,"[np.float64(0.8646795), np.float64(-0.999922)]",0,0,3,-0.06762124999999997,-0.6696795,0.194922
0,4,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0), np.float64(0.0)]",1,"[np.float64(0.0), np.float64(0.0)]",0,0,4,0.0,0.0,0.0
0,4,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.15951859499999999), np.float64(-0.7850015599999999)]",0,"[np.float64(0.354518595), np.float64(-0.01999844000000006)]",0,1,4,0.16726007749999997,-0.15951859499999999,-0.7850015599999999
0,5,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.1879096281), np.float64(-0.7968006395999999)]",0,"[np.float64(0.007090371900000003), np.float64(-0.008199360400000022)]",0,1,5,-0.0005544942500000094,0.1879096281,-0.7968006395999999
0,5,0,State CD,"['D', 'C']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.8046779999999999), np.float64(-0.1622205)]",0,"[np.float64(-0.8046779999999999), np.float64(0.1622205)]",0,1,5,-0.32122874999999995,0.8046779999999999,-0.1622205
0,6,0,State CD,"['C', 'D']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.016093560000000062), np.float64(-0.066510405)]",1,"[np.float64(-0.016093560000000062), np.float64(0.066510405)]",0,0,6,0.025208422499999966,0.016093560000000062,-0.066510405
