block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",1,"[0, -1]",0,0,1,-0.5,0.0,0.0
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.74)]",0,"[np.float64(0.0), np.float64(-0.26)]",0,1,2,-0.13,0.0,-0.74
0,1,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[0, 0]",1,"[1, 0]",0,0,1,0.5,0.0,0.0
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[0, 0]",0,"[0, -1]",0,1,1,-0.5,0.0,0.0
0,2,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.15), np.float64(0.0)]",1,"[np.float64(0.85), np.float64(0.0)]",0,0,2,0.425,0.15,0.0
0,1,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[0, 0]",0,"[1, 0]",0,1,1,0.5,0.0,0.0
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.15)]",0,"[np.float64(0.0), np.float64(-0.85)]",0,1,2,-0.425,0.0,-0.15
0,2,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.74), np.float64(0.0)]",0,"[np.float64(0.26), np.float64(0.0)]",0,1,2,0.13,0.74,0.0
0,3,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.779)]",0,"[np.float64(0.0), np.float64(-0.22099999999999997)]",0,1,3,-0.11049999999999999,0.0,-0.779
0,3,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.9324), np.float64(0.0)]",0,"[np.float64(0.0676), np.float64(0.0)]",0,1,3,0.0338,0.9324,0.0
0,3,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.27749999999999997), np.float64(0.0)]",0,"[np.float64(0.7225), np.float64(0.0)]",0,1,3,0.36125,0.27749999999999997,0.0
0,4,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.81215), np.float64(0.0)]",0,"[np.float64(0.18784999999999996), np.float64(0.0)]",0,1,4,0.09392499999999998,0.81215,0.0
0,4,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.81215)]",0,"[np.float64(0.0), np.float64(-0.18784999999999996)]",0,1,4,-0.09392499999999998,0.0,-0.81215
0,4,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.982424), np.float64(0.0)]",0,"[np.float64(0.017576000000000036), np.float64(0.0)]",0,1,4,0.008788000000000018,0.982424,0.0
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.0), np.float64(-0.27749999999999997)]",0,"[np.float64(-1.0), np.float64(-0.7225)]",0,1,3,-0.8612500000000001,0.0,-0.27749999999999997
0,4,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.74), np.float64(-0.38587499999999997)]",1,"[np.float64(-0.26), np.float64(-0.614125)]",0,0,4,-0.4370625,-0.74,-0.38587499999999997
0,5,0,State AB,"['A', 'B']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.951159), np.float64(0.0)]",0,"[np.float64(-0.951159), np.float64(0.0)]",0,1,5,-0.4755795,0.951159,0.0
0,5,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.779), np.float64(-0.8403275)]",0,"[np.float64(0.779), np.float64(-0.1596725)]",0,1,5,0.30966375,-0.779,-0.8403275
0,5,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.99543024), np.float64(0.0)]",0,"[np.float64(0.004569759999999978), np.float64(1.0)]",0,1,5,0.5022848799999999,0.99543024,0.0
0,6,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.20254000000000005), np.float64(-0.864278375)]",0,"[np.float64(0.20254000000000005), np.float64(-0.13572162499999996)]",0,1,6,0.03340918750000005,-0.20254000000000005,-0.864278375
0,6,0,State AB,"['B', 'A']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.24730134000000004), np.float64(0.0)]",0,"[np.float64(-0.24730134000000004), np.float64(0.0)]",0,1,6,-0.12365067000000002,0.24730134000000004,0.0
0,6,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.9988118624), np.float64(0.15)]",0,"[np.float64(0.0011881376000000277), np.float64(0.85)]",0,1,6,0.4255940688,0.9988118624,0.15
0,5,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.8403275)]",0,"[np.float64(0.0), np.float64(-0.1596725)]",0,1,5,-0.07983625,0.0,-0.8403275
0,6,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.864278375)]",0,"[np.float64(0.0), np.float64(-0.13572162499999996)]",0,1,6,-0.06786081249999998,0.0,-0.864278375
0,7,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.06429834840000001), np.float64(0.0)]",1,"[np.float64(0.9357016516), np.float64(0.0)]",0,0,7,0.4678508258,0.06429834840000001,0.0
