block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,action,prediction_errors,correct_action,accuracy,w_values,v_values,trial_total,averaged_pe,w_values1,w_values2
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",1,"[0, -1]",0,0,"[0.01, 0.01]",[0],1,-0.5,0.01,0.01
0,1,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",1,"[1, 0]",0,0,"[0.01, 0.01]",[0],1,0.5,0.01,0.01
0,1,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",0,"[0, -1]",0,1,"[0.01, 0.01]",[0],1,-0.5,0.01,0.01
0,1,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",0,"[1, 0]",0,1,"[0.01, 0.01]",[0],1,0.5,0.01,0.01
0,2,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]",0,"[np.float64(0.0), np.float64(-1.0)]",0,1,[ 0.01587302 -0.98412698],[np.float64(0.0)],2,-0.5,0.015873015873015872,-0.9841269841269841
0,2,0,State AB,"['A', 'B']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]",0,"[np.float64(0.0), np.float64(0.0)]",0,1,[0.98461538 0.01538462],[np.float64(0.0)],2,0.0,0.9846153846153846,0.015384615384615384
0,2,0,State CD,"['D', 'C']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]",0,"[np.float64(-0.72), np.float64(-0.72)]",0,1,[0.98969072 0.01030928],[np.float64(0.72)],2,-0.72,0.9896907216494846,0.010309278350515464
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[-1, 0]",0,"[np.float64(-0.28), np.float64(0.72)]",0,1,[ 0.01052632 -0.98947368],[np.float64(-0.72)],2,0.21999999999999997,0.010526315789473686,-0.9894736842105263
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]",0,"[np.float64(-0.07840000000000003), np.float64(-0.07840000000000003)]",0,1,[-0.32283381 -0.67716619],[np.float64(-0.9216)],3,-0.07840000000000003,-0.32283380776290943,-0.6771661922370906
0,3,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",0,"[np.float64(0.7984), np.float64(-0.2016)]",0,1,[ 0.40814192 -0.59185808],[np.float64(0.2016)],3,0.2984,0.4081419164446011,-0.5918580835553988
0,4,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]",0,"[np.float64(0.978048), np.float64(0.978048)]",0,1,[-0.35352229 -0.64647771],[np.float64(-0.978048)],4,0.978048,-0.35352229414284675,-0.6464777058571534
0,3,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]",0,"[np.float64(0.0), np.float64(-1.0)]",0,1,[ 0.00973805 -0.99026195],[np.float64(0.0)],3,-0.5,0.009738046547862499,-0.9902619534521375
0,4,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]",0,"[np.float64(-1.0), np.float64(-1.0)]",0,1,[ 0.00597426 -0.99402574],[np.float64(0.0)],4,-1.0,0.0059742616858052145,-0.9940257383141948
