block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[0, 0]",0,"[np.float64(0.635), np.float64(-0.365)]",0,1,1,0.135,0.0,0.0
0,1,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[0, 0]",1,"[np.float64(0.365), np.float64(-0.635)]",0,0,1,-0.135,0.0,0.0
0,1,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[0, 0]",1,"[np.float64(0.27), np.float64(0.27)]",0,0,1,0.27,0.0,0.0
0,2,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.06210000000000001), np.float64(0.14850000000000002)]",0,"[np.float64(0.2079), np.float64(0.1215)]",0,1,2,0.1647,0.06210000000000001,0.14850000000000002
0,1,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",1,"[np.float64(0.365), np.float64(-0.635)]",0,0,1,-0.135,0.0,0.0
0,2,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.08395), np.float64(-0.34925000000000006)]",0,"[np.float64(-0.35395), np.float64(0.07925000000000004)]",0,1,2,-0.13734999999999997,0.08395,-0.34925000000000006
0,2,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.08395), np.float64(-0.34925000000000006)]",0,"[np.float64(-0.35395), np.float64(0.07925000000000004)]",0,1,2,-0.13734999999999997,0.08395,-0.34925000000000006
0,2,0,State AB,"['A', 'B']",Reward,"[0.0, 10.0]","['75', '25']","[0, 1]","[np.float64(0.34925000000000006), np.float64(-0.08395)]",1,"[np.float64(-0.71425), np.float64(0.71895)]",0,0,2,0.0023499999999999632,0.34925000000000006,-0.08395
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.1107225), np.float64(-0.33102250000000005)]",0,"[np.float64(0.4757225), np.float64(-0.30397749999999996)]",0,1,3,0.08587250000000002,-0.1107225,-0.33102250000000005
0,3,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.1107225), np.float64(-0.33102250000000005)]",0,"[np.float64(0.4757225), np.float64(-0.30397749999999996)]",0,1,3,0.08587250000000002,-0.1107225,-0.33102250000000005
0,3,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.17644500000000002), np.float64(0.17644500000000002)]",0,"[np.float64(0.093555), np.float64(0.093555)]",0,1,3,0.093555,0.17644500000000002,0.17644500000000002
0,4,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.22790025000000003), np.float64(0.19796265000000002)]",1,"[np.float64(0.04209974999999999), np.float64(0.07203735)]",0,0,4,0.057068549999999996,0.22790025000000003,0.19796265000000002
0,3,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.18497250000000004), np.float64(0.31147250000000004)]",1,"[np.float64(0.08502749999999998), np.float64(-0.04147250000000002)]",0,0,3,0.021777499999999977,0.18497250000000004,0.31147250000000004
0,4,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.20452882500000003), np.float64(0.288662625)]",1,"[np.float64(0.06547117499999999), np.float64(-0.018662624999999988)]",0,0,4,0.023404275000000002,0.20452882500000003,0.288662625
0,4,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.15092487500000001), np.float64(-0.400937325)]",0,"[np.float64(-0.15092487500000001), np.float64(0.400937325)]",0,1,4,0.125006225,0.15092487500000001,-0.400937325
0,4,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.15092487500000001), np.float64(-0.400937325)]",0,"[np.float64(0.21407512499999998), np.float64(-0.234062675)]",0,1,4,-0.00999377500000001,0.15092487500000001,-0.400937325
0,5,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.26866619375), np.float64(-0.45477174025)]",0,"[np.float64(0.09633380624999999), np.float64(-0.18022825975)]",0,1,5,-0.04194722675000001,0.26866619375,-0.45477174025
0,5,0,State CD,"['C', 'D']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.2375831925), np.float64(0.2375831925)]",1,"[np.float64(-0.2375831925), np.float64(-0.2375831925)]",0,0,5,-0.2375831925,0.2375831925,0.2375831925
0,6,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.182939058225), np.float64(0.106912436625)]",0,"[np.float64(0.08706094177500001), np.float64(0.16308756337500002)]",0,1,6,0.12507425257500002,0.182939058225,0.106912436625
0,5,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.06791619375), np.float64(-0.30872174025)]",0,"[np.float64(0.29708380624999997), np.float64(-0.32627825975)]",0,1,5,-0.014597226750000025,0.06791619375,-0.30872174025
0,5,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.21958719525000003), np.float64(0.27839818125)]",1,"[np.float64(0.41541280475), np.float64(-0.64339818125)]",0,0,5,-0.11399268825000003,0.21958719525000003,0.27839818125
0,6,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.31513214034250003), np.float64(-0.07547081843750009)]",0,"[np.float64(0.3198678596575), np.float64(-0.2895291815624999)]",0,1,6,0.015169339047500036,0.31513214034250003,-0.07547081843750009
0,6,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.3216497871875), np.float64(-0.4962242399925)]",0,"[np.float64(0.04335021281250001), np.float64(-0.13877576000750003)]",0,1,6,-0.04771277359750001,0.3216497871875,-0.4962242399925
0,6,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.23131228718750002), np.float64(-0.38376573999249997)]",0,"[np.float64(-0.23131228718750002), np.float64(0.38376573999249997)]",0,1,6,0.07622672640249997,0.23131228718750002,-0.38376573999249997
0,7,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.104090529234375), np.float64(-0.29549961979422495)]",0,"[np.float64(0.260909470765625), np.float64(-0.33950038020577505)]",0,1,7,-0.039295454720075035,0.104090529234375,-0.29549961979422495
0,7,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.345492404234375), np.float64(-0.528142664794225)]",0,"[np.float64(-0.615492404234375), np.float64(0.258142664794225)]",0,1,7,-0.178674869720075,0.345492404234375,-0.528142664794225
0,8,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.24759073815546875), np.float64(-0.37358470724155324)]",0,"[np.float64(-0.24759073815546875), np.float64(0.37358470724155324)]",0,1,8,0.06299698454304224,0.24759073815546875,-0.37358470724155324
0,7,0,State AB,"['A', 'B']",Reward,"[0.0, 10.0]","['75', '25']","[0, 1]","[np.float64(0.4910594631541251), np.float64(-0.14206253019687506)]",0,"[np.float64(-0.8560594631541251), np.float64(0.7770625301968751)]",0,1,7,-0.03949846647862498,0.4910594631541251,-0.14206253019687506
0,7,0,State CD,"['C', 'D']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.23082257620125002), np.float64(0.14442257620124999)]",1,"[np.float64(-0.23082257620125002), np.float64(-0.14442257620124999)]",0,0,7,-0.18762257620125,0.23082257620125002,0.14442257620124999
0,8,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0069715819054687045), np.float64(-0.46876985189155324)]",0,"[np.float64(0.3580284180945313), np.float64(-0.16623014810844677)]",0,1,8,0.09589913499304226,0.0069715819054687045,-0.46876985189155324
0,8,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.1777333836749625), np.float64(0.06499015929056248)]",0,"[np.float64(0.4572666163250375), np.float64(-0.4299901592905625)]",0,1,8,0.013638228517237505,0.1777333836749625,0.06499015929056248
0,8,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.020226758419356228), np.float64(0.03666185174840622)]",0,"[np.float64(0.6147732415806437), np.float64(-0.4016618517484062)]",0,1,8,0.10655569491611877,0.020226758419356228,0.03666185174840622
0,9,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.3583520412887103), np.float64(-0.0557203741537272)]",0,"[np.float64(0.2766479587112897), np.float64(-0.3092796258462728)]",0,1,9,-0.016315833567491528,0.3583520412887103,-0.0557203741537272
0,9,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.42923002265373317), np.float64(-0.0339075773462669)]",0,"[np.float64(-0.15923002265373315), np.float64(0.30390757734626694)]",0,1,9,0.0723387773462669,0.42923002265373317,-0.0339075773462669
0,9,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.20388721185746092), np.float64(-0.507002785956496)]",0,"[np.float64(-0.47388721185746097), np.float64(0.23700278595649593)]",0,1,9,-0.11844221295048252,0.20388721185746092,-0.507002785956496
0,9,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.11141583216996093), np.float64(-0.287660224575996)]",0,"[np.float64(0.25358416783003906), np.float64(-0.347339775424004)]",0,1,9,-0.046877803796982476,0.11141583216996093,-0.287660224575996
