block_number,trial_number,state_id,stim_id,q_values,action,w_values
0,768,State GF,GF,"[np.float64(-9.900000000000024e-07), np.float64(-0.9999402929859534)]",0,"[np.float64(0.12376209505671026), np.float64(-0.9140617937617562)]"
0,769,State AF,AF,"[np.float64(0.9900990099999999), np.float64(-0.9999402929859534)]",0,"[np.float64(0.0452663736728185), np.float64(-0.9140617937617562)]"
0,770,State CG,CG,"[np.float64(0.9974000675999499), np.float64(-9.900000000000024e-07)]",0,"[np.float64(0.18693875454014777), np.float64(0.12376209505671026)]"
0,771,State HN,HN,"[np.float64(-0.9490333143147756), np.float64(0.26)]",1,"[np.float64(-0.8762379049432897), np.float64(0.26)]"
0,772,State GF,GF,"[np.float64(-9.900000000000024e-07), np.float64(-0.9999402929859534)]",0,"[np.float64(0.12376209505671026), np.float64(-0.9140617937617562)]"
0,773,State FN,FN,"[np.float64(-0.9999402929859534), np.float64(0.26)]",1,"[np.float64(-0.9140617937617562), np.float64(0.26)]"
0,774,State GF,GF,"[np.float64(-9.900000000000024e-07), np.float64(-0.9999402929859534)]",0,"[np.float64(0.12376209505671026), np.float64(-0.9140617937617562)]"
0,775,State CG,CG,"[np.float64(0.9974000675999499), np.float64(-9.900000000000024e-07)]",0,"[np.float64(0.18693875454014777), np.float64(0.12376209505671026)]"
0,776,State DN,DN,"[np.float64(2.4580795198971136e-05), np.float64(0.26)]",1,"[np.float64(-0.8130612454598524), np.float64(0.26)]"
0,777,State DF,DF,"[np.float64(2.4580795198971136e-05), np.float64(-0.9999402929859534)]",0,"[np.float64(-0.8130612454598524), np.float64(-0.9140617937617562)]"
0,778,State BH,BH,"[np.float64(6.345323125705709e-05), np.float64(-0.9490333143147756)]",0,"[np.float64(-0.9547336263271814), np.float64(-0.8762379049432897)]"
0,779,State DE,DE,"[np.float64(2.4580795198971136e-05), np.float64(-9.900000099000015e-07)]",0,"[np.float64(-0.8130612454598524), np.float64(0.08593820623824375)]"
0,780,State BF,BF,"[np.float64(6.345323125705709e-05), np.float64(-0.9999402929859534)]",0,"[np.float64(-0.9547336263271814), np.float64(-0.9140617937617562)]"
0,781,State BE,BE,"[np.float64(6.345323125705709e-05), np.float64(-9.900000099000015e-07)]",1,"[np.float64(-0.9547336263271814), np.float64(0.08593820623824375)]"
0,782,State CF,CF,"[np.float64(0.9974000675999499), np.float64(-0.9999402929859534)]",0,"[np.float64(0.18693875454014777), np.float64(-0.9140617937617562)]"
0,783,State BF,BF,"[np.float64(6.345323125705709e-05), np.float64(-0.9999402929859534)]",0,"[np.float64(-0.9547336263271814), np.float64(-0.9140617937617562)]"
0,784,State HN,HN,"[np.float64(-0.9490333143147756), np.float64(0.26)]",1,"[np.float64(-0.8762379049432897), np.float64(0.26)]"
0,785,State GH,GH,"[np.float64(-9.900000000000024e-07), np.float64(-0.9490333143147756)]",0,"[np.float64(0.12376209505671026), np.float64(-0.8762379049432897)]"
0,786,State AF,AF,"[np.float64(0.9900990099999999), np.float64(-0.9999402929859534)]",0,"[np.float64(0.0452663736728185), np.float64(-0.9140617937617562)]"
0,787,State CH,CH,"[np.float64(0.9974000675999499), np.float64(-0.9490333143147756)]",0,"[np.float64(0.18693875454014777), np.float64(-0.8762379049432897)]"
0,788,State CN,CN,"[np.float64(0.9974000675999499), np.float64(0.26)]",0,"[np.float64(0.18693875454014777), np.float64(0.26)]"
0,789,State BE,BE,"[np.float64(6.345323125705709e-05), np.float64(-9.900000099000015e-07)]",1,"[np.float64(-0.9547336263271814), np.float64(0.08593820623824375)]"
0,790,State GN,GN,"[np.float64(-9.900000000000024e-07), np.float64(0.26)]",1,"[np.float64(0.12376209505671026), np.float64(0.26)]"
0,791,State CH,CH,"[np.float64(0.9974000675999499), np.float64(-0.9490333143147756)]",0,"[np.float64(0.18693875454014777), np.float64(-0.8762379049432897)]"
0,792,State AD,AD,"[np.float64(0.9900990099999999), np.float64(2.4580795198971136e-05)]",0,"[np.float64(0.0452663736728185), np.float64(-0.8130612454598524)]"
0,793,State DE,DE,"[np.float64(2.4580795198971136e-05), np.float64(-9.900000099000015e-07)]",1,"[np.float64(-0.8130612454598524), np.float64(0.08593820623824375)]"
0,794,State AD,AD,"[np.float64(0.9900990099999999), np.float64(2.4580795198971136e-05)]",0,"[np.float64(0.0452663736728185), np.float64(-0.8130612454598524)]"
0,795,State DE,DE,"[np.float64(2.4580795198971136e-05), np.float64(-9.900000099000015e-07)]",1,"[np.float64(-0.8130612454598524), np.float64(0.08593820623824375)]"
0,796,State BE,BE,"[np.float64(6.345323125705709e-05), np.float64(-9.900000099000015e-07)]",1,"[np.float64(-0.9547336263271814), np.float64(0.08593820623824375)]"
0,797,State CB,CB,"[np.float64(0.9974000675999499), np.float64(6.345323125705709e-05)]",0,"[np.float64(0.18693875454014777), np.float64(-0.9547336263271814)]"
0,798,State BG,BG,"[np.float64(6.345323125705709e-05), np.float64(-9.900000000000024e-07)]",1,"[np.float64(-0.9547336263271814), np.float64(0.12376209505671026)]"
0,799,State DG,DG,"[np.float64(2.4580795198971136e-05), np.float64(-9.900000000000024e-07)]",1,"[np.float64(-0.8130612454598524), np.float64(0.12376209505671026)]"
0,800,State AG,AG,"[np.float64(0.9900990099999999), np.float64(-9.900000000000024e-07)]",0,"[np.float64(0.0452663736728185), np.float64(0.12376209505671026)]"
0,801,State BN,BN,"[np.float64(6.345323125705709e-05), np.float64(0.26)]",1,"[np.float64(-0.9547336263271814), np.float64(0.26)]"
0,802,State AF,AF,"[np.float64(0.9900990099999999), np.float64(-0.9999402929859534)]",0,"[np.float64(0.0452663736728185), np.float64(-0.9140617937617562)]"
0,803,State CN,CN,"[np.float64(0.9974000675999499), np.float64(0.26)]",1,"[np.float64(0.18693875454014777), np.float64(0.26)]"
0,804,State CB,CB,"[np.float64(0.9974000675999499), np.float64(6.345323125705709e-05)]",0,"[np.float64(0.18693875454014777), np.float64(-0.9547336263271814)]"
0,805,State BG,BG,"[np.float64(6.345323125705709e-05), np.float64(-9.900000000000024e-07)]",1,"[np.float64(-0.9547336263271814), np.float64(0.12376209505671026)]"
0,806,State DH,DH,"[np.float64(2.4580795198971136e-05), np.float64(-0.9490333143147756)]",0,"[np.float64(-0.8130612454598524), np.float64(-0.8762379049432897)]"
0,807,State BN,BN,"[np.float64(6.345323125705709e-05), np.float64(0.26)]",1,"[np.float64(-0.9547336263271814), np.float64(0.26)]"
0,808,State CD,CD,"[np.float64(0.9974000675999499), np.float64(2.4580795198971136e-05)]",0,"[np.float64(0.18693875454014777), np.float64(-0.8130612454598524)]"
0,809,State AN,AN,"[np.float64(0.9900990099999999), np.float64(0.26)]",0,"[np.float64(0.0452663736728185), np.float64(0.26)]"
0,810,State GN,GN,"[np.float64(-9.900000000000024e-07), np.float64(0.26)]",1,"[np.float64(0.12376209505671026), np.float64(0.26)]"
0,811,State CB,CB,"[np.float64(0.9974000675999499), np.float64(6.345323125705709e-05)]",0,"[np.float64(0.18693875454014777), np.float64(-0.9547336263271814)]"
0,812,State AF,AF,"[np.float64(0.9900990099999999), np.float64(-0.9999402929859534)]",0,"[np.float64(0.0452663736728185), np.float64(-0.9140617937617562)]"
0,813,State CD,CD,"[np.float64(0.9974000675999499), np.float64(2.4580795198971136e-05)]",0,"[np.float64(0.18693875454014777), np.float64(-0.8130612454598524)]"
0,814,State AE,AE,"[np.float64(0.9900990099999999), np.float64(-9.900000099000015e-07)]",0,"[np.float64(0.0452663736728185), np.float64(0.08593820623824375)]"
0,815,State BF,BF,"[np.float64(6.345323125705709e-05), np.float64(-0.9999402929859534)]",0,"[np.float64(-0.9547336263271814), np.float64(-0.9140617937617562)]"
0,816,State HN,HN,"[np.float64(-0.9490333143147756), np.float64(0.26)]",1,"[np.float64(-0.8762379049432897), np.float64(0.26)]"
0,817,State CF,CF,"[np.float64(0.9974000675999499), np.float64(-0.9999402929859534)]",0,"[np.float64(0.18693875454014777), np.float64(-0.9140617937617562)]"
0,818,State AD,AD,"[np.float64(0.9900990099999999), np.float64(2.4580795198971136e-05)]",0,"[np.float64(0.0452663736728185), np.float64(-0.8130612454598524)]"
0,819,State DH,DH,"[np.float64(2.4580795198971136e-05), np.float64(-0.9490333143147756)]",1,"[np.float64(-0.8130612454598524), np.float64(-0.8762379049432897)]"
0,820,State GH,GH,"[np.float64(-9.900000000000024e-07), np.float64(-0.9490333143147756)]",0,"[np.float64(0.12376209505671026), np.float64(-0.8762379049432897)]"
0,821,State AB,AB,"[np.float64(0.9900990099999999), np.float64(6.345323125705709e-05)]",0,"[np.float64(0.0452663736728185), np.float64(-0.9547336263271814)]"
0,822,State HN,HN,"[np.float64(-0.9490333143147756), np.float64(0.26)]",1,"[np.float64(-0.8762379049432897), np.float64(0.26)]"
0,823,State EN,EN,"[np.float64(-9.900000099000015e-07), np.float64(0.26)]",1,"[np.float64(0.08593820623824375), np.float64(0.26)]"
0,824,State AF,AF,"[np.float64(0.9900990099999999), np.float64(-0.9999402929859534)]",0,"[np.float64(0.0452663736728185), np.float64(-0.9140617937617562)]"
0,825,State CH,CH,"[np.float64(0.9974000675999499), np.float64(-0.9490333143147756)]",0,"[np.float64(0.18693875454014777), np.float64(-0.8762379049432897)]"
0,826,State AD,AD,"[np.float64(0.9900990099999999), np.float64(2.4580795198971136e-05)]",0,"[np.float64(0.0452663736728185), np.float64(-0.8130612454598524)]"
0,827,State DF,DF,"[np.float64(2.4580795198971136e-05), np.float64(-0.9999402929859534)]",0,"[np.float64(-0.8130612454598524), np.float64(-0.9140617937617562)]"
0,828,State BE,BE,"[np.float64(6.345323125705709e-05), np.float64(-9.900000099000015e-07)]",1,"[np.float64(-0.9547336263271814), np.float64(0.08593820623824375)]"
0,829,State EH,EH,"[np.float64(-9.900000099000015e-07), np.float64(-0.9490333143147756)]",0,"[np.float64(0.08593820623824375), np.float64(-0.8762379049432897)]"
0,830,State CF,CF,"[np.float64(0.9974000675999499), np.float64(-0.9999402929859534)]",0,"[np.float64(0.18693875454014777), np.float64(-0.9140617937617562)]"
0,831,State BG,BG,"[np.float64(6.345323125705709e-05), np.float64(-9.900000000000024e-07)]",1,"[np.float64(-0.9547336263271814), np.float64(0.12376209505671026)]"
0,832,State DG,DG,"[np.float64(2.4580795198971136e-05), np.float64(-9.900000000000024e-07)]",1,"[np.float64(-0.8130612454598524), np.float64(0.12376209505671026)]"
0,833,State DN,DN,"[np.float64(2.4580795198971136e-05), np.float64(0.26)]",1,"[np.float64(-0.8130612454598524), np.float64(0.26)]"
0,834,State CN,CN,"[np.float64(0.9974000675999499), np.float64(0.26)]",1,"[np.float64(0.18693875454014777), np.float64(0.26)]"
0,835,State GH,GH,"[np.float64(-9.900000000000024e-07), np.float64(-0.9490333143147756)]",0,"[np.float64(0.12376209505671026), np.float64(-0.8762379049432897)]"
0,836,State CF,CF,"[np.float64(0.9974000675999499), np.float64(-0.9999402929859534)]",0,"[np.float64(0.18693875454014777), np.float64(-0.9140617937617562)]"
0,837,State HN,HN,"[np.float64(-0.9490333143147756), np.float64(0.26)]",1,"[np.float64(-0.8762379049432897), np.float64(0.26)]"
