block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,context_value,context_prediction_errors,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[0, 0]",0,"[-1, -1]",0,1,[-0.15],[-1.],1,-1.0,0.0,0.0
0,2,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.94), np.float64(-0.49)]",1,"[np.float64(0.08999999999999997), np.float64(-0.36)]",0,0,[-0.2775],[-0.85],2,-0.135,-0.94,-0.49
0,1,0,State AB,"['B', 'A']",Reward,"[10.0, 0.0]","['75', '25']","[0, 1]","[0, 0]",0,"[0, 1]",0,1,[0.075],[0.5],1,0.5,0.0,0.0
0,1,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[0, 0]",0,"[0, -1]",0,1,[-0.075],[-0.5],1,-0.5,0.0,0.0
0,2,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.0), np.float64(0.49)]",1,"[np.float64(0.925), np.float64(-0.565)]",0,0,[0.13875],[0.425],2,0.18000000000000005,0.0,0.49
0,1,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[0, 0]",0,"[1, 0]",0,1,[0.075],[0.5],1,0.5,0.0,0.0
0,2,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.94), np.float64(0.0)]",0,"[np.float64(-0.014999999999999902), np.float64(-0.075)]",0,1,[0.13875],[0.425],2,-0.04499999999999995,0.94,0.0
0,2,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.0), np.float64(-0.49)]",0,"[np.float64(-0.925), np.float64(-0.43500000000000005)]",0,1,[-0.21375],[-0.925],2,-0.68,0.0,-0.49
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.8958999999999999), np.float64(-0.8284)]",1,"[np.float64(0.1733999999999999), np.float64(0.1059)]",0,0,[-0.385875],[-0.7225],3,0.13964999999999994,-0.8958999999999999,-0.8284
0,4,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.8109339999999999), np.float64(-0.728854)]",1,"[np.float64(1.196809), np.float64(0.11472899999999997)]",0,0,[-0.40299375],[-0.114125],4,0.655769,-0.8109339999999999,-0.728854
