block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,action,prediction_errors,correct_action,accuracy,w_values,v_values,trial_total,averaged_pe,w_values1,w_values2
0,1,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",1,"[0, -1]",0,0,"[0.01, 0.01]",[0],1,-0.5,0.01,0.01
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",1,"[0, -1]",0,0,"[0.01, 0.01]",[0],1,-0.5,0.01,0.01
0,1,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",0,"[1, 0]",0,1,"[0.01, 0.01]",[0],1,0.5,0.01,0.01
0,1,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",1,"[1, 0]",0,0,"[0.01, 0.01]",[0],1,0.5,0.01,0.01
0,2,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]",0,"[np.float64(0.04), np.float64(-0.96)]",0,1,[ 0.05 -0.95],[np.float64(-0.04)],2,-0.45999999999999996,0.049999999999999996,-0.95
0,2,0,State CD,"['C', 'D']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]",0,"[np.float64(0.0), np.float64(0.0)]",0,1,[0.9787234 0.0212766],[np.float64(0.0)],2,0.0,0.9787234042553191,0.02127659574468085
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]",0,"[np.float64(0.04), np.float64(0.04)]",0,1,[ 0.05 -0.95],[np.float64(-0.04)],2,0.04,0.049999999999999996,-0.95
0,2,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",0,"[np.float64(0.96), np.float64(-0.04)]",0,1,[0.95454545 0.04545455],[np.float64(0.04)],2,0.45999999999999996,0.9545454545454545,0.04545454545454545
0,3,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",0,"[np.float64(0.9216), np.float64(-0.0784)]",0,1,[0.97661453 0.02338547],[np.float64(0.0784)],3,0.4216,0.9766145268700636,0.0233854731299365
0,3,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]",0,"[np.float64(-0.9616), np.float64(-0.9616)]",0,1,[ 0.04027778 -0.95972222],[np.float64(-0.038400000000000004)],3,-0.9616,0.04027777777777777,-0.9597222222222221
