block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,context_value,context_prediction_errors,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[0, 0]",0,"[1, 0]",0,1,[0.01],[0.5],1,0.5,0.0,0.0
0,2,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.54), np.float64(0.0)]",0,"[np.float64(0.44999999999999996), np.float64(-0.01)]",0,1,[0.0198],[0.49],2,0.21999999999999997,0.54,0.0
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",0,"[0, -1]",0,1,[-0.01],[-0.5],1,-0.5,0.0,0.0
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[0, 0]",0,"[-1, -1]",0,1,[-0.02],[-1.],1,-1.0,0.0,0.0
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.54), np.float64(-0.19)]",1,"[np.float64(0.56), np.float64(-0.79)]",0,0,[-0.0296],[-0.48],2,-0.11499999999999999,-0.54,-0.19
0,1,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[0, 0]",0,"[1, 0]",0,1,[0.01],[0.5],1,0.5,0.0,0.0
0,2,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.54), np.float64(0.0)]",0,"[np.float64(0.44999999999999996), np.float64(0.99)]",0,1,[0.0298],[0.99],2,0.72,0.54,0.0
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.19)]",0,"[np.float64(0.01), np.float64(-0.8)]",0,1,[-0.0198],[-0.49],2,-0.395,0.0,-0.19
0,3,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.783), np.float64(-0.0019)]",0,"[np.float64(0.19719999999999993), np.float64(-0.0179)]",0,1,[0.029404],[0.4802],3,0.08964999999999997,0.783,-0.0019
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.43360000000000004), np.float64(-0.6166)]",0,"[np.float64(0.46320000000000006), np.float64(-0.3538)]",0,1,[-0.039008],[-0.4704],3,0.054700000000000026,-0.43360000000000004,-0.6166
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0054), np.float64(-0.342)]",0,"[np.float64(0.014399999999999998), np.float64(-0.6381999999999999)]",0,1,[-0.029404],[-0.4802],3,-0.31189999999999996,0.0054,-0.342
0,4,0,State AB,"['A', 'B']",Reward,"[0.0, 10.0]","['75', '25']","[0, 1]","[np.float64(0.8894880000000001), np.float64(-0.005301)]",0,"[np.float64(-0.918892), np.float64(0.975897)]",0,1,[0.03881592],[0.470596],4,0.028502499999999986,0.8894880000000001,-0.005301
0,3,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.783), np.float64(0.1881)]",0,"[np.float64(0.18719999999999992), np.float64(-0.21789999999999998)]",0,1,[0.039204],[0.4702],3,-0.01535000000000003,0.783,0.1881
