block_number,trial_number,state_id,stim_id,q_values,action,w_values
0,34560,State CE,CE,"[np.float64(0.501132597481363), np.float64(-0.8210039472487068)]",0,"[np.float64(0.15394462088462585), np.float64(-0.27680083618468154)]"
0,34561,State CF,CF,"[np.float64(0.501132597481363), np.float64(-0.7511322158001893)]",0,"[np.float64(0.15394462088462585), np.float64(-0.7231991638153185)]"
0,34562,State DN,DN,"[np.float64(0.41413317796562465), np.float64(0.97)]",1,"[np.float64(-0.8460553791153741), np.float64(0.97)]"
0,34563,State BE,BE,"[np.float64(0.28618191665909043), np.float64(-0.8210039472487068)]",0,"[np.float64(-0.602285631096815), np.float64(-0.27680083618468154)]"
0,34564,State GH,GH,"[np.float64(-0.5326190230833396), np.float64(-0.7904942618255152)]",0,"[np.float64(-0.04141665436747731), np.float64(-0.9585833456325228)]"
0,34565,State DN,DN,"[np.float64(0.41413317796562465), np.float64(0.97)]",1,"[np.float64(-0.8460553791153741), np.float64(0.97)]"
0,34566,State BE,BE,"[np.float64(0.28618191665909043), np.float64(-0.8210039472487068)]",0,"[np.float64(-0.602285631096815), np.float64(-0.27680083618468154)]"
0,34567,State BH,BH,"[np.float64(0.28618191665909043), np.float64(-0.7904942618255152)]",0,"[np.float64(-0.602285631096815), np.float64(-0.9585833456325228)]"
0,34568,State AG,AG,"[np.float64(0.9378900399645436), np.float64(-0.5326190230833396)]",0,"[np.float64(0.39771436890318507), np.float64(-0.04141665436747731)]"
0,34569,State CE,CE,"[np.float64(0.501132597481363), np.float64(-0.8210039472487068)]",0,"[np.float64(0.15394462088462585), np.float64(-0.27680083618468154)]"
0,34570,State AD,AD,"[np.float64(0.9378900399645436), np.float64(0.41413317796562465)]",0,"[np.float64(0.39771436890318507), np.float64(-0.8460553791153741)]"
0,34571,State AN,AN,"[np.float64(0.9378900399645436), np.float64(0.97)]",0,"[np.float64(0.39771436890318507), np.float64(0.97)]"
0,34572,State HN,HN,"[np.float64(-0.7904942618255152), np.float64(0.97)]",1,"[np.float64(-0.9585833456325228), np.float64(0.97)]"
0,34573,State BG,BG,"[np.float64(0.28618191665909043), np.float64(-0.5326190230833396)]",0,"[np.float64(-0.602285631096815), np.float64(-0.04141665436747731)]"
0,34574,State EH,EH,"[np.float64(-0.8210039472487068), np.float64(-0.7904942618255152)]",0,"[np.float64(-0.27680083618468154), np.float64(-0.9585833456325228)]"
0,34575,State AG,AG,"[np.float64(0.9378900399645436), np.float64(-0.5326190230833396)]",0,"[np.float64(0.39771436890318507), np.float64(-0.04141665436747731)]"
0,34576,State EF,EF,"[np.float64(-0.8210039472487068), np.float64(-0.7511322158001893)]",0,"[np.float64(-0.27680083618468154), np.float64(-0.7231991638153185)]"
