block_number,trial_number,state_id,stim_id,q_values,action
0,2688,State GN,GN,"[np.float64(-0.06497199699895728), np.float64(0.59)]",1
0,2689,State EN,EN,"[np.float64(0.4214354121521156), np.float64(0.59)]",1
0,2690,State CD,CD,"[np.float64(0.3204244374681483), np.float64(-0.18226111078953242)]",0
0,2691,State DH,DH,"[np.float64(-0.18226111078953242), np.float64(0.03418514423863517)]",1
0,2692,State EF,EF,"[np.float64(0.4214354121521156), np.float64(-0.3879011399596292)]",0
0,2693,State BG,BG,"[np.float64(-0.37373619951751114), np.float64(-0.06497199699895728)]",1
0,2694,State AH,AH,"[np.float64(0.3602537724540696), np.float64(0.03418514423863517)]",0
0,2695,State CE,CE,"[np.float64(0.3204244374681483), np.float64(0.4214354121521156)]",1
0,2696,State AB,AB,"[np.float64(0.3602537724540696), np.float64(-0.37373619951751114)]",0
0,2697,State AH,AH,"[np.float64(0.3602537724540696), np.float64(0.03418514423863517)]",0
0,2698,State AE,AE,"[np.float64(0.3602537724540696), np.float64(0.4214354121521156)]",0
0,2699,State DG,DG,"[np.float64(-0.18226111078953242), np.float64(-0.06497199699895728)]",0
0,2700,State CB,CB,"[np.float64(0.3204244374681483), np.float64(-0.37373619951751114)]",0
0,2701,State AF,AF,"[np.float64(0.3602537724540696), np.float64(-0.3879011399596292)]",0
0,2702,State CN,CN,"[np.float64(0.3204244374681483), np.float64(0.59)]",1
0,2703,State EN,EN,"[np.float64(0.4214354121521156), np.float64(0.59)]",1
0,2704,State EF,EF,"[np.float64(0.4214354121521156), np.float64(-0.3879011399596292)]",0
0,2705,State AD,AD,"[np.float64(0.3602537724540696), np.float64(-0.18226111078953242)]",0
0,2706,State GF,GF,"[np.float64(-0.06497199699895728), np.float64(-0.3879011399596292)]",1
0,2707,State CG,CG,"[np.float64(0.3204244374681483), np.float64(-0.06497199699895728)]",0
0,2708,State BN,BN,"[np.float64(-0.37373619951751114), np.float64(0.59)]",1
0,2709,State BG,BG,"[np.float64(-0.37373619951751114), np.float64(-0.06497199699895728)]",1
0,2710,State CG,CG,"[np.float64(0.3204244374681483), np.float64(-0.06497199699895728)]",0
0,2711,State AN,AN,"[np.float64(0.3602537724540696), np.float64(0.59)]",1
