block_number,trial_number,state_id,stim_id,q_values,action,w_values
0,11136,State CD,CD,"[np.float64(0.6359999999999991), np.float64(0.02164141413826559)]",0,"[np.float64(0.11268048925786836), np.float64(-0.8873195107421316)]"
0,11137,State DE,DE,"[np.float64(0.02164141413826559), np.float64(-0.007375960116456928)]",1,"[np.float64(-0.8873195107421316), np.float64(0.0597787459079388)]"
0,11138,State BE,BE,"[np.float64(0.11234330846680188), np.float64(-0.007375960116456928)]",1,"[np.float64(-0.9044735828154764), np.float64(0.0597787459079388)]"
0,11139,State AF,AF,"[np.float64(0.9180999999680133), np.float64(-0.9615999970420801)]",0,"[np.float64(0.09552641718452363), np.float64(-0.9402212540920611)]"
0,11140,State AF,AF,"[np.float64(0.9180999999680133), np.float64(-0.9615999970420801)]",0,"[np.float64(0.09552641718452363), np.float64(-0.9402212540920611)]"
0,11141,State CN,CN,"[np.float64(0.6359999999999991), np.float64(0.53)]",0,"[np.float64(0.11268048925786836), np.float64(0.53)]"
0,11142,State DN,DN,"[np.float64(0.02164141413826559), np.float64(0.53)]",1,"[np.float64(-0.8873195107421316), np.float64(0.53)]"
0,11143,State GN,GN,"[np.float64(-5.288580837687923e-07), np.float64(0.53)]",1,"[np.float64(0.14557310877240048), np.float64(0.53)]"
0,11144,State HN,HN,"[np.float64(-0.3999943339431241), np.float64(0.53)]",1,"[np.float64(-0.8544268912275994), np.float64(0.53)]"
0,11145,State HN,HN,"[np.float64(-0.3999943339431241), np.float64(0.53)]",1,"[np.float64(-0.8544268912275994), np.float64(0.53)]"
0,11146,State CD,CD,"[np.float64(0.6359999999999991), np.float64(0.02164141413826559)]",0,"[np.float64(0.11268048925786836), np.float64(-0.8873195107421316)]"
0,11147,State CF,CF,"[np.float64(0.6359999999999991), np.float64(-0.9615999970420801)]",0,"[np.float64(0.11268048925786836), np.float64(-0.9402212540920611)]"
0,11148,State DH,DH,"[np.float64(0.02164141413826559), np.float64(-0.3999943339431241)]",0,"[np.float64(-0.8873195107421316), np.float64(-0.8544268912275994)]"
0,11149,State AE,AE,"[np.float64(0.9180999999680133), np.float64(-0.007375960116456928)]",0,"[np.float64(0.09552641718452363), np.float64(0.0597787459079388)]"
0,11150,State AD,AD,"[np.float64(0.9180999999680133), np.float64(0.02164141413826559)]",0,"[np.float64(0.09552641718452363), np.float64(-0.8873195107421316)]"
0,11151,State BF,BF,"[np.float64(0.11234330846680188), np.float64(-0.9615999970420801)]",1,"[np.float64(-0.9044735828154764), np.float64(-0.9402212540920611)]"
0,11152,State CD,CD,"[np.float64(0.6359999999999991), np.float64(0.02164141413826559)]",0,"[np.float64(0.11268048925786836), np.float64(-0.8873195107421316)]"
0,11153,State DH,DH,"[np.float64(0.02164141413826559), np.float64(-0.3999943339431241)]",0,"[np.float64(-0.8873195107421316), np.float64(-0.8544268912275994)]"
0,11154,State BE,BE,"[np.float64(0.11234330846680188), np.float64(-0.007375960116456928)]",1,"[np.float64(-0.9044735828154764), np.float64(0.0597787459079388)]"
0,11155,State EH,EH,"[np.float64(-0.007375960116456928), np.float64(-0.3999943339431241)]",0,"[np.float64(0.0597787459079388), np.float64(-0.8544268912275994)]"
0,11156,State BG,BG,"[np.float64(0.11234330846680188), np.float64(-5.288580837687923e-07)]",1,"[np.float64(-0.9044735828154764), np.float64(0.14557310877240048)]"
0,11157,State DE,DE,"[np.float64(0.02164141413826559), np.float64(-0.007375960116456928)]",1,"[np.float64(-0.8873195107421316), np.float64(0.0597787459079388)]"
0,11158,State HN,HN,"[np.float64(-0.3999943339431241), np.float64(0.53)]",1,"[np.float64(-0.8544268912275994), np.float64(0.53)]"
0,11159,State AD,AD,"[np.float64(0.9180999999680133), np.float64(0.02164141413826559)]",0,"[np.float64(0.09552641718452363), np.float64(-0.8873195107421316)]"
0,11160,State EF,EF,"[np.float64(-0.007375960116456928), np.float64(-0.9615999970420801)]",0,"[np.float64(0.0597787459079388), np.float64(-0.9402212540920611)]"
0,11161,State AE,AE,"[np.float64(0.9180999999680133), np.float64(-0.007375960116456928)]",0,"[np.float64(0.09552641718452363), np.float64(0.0597787459079388)]"
0,11162,State BN,BN,"[np.float64(0.11234330846680188), np.float64(0.53)]",1,"[np.float64(-0.9044735828154764), np.float64(0.53)]"
0,11163,State EN,EN,"[np.float64(-0.007375960116456928), np.float64(0.53)]",1,"[np.float64(0.0597787459079388), np.float64(0.53)]"
0,11164,State FN,FN,"[np.float64(-0.9615999970420801), np.float64(0.53)]",1,"[np.float64(-0.9402212540920611), np.float64(0.53)]"
0,11165,State AH,AH,"[np.float64(0.9180999999680133), np.float64(-0.3999943339431241)]",0,"[np.float64(0.09552641718452363), np.float64(-0.8544268912275994)]"
0,11166,State DF,DF,"[np.float64(0.02164141413826559), np.float64(-0.9615999970420801)]",0,"[np.float64(-0.8873195107421316), np.float64(-0.9402212540920611)]"
0,11167,State CG,CG,"[np.float64(0.6359999999999991), np.float64(-5.288580837687923e-07)]",0,"[np.float64(0.11268048925786836), np.float64(0.14557310877240048)]"
0,11168,State EN,EN,"[np.float64(-0.007375960116456928), np.float64(0.53)]",1,"[np.float64(0.0597787459079388), np.float64(0.53)]"
0,11169,State AF,AF,"[np.float64(0.9180999999680133), np.float64(-0.9615999970420801)]",0,"[np.float64(0.09552641718452363), np.float64(-0.9402212540920611)]"
0,11170,State AH,AH,"[np.float64(0.9180999999680133), np.float64(-0.3999943339431241)]",0,"[np.float64(0.09552641718452363), np.float64(-0.8544268912275994)]"
0,11171,State DN,DN,"[np.float64(0.02164141413826559), np.float64(0.53)]",1,"[np.float64(-0.8873195107421316), np.float64(0.53)]"
0,11172,State AE,AE,"[np.float64(0.9180999999680133), np.float64(-0.007375960116456928)]",0,"[np.float64(0.09552641718452363), np.float64(0.0597787459079388)]"
0,11173,State DF,DF,"[np.float64(0.02164141413826559), np.float64(-0.9615999970420801)]",0,"[np.float64(-0.8873195107421316), np.float64(-0.9402212540920611)]"
0,11174,State DG,DG,"[np.float64(0.02164141413826559), np.float64(-5.288580837687923e-07)]",1,"[np.float64(-0.8873195107421316), np.float64(0.14557310877240048)]"
0,11175,State DE,DE,"[np.float64(0.02164141413826559), np.float64(-0.007375960116456928)]",1,"[np.float64(-0.8873195107421316), np.float64(0.0597787459079388)]"
0,11176,State DH,DH,"[np.float64(0.02164141413826559), np.float64(-0.3999943339431241)]",1,"[np.float64(-0.8873195107421316), np.float64(-0.8544268912275994)]"
0,11177,State DN,DN,"[np.float64(0.02164141413826559), np.float64(0.53)]",1,"[np.float64(-0.8873195107421316), np.float64(0.53)]"
0,11178,State AG,AG,"[np.float64(0.9180999999680133), np.float64(-5.288580837687923e-07)]",0,"[np.float64(0.09552641718452363), np.float64(0.14557310877240048)]"
0,11179,State BN,BN,"[np.float64(0.11234330846680188), np.float64(0.53)]",1,"[np.float64(-0.9044735828154764), np.float64(0.53)]"
0,11180,State CF,CF,"[np.float64(0.6359999999999991), np.float64(-0.9615999970420801)]",0,"[np.float64(0.11268048925786836), np.float64(-0.9402212540920611)]"
0,11181,State EH,EH,"[np.float64(-0.007375960116456928), np.float64(-0.3999943339431241)]",0,"[np.float64(0.0597787459079388), np.float64(-0.8544268912275994)]"
0,11182,State BE,BE,"[np.float64(0.11234330846680188), np.float64(-0.007375960116456928)]",1,"[np.float64(-0.9044735828154764), np.float64(0.0597787459079388)]"
0,11183,State CN,CN,"[np.float64(0.6359999999999991), np.float64(0.53)]",1,"[np.float64(0.11268048925786836), np.float64(0.53)]"
0,11184,State CH,CH,"[np.float64(0.6359999999999991), np.float64(-0.3999943339431241)]",0,"[np.float64(0.11268048925786836), np.float64(-0.8544268912275994)]"
0,11185,State AF,AF,"[np.float64(0.9180999999680133), np.float64(-0.9615999970420801)]",0,"[np.float64(0.09552641718452363), np.float64(-0.9402212540920611)]"
0,11186,State AG,AG,"[np.float64(0.9180999999680133), np.float64(-5.288580837687923e-07)]",0,"[np.float64(0.09552641718452363), np.float64(0.14557310877240048)]"
0,11187,State CG,CG,"[np.float64(0.6359999999999991), np.float64(-5.288580837687923e-07)]",0,"[np.float64(0.11268048925786836), np.float64(0.14557310877240048)]"
0,11188,State DN,DN,"[np.float64(0.02164141413826559), np.float64(0.53)]",1,"[np.float64(-0.8873195107421316), np.float64(0.53)]"
0,11189,State BF,BF,"[np.float64(0.11234330846680188), np.float64(-0.9615999970420801)]",0,"[np.float64(-0.9044735828154764), np.float64(-0.9402212540920611)]"
0,11190,State GF,GF,"[np.float64(-5.288580837687923e-07), np.float64(-0.9615999970420801)]",0,"[np.float64(0.14557310877240048), np.float64(-0.9402212540920611)]"
