block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,context_value,context_prediction_errors,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",0,"[np.float64(0.24), np.float64(-0.76)]",0,1,[-0.24],[-0.5],1,-0.26,0.0,0.0
0,1,0,State AB,"['B', 'A']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[0, 0]",0,"[np.float64(0.0), np.float64(0.0)]",0,1,[0.],[0.],1,0.0,0.0,0.0
0,2,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.0), np.float64(0.0)]",1,"[np.float64(0.52), np.float64(0.52)]",0,0,[0.48],[1.],2,0.52,0.0,0.0
0,2,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0288), np.float64(-0.0684)]",1,"[np.float64(0.336), np.float64(-0.5668)]",0,0,[-0.3648],[-0.26],2,-0.11539999999999997,0.0288,-0.0684
0,1,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[0, 0]",1,"[np.float64(0.52), np.float64(0.52)]",0,0,[0.48],[1.],1,0.52,0.0,0.0
0,1,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[0, 0]",0,"[np.float64(0.24), np.float64(-0.76)]",0,1,[-0.24],[-0.5],1,-0.26,0.0,0.0
0,2,0,State CD,"['C', 'D']",Reward,"[0.0, 10.0]","['75', '25']","[0, 1]","[np.float64(0.0468), np.float64(0.0624)]",0,"[np.float64(-0.5364), np.float64(0.44799999999999995)]",0,1,[0.4896],[0.02],2,-0.04420000000000002,0.0468,0.0624
0,2,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0288), np.float64(-0.0684)]",1,"[np.float64(0.336), np.float64(-0.5668)]",0,0,[-0.3648],[-0.26],2,-0.11539999999999997,0.0288,-0.0684
0,3,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.059039999999999995), np.float64(-0.13641599999999998)]",0,"[np.float64(0.37065600000000004), np.float64(-0.43388799999999994)]",0,1,[-0.429696],[-0.1352],3,-0.03161599999999995,0.059039999999999995,-0.13641599999999998
0,3,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(-0.017567999999999993), np.float64(0.10271999999999999)]",1,"[np.float64(0.5229760000000001), np.float64(-0.597312)]",0,0,[0.494592],[0.0104],3,-0.03716799999999992,-0.017567999999999993,0.10271999999999999
0,3,0,State AB,"['A', 'B']",Reward,"[0.0, 10.0]","['75', '25']","[0, 1]","[np.float64(0.0468), np.float64(0.0624)]",0,"[np.float64(-0.5364), np.float64(0.44799999999999995)]",0,1,[0.4896],[0.02],3,-0.04420000000000002,0.0468,0.0624
0,4,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.10351872000000001), np.float64(-0.17546591999999997)]",0,"[np.float64(-0.40007680000000007), np.float64(-0.12109216000000009)]",0,1,[-0.70344192],[-0.570304],4,-0.26058448000000006,0.10351872000000001,-0.17546591999999997
0,4,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.029499840000000013), np.float64(0.031042559999999997)]",0,"[np.float64(0.47331231999999995), np.float64(-0.5282304)]",0,1,[0.49718784],[0.005408],4,-0.027459040000000018,0.029499840000000013,0.031042559999999997
0,4,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(-0.017567999999999993), np.float64(0.10271999999999999)]",0,"[np.float64(0.5229760000000001), np.float64(-0.597312)]",0,1,[0.494592],[0.0104],4,-0.03716799999999992,-0.017567999999999993,0.10271999999999999
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.059039999999999995), np.float64(-0.13641599999999998)]",0,"[np.float64(-0.3893439999999999), np.float64(-0.19388799999999995)]",0,1,[-0.669696],[-0.6352],3,-0.29161599999999993,0.059039999999999995,-0.13641599999999998
0,4,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.012318720000000005), np.float64(-0.15386592)]",0,"[np.float64(0.5759232000000001), np.float64(-0.2578921599999999)]",0,1,[-0.58824192],[0.169696],4,0.15901552000000008,0.012318720000000005,-0.15386592
0,5,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.08142950400000001), np.float64(-0.1770762144)]",0,"[np.float64(-0.2955437056), np.float64(-0.037037987199999955)]",0,1,[-0.7858858],[-0.41175808],5,-0.16629084639999997,0.08142950400000001,-0.1770762144
0,6,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.045964259328000016), np.float64(-0.180409633248)]",0,"[np.float64(0.36269635584000004), np.float64(0.5890702484160001)]",0,1,[-0.40866062],[0.7858858],6,0.47588330212800006,0.045964259328000016,-0.180409633248
