block_number,trial_number,state_id,stim_id,q_values,action
0,84480,State AE,AE,"[np.float64(0.6188176599999999), np.float64(0.024963131136000002)]",0
0,84481,State DE,DE,"[np.float64(-0.002299801474262202), np.float64(0.024963131136000002)]",0
0,84482,State BH,BH,"[np.float64(0.9500022416870191), np.float64(-0.9722160745502453)]",0
0,84483,State CF,CF,"[np.float64(0.0015575079935997438), np.float64(-0.9669786950091155)]",0
0,84484,State AB,AB,"[np.float64(0.6188176599999999), np.float64(0.9500022416870191)]",1
0,84485,State DH,DH,"[np.float64(-0.002299801474262202), np.float64(-0.9722160745502453)]",0
0,84486,State AD,AD,"[np.float64(0.6188176599999999), np.float64(-0.002299801474262202)]",0
0,84487,State CB,CB,"[np.float64(0.0015575079935997438), np.float64(0.9500022416870191)]",1
0,84488,State DG,DG,"[np.float64(-0.002299801474262202), np.float64(0.02499997898110499)]",0
0,84489,State DF,DF,"[np.float64(-0.002299801474262202), np.float64(-0.9669786950091155)]",0
0,84490,State GH,GH,"[np.float64(0.02499997898110499), np.float64(-0.9722160745502453)]",0
0,84491,State EH,EH,"[np.float64(0.024963131136000002), np.float64(-0.9722160745502453)]",0
0,84492,State AE,AE,"[np.float64(0.6188176599999999), np.float64(0.024963131136000002)]",0
0,84493,State DF,DF,"[np.float64(-0.002299801474262202), np.float64(-0.9669786950091155)]",0
0,84494,State DF,DF,"[np.float64(-0.002299801474262202), np.float64(-0.9669786950091155)]",0
0,84495,State BH,BH,"[np.float64(0.9500022416870191), np.float64(-0.9722160745502453)]",0
0,84496,State AH,AH,"[np.float64(0.6188176599999999), np.float64(-0.9722160745502453)]",0
0,84497,State CE,CE,"[np.float64(0.0015575079935997438), np.float64(0.024963131136000002)]",1
0,84498,State CF,CF,"[np.float64(0.0015575079935997438), np.float64(-0.9669786950091155)]",0
0,84499,State DE,DE,"[np.float64(-0.002299801474262202), np.float64(0.024963131136000002)]",0
0,84500,State DF,DF,"[np.float64(-0.002299801474262202), np.float64(-0.9669786950091155)]",0
0,84501,State AE,AE,"[np.float64(0.6188176599999999), np.float64(0.024963131136000002)]",0
0,84502,State DN,DN,"[np.float64(-0.002299801474262202), np.float64(0.77)]",1
0,84503,State AH,AH,"[np.float64(0.6188176599999999), np.float64(-0.9722160745502453)]",0
0,84504,State BH,BH,"[np.float64(0.9500022416870191), np.float64(-0.9722160745502453)]",0
0,84505,State DN,DN,"[np.float64(-0.002299801474262202), np.float64(0.77)]",1
0,84506,State BH,BH,"[np.float64(0.9500022416870191), np.float64(-0.9722160745502453)]",0
0,84507,State DN,DN,"[np.float64(-0.002299801474262202), np.float64(0.77)]",1
0,84508,State BG,BG,"[np.float64(0.9500022416870191), np.float64(0.02499997898110499)]",0
0,84509,State BE,BE,"[np.float64(0.9500022416870191), np.float64(0.024963131136000002)]",0
0,84510,State DN,DN,"[np.float64(-0.002299801474262202), np.float64(0.77)]",1
0,84511,State BN,BN,"[np.float64(0.9500022416870191), np.float64(0.77)]",0
0,84512,State HN,HN,"[np.float64(-0.9722160745502453), np.float64(0.77)]",1
0,84513,State AE,AE,"[np.float64(0.6188176599999999), np.float64(0.024963131136000002)]",0
0,84514,State GH,GH,"[np.float64(0.02499997898110499), np.float64(-0.9722160745502453)]",0
0,84515,State AH,AH,"[np.float64(0.6188176599999999), np.float64(-0.9722160745502453)]",0
0,84516,State GN,GN,"[np.float64(0.02499997898110499), np.float64(0.77)]",1
0,84517,State GH,GH,"[np.float64(0.02499997898110499), np.float64(-0.9722160745502453)]",0
0,84518,State CH,CH,"[np.float64(0.0015575079935997438), np.float64(-0.9722160745502453)]",0
0,84519,State CE,CE,"[np.float64(0.0015575079935997438), np.float64(0.024963131136000002)]",1
0,84520,State DE,DE,"[np.float64(-0.002299801474262202), np.float64(0.024963131136000002)]",1
0,84521,State CG,CG,"[np.float64(0.0015575079935997438), np.float64(0.02499997898110499)]",0
0,84522,State DF,DF,"[np.float64(-0.002299801474262202), np.float64(-0.9669786950091155)]",0
0,84523,State DG,DG,"[np.float64(-0.002299801474262202), np.float64(0.02499997898110499)]",1
0,84524,State CG,CG,"[np.float64(0.0015575079935997438), np.float64(0.02499997898110499)]",0
0,84525,State DE,DE,"[np.float64(-0.002299801474262202), np.float64(0.024963131136000002)]",1
0,84526,State CH,CH,"[np.float64(0.0015575079935997438), np.float64(-0.9722160745502453)]",0
0,84527,State AE,AE,"[np.float64(0.6188176599999999), np.float64(0.024963131136000002)]",0
0,84528,State BG,BG,"[np.float64(0.9500022416870191), np.float64(0.02499997898110499)]",0
0,84529,State BN,BN,"[np.float64(0.9500022416870191), np.float64(0.77)]",0
