block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,context_value,context_prediction_errors,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",1,"[np.float64(0.195), np.float64(-0.8049999999999999)]",0,0,[-0.195],[-0.5],1,-0.30499999999999994,0.0,0.0
0,1,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[0, 0]",0,"[np.float64(-0.61), np.float64(-0.61)]",0,1,[-0.39],[-1.],1,-0.61,0.0,0.0
0,2,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.3965), np.float64(-0.0305)]",1,"[np.float64(0.8294), np.float64(-0.5366)]",0,0,[-0.4329],[-0.11],2,0.14640000000000003,-0.3965,-0.0305
0,1,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[0, 0]",0,"[np.float64(0.8049999999999999), np.float64(-0.195)]",0,1,[0.195],[0.5],1,0.30499999999999994,0.0,0.0
0,1,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[0, 0]",1,"[np.float64(0.8049999999999999), np.float64(-0.195)]",0,0,[0.195],[0.5],1,0.30499999999999994,0.0,0.0
0,2,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.04025), np.float64(-0.12675)]",1,"[np.float64(0.6458), np.float64(-0.1872)]",0,0,[0.31395],[0.305],2,0.2293,0.04025,-0.12675
0,2,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.52325), np.float64(-0.009750000000000002)]",0,"[np.float64(0.16280000000000006), np.float64(-0.3042)]",0,1,[0.31395],[0.305],2,-0.07069999999999999,0.52325,-0.009750000000000002
0,2,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.009750000000000002), np.float64(-0.52325)]",0,"[np.float64(0.3042), np.float64(-0.16280000000000006)]",0,1,[-0.31395],[-0.305],2,0.07069999999999999,0.009750000000000002,-0.52325
0,3,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(-0.35503), np.float64(-0.37929)]",1,"[np.float64(0.6190990000000001), np.float64(0.643359)]",0,0,[-0.264069],[0.4329],3,0.631229,-0.35503,-0.37929
0,3,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.07254000000000001), np.float64(-0.24843)]",0,"[np.float64(0.5409504999999999), np.float64(-0.1380795)]",0,1,[0.3865095],[0.18605],3,0.20143549999999993,0.07254000000000001,-0.24843
