block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,context_value,context_prediction_errors,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[0, 0]",1,"[np.float64(-0.6), np.float64(-0.6)]",0,0,[-0.4],[-1.],1,-0.6,0.0,0.0
0,2,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.402), np.float64(-0.45599999999999996)]",0,"[np.float64(0.04200000000000004), np.float64(0.09599999999999997)]",0,1,[-0.64],[-0.6],2,0.069,-0.402,-0.45599999999999996
0,1,0,State AB,"['B', 'A']",Reward,"[10.0, 0.0]","['75', '25']","[0, 1]","[0, 0]",1,"[np.float64(-0.2), np.float64(0.8)]",0,0,[0.2],[0.5],1,0.30000000000000004,0.0,0.0
0,1,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[0, 0]",0,"[np.float64(0.2), np.float64(-0.8)]",0,1,[-0.2],[-0.5],1,-0.30000000000000004,0.0,0.0
0,2,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(-0.134), np.float64(0.6080000000000001)]",1,"[np.float64(0.814), np.float64(-0.9280000000000002)]",0,0,[0.32],[0.3],2,-0.057000000000000106,-0.134,0.6080000000000001
0,1,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[0, 0]",0,"[np.float64(0.8), np.float64(-0.2)]",0,1,[0.2],[0.5],1,0.30000000000000004,0.0,0.0
0,2,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.6080000000000001), np.float64(-0.134)]",0,"[np.float64(0.07199999999999984), np.float64(-0.186)]",0,1,[0.32],[0.3],2,-0.05700000000000008,0.6080000000000001,-0.134
0,2,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.15200000000000002), np.float64(-0.536)]",0,"[np.float64(-0.632), np.float64(0.05600000000000005)]",0,1,[-0.52],[-0.8],2,-0.288,0.15200000000000002,-0.536
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.37007999999999996), np.float64(-0.39168)]",1,"[np.float64(0.15408), np.float64(0.17568)]",0,0,[-0.784],[-0.36],3,0.16488,-0.37007999999999996,-0.39168
0,4,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.26684639999999993), np.float64(-0.2581632)]",1,"[np.float64(0.9372463999999999), np.float64(-0.07143680000000002)]",0,0,[-0.6704],[0.284],4,0.4329048,-0.26684639999999993,-0.2581632
0,3,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.66272), np.float64(-0.25862)]",0,"[np.float64(-0.05471999999999999), np.float64(-0.13338)]",0,1,[0.392],[0.18],3,-0.09405,0.66272,-0.25862
0,3,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.32832), np.float64(-0.49848)]",1,"[np.float64(0.04031999999999997), np.float64(0.21047999999999994)]",0,0,[-0.712],[-0.48],3,0.12539999999999996,-0.32832,-0.49848
0,4,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.6211328), np.float64(-0.34798460000000003)]",0,"[np.float64(-0.05633280000000007), np.float64(-0.0872154)]",0,1,[0.4352],[0.108],4,-0.07177410000000004,0.6211328,-0.34798460000000003
0,3,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.41137999999999997), np.float64(-0.09728000000000003)]",0,"[np.float64(0.19662000000000002), np.float64(-0.29472)]",0,1,[0.392],[0.18],3,-0.04904999999999998,0.41137999999999997,-0.09728000000000003
0,4,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.3013056), np.float64(-0.3385152)]",1,"[np.float64(0.9285056), np.float64(-0.034284800000000004)]",0,0,[-0.6272],[0.212],4,0.4471104,-0.3013056,-0.3385152
0,4,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.5608112), np.float64(-0.29474240000000007)]",0,"[np.float64(-0.19601119999999994), np.float64(0.6595424000000001)]",0,1,[0.6352],[0.608],4,0.23176560000000007,0.5608112,-0.29474240000000007
0,5,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.36110868800000007), np.float64(-0.312455168)]",0,"[np.float64(0.24113131199999993), np.float64(-0.085304832)]",0,1,[-0.60224],[0.1704],5,0.07791323999999997,0.36110868800000007,-0.312455168
0,5,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.578319872), np.float64(-0.406418918)]",0,"[np.float64(-0.03943987199999999), np.float64(-0.05470108200000001)]",0,1,[0.46112],[0.0648],5,-0.047070477,0.578319872,-0.406418918
0,6,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.54436848512), np.float64(-0.36960940544)]",0,"[np.float64(0.01697551487999993), np.float64(-0.06904659456000006)]",0,1,[-0.561344],[0.10224],6,-0.026035539840000066,0.54436848512,-0.36960940544
