block_number,trial_number,state_id,stim_id,action,w_values
0,71808,State AE,AE,0,"[np.float64(-0.4908305566667695), np.float64(-0.605400382129564)]"
0,71809,State FN,FN,1,"[np.float64(-0.39459961787043585), np.float64(0.83)]"
0,71810,State HN,HN,1,"[np.float64(-0.5294262875344409), np.float64(0.83)]"
0,71811,State BF,BF,1,"[np.float64(-0.5091694433332304), np.float64(-0.39459961787043585)]"
0,71812,State DF,DF,1,"[np.float64(-0.7274169370896751), np.float64(-0.39459961787043585)]"
0,71813,State AN,AN,1,"[np.float64(-0.4908305566667695), np.float64(0.83)]"
0,71814,State FN,FN,1,"[np.float64(-0.39459961787043585), np.float64(0.83)]"
0,71815,State CB,CB,0,"[np.float64(0.27258306291032486), np.float64(-0.5091694433332304)]"
0,71816,State CD,CD,0,"[np.float64(0.27258306291032486), np.float64(-0.7274169370896751)]"
0,71817,State AD,AD,0,"[np.float64(-0.4908305566667695), np.float64(-0.7274169370896751)]"
0,71818,State AG,AG,1,"[np.float64(-0.4908305566667695), np.float64(-0.4705737124655591)]"
0,71819,State FN,FN,1,"[np.float64(-0.39459961787043585), np.float64(0.83)]"
0,71820,State AB,AB,0,"[np.float64(-0.4908305566667695), np.float64(-0.5091694433332304)]"
0,71821,State AN,AN,1,"[np.float64(-0.4908305566667695), np.float64(0.83)]"
0,71822,State DH,DH,1,"[np.float64(-0.7274169370896751), np.float64(-0.5294262875344409)]"
0,71823,State AF,AF,0,"[np.float64(-0.4908305566667695), np.float64(-0.39459961787043585)]"
0,71824,State BN,BN,1,"[np.float64(-0.5091694433332304), np.float64(0.83)]"
0,71825,State DN,DN,1,"[np.float64(-0.7274169370896751), np.float64(0.83)]"
0,71826,State EF,EF,1,"[np.float64(-0.605400382129564), np.float64(-0.39459961787043585)]"
0,71827,State DE,DE,0,"[np.float64(-0.7274169370896751), np.float64(-0.605400382129564)]"
0,71828,State GH,GH,0,"[np.float64(-0.4705737124655591), np.float64(-0.5294262875344409)]"
0,71829,State AG,AG,0,"[np.float64(-0.4908305566667695), np.float64(-0.4705737124655591)]"
0,71830,State BN,BN,1,"[np.float64(-0.5091694433332304), np.float64(0.83)]"
0,71831,State EN,EN,1,"[np.float64(-0.605400382129564), np.float64(0.83)]"
0,71832,State CN,CN,1,"[np.float64(0.27258306291032486), np.float64(0.83)]"
0,71833,State EH,EH,1,"[np.float64(-0.605400382129564), np.float64(-0.5294262875344409)]"
0,71834,State BG,BG,1,"[np.float64(-0.5091694433332304), np.float64(-0.4705737124655591)]"
0,71835,State GH,GH,0,"[np.float64(-0.4705737124655591), np.float64(-0.5294262875344409)]"
0,71836,State CG,CG,0,"[np.float64(0.27258306291032486), np.float64(-0.4705737124655591)]"
0,71837,State DE,DE,1,"[np.float64(-0.7274169370896751), np.float64(-0.605400382129564)]"
0,71838,State CE,CE,0,"[np.float64(0.27258306291032486), np.float64(-0.605400382129564)]"
0,71839,State GN,GN,1,"[np.float64(-0.4705737124655591), np.float64(0.83)]"
0,71840,State BG,BG,0,"[np.float64(-0.5091694433332304), np.float64(-0.4705737124655591)]"
0,71841,State HN,HN,1,"[np.float64(-0.5294262875344409), np.float64(0.83)]"
0,71842,State DF,DF,0,"[np.float64(-0.7274169370896751), np.float64(-0.39459961787043585)]"
0,71843,State CF,CF,0,"[np.float64(0.27258306291032486), np.float64(-0.39459961787043585)]"
0,71844,State AB,AB,1,"[np.float64(-0.4908305566667695), np.float64(-0.5091694433332304)]"
0,71845,State GN,GN,1,"[np.float64(-0.4705737124655591), np.float64(0.83)]"
0,71846,State GH,GH,0,"[np.float64(-0.4705737124655591), np.float64(-0.5294262875344409)]"
0,71847,State BN,BN,1,"[np.float64(-0.5091694433332304), np.float64(0.83)]"
0,71848,State EH,EH,1,"[np.float64(-0.605400382129564), np.float64(-0.5294262875344409)]"
0,71849,State CH,CH,0,"[np.float64(0.27258306291032486), np.float64(-0.5294262875344409)]"
0,71850,State DE,DE,1,"[np.float64(-0.7274169370896751), np.float64(-0.605400382129564)]"
0,71851,State CB,CB,0,"[np.float64(0.27258306291032486), np.float64(-0.5091694433332304)]"
0,71852,State GN,GN,1,"[np.float64(-0.4705737124655591), np.float64(0.83)]"
0,71853,State AB,AB,1,"[np.float64(-0.4908305566667695), np.float64(-0.5091694433332304)]"
0,71854,State FN,FN,1,"[np.float64(-0.39459961787043585), np.float64(0.83)]"
0,71855,State BE,BE,0,"[np.float64(-0.5091694433332304), np.float64(-0.605400382129564)]"
0,71856,State AD,AD,0,"[np.float64(-0.4908305566667695), np.float64(-0.7274169370896751)]"
0,71857,State CB,CB,0,"[np.float64(0.27258306291032486), np.float64(-0.5091694433332304)]"
