block_number,trial_number,state_id,stim_id,q_values,action,w_values
0,11904,State BF,BF,"[np.float64(0.5959596054148946), np.float64(-0.2587637788443914)]",0,"[np.float64(-0.930662931992184), np.float64(-0.9966070441708236)]"
0,11905,State AD,AD,"[np.float64(0.9999999999971969), np.float64(5.843468390439474e-05)]",0,"[np.float64(0.06933706800781604), np.float64(-0.644956674579599)]"
0,11906,State CF,CF,"[np.float64(0.10999998092205954), np.float64(-0.2587637788443914)]",0,"[np.float64(-0.355043325420401), np.float64(-0.9966070441708236)]"
0,11907,State DE,DE,"[np.float64(5.843468390439474e-05), np.float64(-4.498517675805068e-17)]",1,"[np.float64(-0.644956674579599), np.float64(0.0033929558291764706)]"
0,11908,State DE,DE,"[np.float64(5.843468390439474e-05), np.float64(-4.498517675805068e-17)]",1,"[np.float64(-0.644956674579599), np.float64(0.0033929558291764706)]"
0,11909,State CB,CB,"[np.float64(0.10999998092205954), np.float64(0.5959596054148946)]",0,"[np.float64(-0.355043325420401), np.float64(-0.930662931992184)]"
0,11910,State HN,HN,"[np.float64(-0.5093529771718726), np.float64(0.86)]",1,"[np.float64(-0.5194094241822224), np.float64(0.86)]"
0,11911,State EF,EF,"[np.float64(-4.498517675805068e-17), np.float64(-0.2587637788443914)]",0,"[np.float64(0.0033929558291764706), np.float64(-0.9966070441708236)]"
0,11912,State DH,DH,"[np.float64(5.843468390439474e-05), np.float64(-0.5093529771718726)]",0,"[np.float64(-0.644956674579599), np.float64(-0.5194094241822224)]"
0,11913,State CF,CF,"[np.float64(0.10999998092205954), np.float64(-0.2587637788443914)]",0,"[np.float64(-0.355043325420401), np.float64(-0.9966070441708236)]"
0,11914,State AB,AB,"[np.float64(0.9999999999971969), np.float64(0.5959596054148946)]",0,"[np.float64(0.06933706800781604), np.float64(-0.930662931992184)]"
0,11915,State DE,DE,"[np.float64(5.843468390439474e-05), np.float64(-4.498517675805068e-17)]",1,"[np.float64(-0.644956674579599), np.float64(0.0033929558291764706)]"
0,11916,State BG,BG,"[np.float64(0.5959596054148946), np.float64(-0.8900000021241321)]",1,"[np.float64(-0.930662931992184), np.float64(-0.48059057581777764)]"
0,11917,State CB,CB,"[np.float64(0.10999998092205954), np.float64(0.5959596054148946)]",0,"[np.float64(-0.355043325420401), np.float64(-0.930662931992184)]"
0,11918,State DE,DE,"[np.float64(5.843468390439474e-05), np.float64(-4.498517675805068e-17)]",1,"[np.float64(-0.644956674579599), np.float64(0.0033929558291764706)]"
