block_number,trial_number,state_id,stim_id,q_values,action,w_values
0,36480,State EH,EH,"[np.float64(-0.00040198330296250455), np.float64(-0.6669412337097678)]",0,"[np.float64(0.6848819241794551), np.float64(-0.8135508017759335)]"
0,36481,State BN,BN,"[np.float64(0.6849739819507674), np.float64(-0.98)]",0,"[np.float64(-0.8926538424008684), np.float64(-0.98)]"
0,36482,State AH,AH,"[np.float64(0.21959702945201498), np.float64(-0.6669412337097678)]",0,"[np.float64(-0.10734615759913158), np.float64(-0.8135508017759335)]"
0,36483,State HN,HN,"[np.float64(-0.6669412337097678), np.float64(-0.98)]",0,"[np.float64(-0.8135508017759335), np.float64(-0.98)]"
0,36484,State AB,AB,"[np.float64(0.21959702945201498), np.float64(0.6849739819507674)]",0,"[np.float64(-0.10734615759913158), np.float64(-0.8926538424008684)]"
0,36485,State DN,DN,"[np.float64(0.11407059074501223), np.float64(-0.98)]",0,"[np.float64(-0.6532127305058337), np.float64(-0.98)]"
0,36486,State FN,FN,"[np.float64(-0.4519352691514645), np.float64(-0.98)]",0,"[np.float64(-0.31511807582054474), np.float64(-0.98)]"
0,36487,State BG,BG,"[np.float64(0.6849739819507674), np.float64(-0.008398156643270569)]",1,"[np.float64(-0.8926538424008684), np.float64(0.18644919822406655)]"
0,36488,State AG,AG,"[np.float64(0.21959702945201498), np.float64(-0.008398156643270569)]",1,"[np.float64(-0.10734615759913158), np.float64(0.18644919822406655)]"
0,36489,State CB,CB,"[np.float64(0.9999957196583728), np.float64(0.6849739819507674)]",0,"[np.float64(0.3467872694941662), np.float64(-0.8926538424008684)]"
0,36490,State AD,AD,"[np.float64(0.21959702945201498), np.float64(0.11407059074501223)]",0,"[np.float64(-0.10734615759913158), np.float64(-0.6532127305058337)]"
0,36491,State CF,CF,"[np.float64(0.9999957196583728), np.float64(-0.4519352691514645)]",0,"[np.float64(0.3467872694941662), np.float64(-0.31511807582054474)]"
0,36492,State BH,BH,"[np.float64(0.6849739819507674), np.float64(-0.6669412337097678)]",0,"[np.float64(-0.8926538424008684), np.float64(-0.8135508017759335)]"
0,36493,State DH,DH,"[np.float64(0.11407059074501223), np.float64(-0.6669412337097678)]",0,"[np.float64(-0.6532127305058337), np.float64(-0.8135508017759335)]"
0,36494,State CF,CF,"[np.float64(0.9999957196583728), np.float64(-0.4519352691514645)]",0,"[np.float64(0.3467872694941662), np.float64(-0.31511807582054474)]"
