block_number,trial_number,state_id,stim_id,action,w_values
0,3072,State BG,BG,1,"[np.float64(-0.8817475382353256), np.float64(0.15395710895031156)]"
0,3073,State AG,AG,1,"[np.float64(0.11825246176467434), np.float64(0.15395710895031156)]"
0,3074,State CD,CD,0,"[np.float64(0.07823663500240731), np.float64(-0.9217633649975927)]"
0,3075,State CE,CE,0,"[np.float64(0.07823663500240731), np.float64(-0.3257545392064308)]"
0,3076,State AH,AH,0,"[np.float64(0.11825246176467434), np.float64(-0.8460428910496883)]"
0,3077,State HN,HN,1,"[np.float64(-0.8460428910496883), np.float64(0.27)]"
0,3078,State EF,EF,1,"[np.float64(-0.3257545392064308), np.float64(-0.6742454607935692)]"
0,3079,State GH,GH,0,"[np.float64(0.15395710895031156), np.float64(-0.8460428910496883)]"
0,3080,State CN,CN,1,"[np.float64(0.07823663500240731), np.float64(0.27)]"
0,3081,State AF,AF,0,"[np.float64(0.11825246176467434), np.float64(-0.6742454607935692)]"
0,3082,State DF,DF,1,"[np.float64(-0.9217633649975927), np.float64(-0.6742454607935692)]"
0,3083,State AH,AH,0,"[np.float64(0.11825246176467434), np.float64(-0.8460428910496883)]"
0,3084,State HN,HN,1,"[np.float64(-0.8460428910496883), np.float64(0.27)]"
0,3085,State GF,GF,0,"[np.float64(0.15395710895031156), np.float64(-0.6742454607935692)]"
0,3086,State EN,EN,1,"[np.float64(-0.3257545392064308), np.float64(0.27)]"
0,3087,State CD,CD,0,"[np.float64(0.07823663500240731), np.float64(-0.9217633649975927)]"
0,3088,State BE,BE,1,"[np.float64(-0.8817475382353256), np.float64(-0.3257545392064308)]"
0,3089,State FN,FN,1,"[np.float64(-0.6742454607935692), np.float64(0.27)]"
0,3090,State FN,FN,1,"[np.float64(-0.6742454607935692), np.float64(0.27)]"
0,3091,State BE,BE,1,"[np.float64(-0.8817475382353256), np.float64(-0.3257545392064308)]"
0,3092,State BN,BN,1,"[np.float64(-0.8817475382353256), np.float64(0.27)]"
0,3093,State CB,CB,0,"[np.float64(0.07823663500240731), np.float64(-0.8817475382353256)]"
0,3094,State AD,AD,0,"[np.float64(0.11825246176467434), np.float64(-0.9217633649975927)]"
0,3095,State AN,AN,1,"[np.float64(0.11825246176467434), np.float64(0.27)]"
0,3096,State AN,AN,1,"[np.float64(0.11825246176467434), np.float64(0.27)]"
0,3097,State DN,DN,1,"[np.float64(-0.9217633649975927), np.float64(0.27)]"
0,3098,State DG,DG,1,"[np.float64(-0.9217633649975927), np.float64(0.15395710895031156)]"
0,3099,State AB,AB,0,"[np.float64(0.11825246176467434), np.float64(-0.8817475382353256)]"
0,3100,State AN,AN,1,"[np.float64(0.11825246176467434), np.float64(0.27)]"
0,3101,State AH,AH,0,"[np.float64(0.11825246176467434), np.float64(-0.8460428910496883)]"
0,3102,State AF,AF,0,"[np.float64(0.11825246176467434), np.float64(-0.6742454607935692)]"
0,3103,State BH,BH,0,"[np.float64(-0.8817475382353256), np.float64(-0.8460428910496883)]"
0,3104,State EH,EH,0,"[np.float64(-0.3257545392064308), np.float64(-0.8460428910496883)]"
0,3105,State CH,CH,0,"[np.float64(0.07823663500240731), np.float64(-0.8460428910496883)]"
0,3106,State AF,AF,0,"[np.float64(0.11825246176467434), np.float64(-0.6742454607935692)]"
0,3107,State CE,CE,0,"[np.float64(0.07823663500240731), np.float64(-0.3257545392064308)]"
0,3108,State BG,BG,1,"[np.float64(-0.8817475382353256), np.float64(0.15395710895031156)]"
0,3109,State GH,GH,0,"[np.float64(0.15395710895031156), np.float64(-0.8460428910496883)]"
0,3110,State AB,AB,0,"[np.float64(0.11825246176467434), np.float64(-0.8817475382353256)]"
0,3111,State DN,DN,1,"[np.float64(-0.9217633649975927), np.float64(0.27)]"
0,3112,State DG,DG,1,"[np.float64(-0.9217633649975927), np.float64(0.15395710895031156)]"
0,3113,State GN,GN,1,"[np.float64(0.15395710895031156), np.float64(0.27)]"
0,3114,State CF,CF,0,"[np.float64(0.07823663500240731), np.float64(-0.6742454607935692)]"
0,3115,State EF,EF,0,"[np.float64(-0.3257545392064308), np.float64(-0.6742454607935692)]"
