block_number,trial_number,state_id,stim_id,q_values,action,w_values
0,83328,State AH,AH,"[np.float64(0.6548557129103395), np.float64(-0.3112864673115085)]",0,"[np.float64(-0.013303924885951274), np.float64(-0.9986853969275091)]"
0,83329,State GF,GF,"[np.float64(-0.2366923075364628), np.float64(-0.9961015327451977)]",0,"[np.float64(-0.0013146030724908771), np.float64(-0.9507283621077067)]"
0,83330,State CB,CB,"[np.float64(0.7625484244366569), np.float64(0.09092969596339992)]",0,"[np.float64(0.0858609609079509), np.float64(-0.9866960751140488)]"
0,83331,State AD,AD,"[np.float64(0.6548557129103395), np.float64(0.6552383388009495)]",0,"[np.float64(-0.013303924885951274), np.float64(-0.9141390390920492)]"
0,83332,State DF,DF,"[np.float64(0.6552383388009495), np.float64(-0.9961015327451977)]",0,"[np.float64(-0.9141390390920492), np.float64(-0.9507283621077067)]"
0,83333,State DE,DE,"[np.float64(0.6552383388009495), np.float64(-0.24195481867707974)]",0,"[np.float64(-0.9141390390920492), np.float64(0.04927163789229329)]"
0,83334,State DH,DH,"[np.float64(0.6552383388009495), np.float64(-0.3112864673115085)]",0,"[np.float64(-0.9141390390920492), np.float64(-0.9986853969275091)]"
0,83335,State CB,CB,"[np.float64(0.7625484244366569), np.float64(0.09092969596339992)]",0,"[np.float64(0.0858609609079509), np.float64(-0.9866960751140488)]"
0,83336,State FN,FN,"[np.float64(-0.9961015327451977), np.float64(0.33)]",1,"[np.float64(-0.9507283621077067), np.float64(0.33)]"
0,83337,State DH,DH,"[np.float64(0.6552383388009495), np.float64(-0.3112864673115085)]",0,"[np.float64(-0.9141390390920492), np.float64(-0.9986853969275091)]"
0,83338,State BH,BH,"[np.float64(0.09092969596339992), np.float64(-0.3112864673115085)]",0,"[np.float64(-0.9866960751140488), np.float64(-0.9986853969275091)]"
0,83339,State AG,AG,"[np.float64(0.6548557129103395), np.float64(-0.2366923075364628)]",0,"[np.float64(-0.013303924885951274), np.float64(-0.0013146030724908771)]"
0,83340,State GF,GF,"[np.float64(-0.2366923075364628), np.float64(-0.9961015327451977)]",0,"[np.float64(-0.0013146030724908771), np.float64(-0.9507283621077067)]"
0,83341,State CF,CF,"[np.float64(0.7625484244366569), np.float64(-0.9961015327451977)]",0,"[np.float64(0.0858609609079509), np.float64(-0.9507283621077067)]"
0,83342,State CD,CD,"[np.float64(0.7625484244366569), np.float64(0.6552383388009495)]",0,"[np.float64(0.0858609609079509), np.float64(-0.9141390390920492)]"
0,83343,State AD,AD,"[np.float64(0.6548557129103395), np.float64(0.6552383388009495)]",0,"[np.float64(-0.013303924885951274), np.float64(-0.9141390390920492)]"
