block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,context_value,context_prediction_errors,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[-1, 0]","[0, 0]",0,"[-1, 0]",0,1,[-0.14],[-0.5],1,-0.5,0.0,0.0
0,1,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[0, 0]",1,"[1, 1]",0,0,[0.28],[1.],1,1.0,0.0,0.0
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[0, 0]",1,"[0, -1]",0,0,[-0.14],[-0.5],1,-0.5,0.0,0.0
0,2,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.46), np.float64(0.81)]",1,"[np.float64(0.25999999999999995), np.float64(-1.09)]",0,0,[0.3416],[0.22],2,-0.41500000000000004,0.46,0.81
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.81), np.float64(0.0)]",1,"[np.float64(0.9500000000000001), np.float64(-0.86)]",0,0,[-0.2408],[-0.36],2,0.04500000000000004,-0.81,0.0
0,1,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[0, 0]",1,"[1, 0]",0,0,[0.14],[0.5],1,0.5,0.0,0.0
0,2,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.46), np.float64(0.0)]",0,"[np.float64(0.39999999999999997), np.float64(-0.14)]",0,1,[0.2408],[0.36],2,0.12999999999999998,0.46,0.0
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.0), np.float64(-0.81)]",0,"[np.float64(-0.86), np.float64(-0.04999999999999993)]",0,1,[-0.3808],[-0.86],2,-0.45499999999999996,0.0,-0.81
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.373), np.float64(-0.6966)]",0,"[np.float64(0.6138), np.float64(-0.06259999999999999)]",0,1,[-0.313376],[-0.2592],3,0.2756,-0.373,-0.6966
0,3,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.784), np.float64(-0.06440000000000001)]",0,"[np.float64(-0.024800000000000044), np.float64(-0.1764)]",0,1,[0.313376],[0.2592],3,-0.10060000000000002,0.784,-0.06440000000000001
0,3,0,State AB,"['B', 'A']",Reward,"[10.0, 0.0]","['75', '25']","[0, 1]","[np.float64(0.5796), np.float64(-0.07290000000000008)]",0,"[np.float64(-0.9212), np.float64(0.7313000000000001)]",0,1,[0.385952],[0.1584],3,-0.09494999999999998,0.5796,-0.07290000000000008
0,4,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(-0.16657200000000005), np.float64(0.26349799999999995)]",1,"[np.float64(0.78062), np.float64(-0.64945)]",0,0,[0.41788544],[0.114048],4,0.065585,-0.16657200000000005,0.26349799999999995
