block_number,trial_number,state_id,stim_id,q_values,action
0,13440,State AF,AF,"[np.float64(0.4138400682089762), np.float64(-0.3273544951626746)]",0
0,13441,State FN,FN,"[np.float64(-0.3273544951626746), np.float64(0.25)]",1
0,13442,State DN,DN,"[np.float64(-0.2108526320878349), np.float64(0.25)]",1
0,13443,State BN,BN,"[np.float64(-0.25665955352535913), np.float64(0.25)]",1
0,13444,State DE,DE,"[np.float64(-0.2108526320878349), np.float64(0.4219651651949037)]",1
0,13445,State BN,BN,"[np.float64(-0.25665955352535913), np.float64(0.25)]",1
0,13446,State CH,CH,"[np.float64(0.30118743092892564), np.float64(-0.3275015655787967)]",0
0,13447,State AN,AN,"[np.float64(0.4138400682089762), np.float64(0.25)]",0
0,13448,State GH,GH,"[np.float64(0.3536284609775081), np.float64(-0.3275015655787967)]",0
0,13449,State AH,AH,"[np.float64(0.4138400682089762), np.float64(-0.3275015655787967)]",0
0,13450,State AE,AE,"[np.float64(0.4138400682089762), np.float64(0.4219651651949037)]",0
0,13451,State CE,CE,"[np.float64(0.30118743092892564), np.float64(0.4219651651949037)]",0
0,13452,State CG,CG,"[np.float64(0.30118743092892564), np.float64(0.3536284609775081)]",1
0,13453,State FN,FN,"[np.float64(-0.3273544951626746), np.float64(0.25)]",1
0,13454,State EN,EN,"[np.float64(0.4219651651949037), np.float64(0.25)]",0
0,13455,State FN,FN,"[np.float64(-0.3273544951626746), np.float64(0.25)]",1
0,13456,State CB,CB,"[np.float64(0.30118743092892564), np.float64(-0.25665955352535913)]",0
0,13457,State DE,DE,"[np.float64(-0.2108526320878349), np.float64(0.4219651651949037)]",1
0,13458,State CN,CN,"[np.float64(0.30118743092892564), np.float64(0.25)]",1
0,13459,State EH,EH,"[np.float64(0.4219651651949037), np.float64(-0.3275015655787967)]",0
0,13460,State EF,EF,"[np.float64(0.4219651651949037), np.float64(-0.3273544951626746)]",0
0,13461,State CB,CB,"[np.float64(0.30118743092892564), np.float64(-0.25665955352535913)]",0
0,13462,State HN,HN,"[np.float64(-0.3275015655787967), np.float64(0.25)]",1
0,13463,State AE,AE,"[np.float64(0.4138400682089762), np.float64(0.4219651651949037)]",0
0,13464,State AB,AB,"[np.float64(0.4138400682089762), np.float64(-0.25665955352535913)]",0
0,13465,State AF,AF,"[np.float64(0.4138400682089762), np.float64(-0.3273544951626746)]",0
0,13466,State AE,AE,"[np.float64(0.4138400682089762), np.float64(0.4219651651949037)]",0
0,13467,State GH,GH,"[np.float64(0.3536284609775081), np.float64(-0.3275015655787967)]",0
0,13468,State DN,DN,"[np.float64(-0.2108526320878349), np.float64(0.25)]",1
0,13469,State BH,BH,"[np.float64(-0.25665955352535913), np.float64(-0.3275015655787967)]",1
0,13470,State HN,HN,"[np.float64(-0.3275015655787967), np.float64(0.25)]",1
0,13471,State CF,CF,"[np.float64(0.30118743092892564), np.float64(-0.3273544951626746)]",0
0,13472,State CN,CN,"[np.float64(0.30118743092892564), np.float64(0.25)]",1
0,13473,State AB,AB,"[np.float64(0.4138400682089762), np.float64(-0.25665955352535913)]",0
