block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[0, 0]",0,"[np.float64(0.5549999999999999), np.float64(-0.445)]",0,1,1,0.054999999999999966,0.0,0.0
0,1,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[0, 0]",1,"[np.float64(0.5549999999999999), np.float64(-0.445)]",0,0,1,0.054999999999999966,0.0,0.0
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",1,"[np.float64(0.445), np.float64(-0.5549999999999999)]",0,0,1,-0.054999999999999966,0.0,0.0
0,2,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.46064999999999995), np.float64(-0.42274999999999996)]",0,"[np.float64(0.09434999999999999), np.float64(-0.022250000000000048)]",0,1,2,0.03604999999999997,0.46064999999999995,-0.42274999999999996
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.36935), np.float64(-0.5272499999999999)]",0,"[np.float64(0.07565), np.float64(-0.027750000000000052)]",0,1,2,0.02394999999999997,0.36935,-0.5272499999999999
0,2,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.5272499999999999), np.float64(-0.36935)]",0,"[np.float64(0.027750000000000052), np.float64(-0.07565)]",0,1,2,-0.02394999999999997,0.5272499999999999,-0.36935
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[0, 0]",1,"[np.float64(-0.10999999999999999), np.float64(-0.10999999999999999)]",0,0,1,-0.10999999999999999,0.0,0.0
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.09129999999999998), np.float64(-0.10449999999999998)]",1,"[np.float64(-0.01870000000000001), np.float64(-0.005500000000000005)]",0,0,2,-0.012100000000000007,-0.09129999999999998,-0.10449999999999998
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.4412175), np.float64(-0.5502824999999999)]",0,"[np.float64(-0.4412175), np.float64(0.5502824999999999)]",0,1,3,0.054532499999999956,0.4412175,-0.5502824999999999
0,3,0,State AB,"['A', 'B']",Reward,"[0.0, 10.0]","['75', '25']","[0, 1]","[np.float64(0.5502824999999999), np.float64(-0.4412175)]",0,"[np.float64(-0.9952824999999998), np.float64(0.9962175)]",0,1,3,0.0004675000000000651,0.5502824999999999,-0.4412175
