block_number,trial_number,state_id,stim_id,q_values,action
0,59136,State AH,AH,"[np.float64(0.49196038461807773), np.float64(0.43195839163379574)]",1
0,59137,State CD,CD,"[np.float64(0.4757806623150995), np.float64(-0.31100696355138185)]",0
0,59138,State CE,CE,"[np.float64(0.4757806623150995), np.float64(0.49730720779815357)]",0
0,59139,State CG,CG,"[np.float64(0.4757806623150995), np.float64(0.38832074309616843)]",0
0,59140,State BN,BN,"[np.float64(-0.4789072197896553), np.float64(0.14)]",0
0,59141,State CB,CB,"[np.float64(0.4757806623150995), np.float64(-0.4789072197896553)]",0
0,59142,State EF,EF,"[np.float64(0.49730720779815357), np.float64(-0.36028108426472655)]",0
0,59143,State AF,AF,"[np.float64(0.49196038461807773), np.float64(-0.36028108426472655)]",0
0,59144,State AH,AH,"[np.float64(0.49196038461807773), np.float64(0.43195839163379574)]",1
0,59145,State FN,FN,"[np.float64(-0.36028108426472655), np.float64(0.14)]",1
0,59146,State CN,CN,"[np.float64(0.4757806623150995), np.float64(0.14)]",0
0,59147,State AD,AD,"[np.float64(0.49196038461807773), np.float64(-0.31100696355138185)]",0
0,59148,State BG,BG,"[np.float64(-0.4789072197896553), np.float64(0.38832074309616843)]",1
0,59149,State DG,DG,"[np.float64(-0.31100696355138185), np.float64(0.38832074309616843)]",1
0,59150,State FN,FN,"[np.float64(-0.36028108426472655), np.float64(0.14)]",1
0,59151,State DE,DE,"[np.float64(-0.31100696355138185), np.float64(0.49730720779815357)]",1
0,59152,State EN,EN,"[np.float64(0.49730720779815357), np.float64(0.14)]",0
0,59153,State AB,AB,"[np.float64(0.49196038461807773), np.float64(-0.4789072197896553)]",0
0,59154,State AE,AE,"[np.float64(0.49196038461807773), np.float64(0.49730720779815357)]",1
0,59155,State AH,AH,"[np.float64(0.49196038461807773), np.float64(0.43195839163379574)]",1
0,59156,State BF,BF,"[np.float64(-0.4789072197896553), np.float64(-0.36028108426472655)]",1
0,59157,State CE,CE,"[np.float64(0.4757806623150995), np.float64(0.49730720779815357)]",1
0,59158,State CN,CN,"[np.float64(0.4757806623150995), np.float64(0.14)]",1
0,59159,State AN,AN,"[np.float64(0.49196038461807773), np.float64(0.14)]",0
0,59160,State CG,CG,"[np.float64(0.4757806623150995), np.float64(0.38832074309616843)]",1
0,59161,State CD,CD,"[np.float64(0.4757806623150995), np.float64(-0.31100696355138185)]",0
0,59162,State BE,BE,"[np.float64(-0.4789072197896553), np.float64(0.49730720779815357)]",1
0,59163,State BH,BH,"[np.float64(-0.4789072197896553), np.float64(0.43195839163379574)]",1
