block_number,trial_number,state_id,stim_id,q_values,action
0,31488,State HN,HN,"[np.float64(0.45335548371475853), np.float64(0.41)]",0
0,31489,State EF,EF,"[np.float64(0.18307737223948373), np.float64(0.05353621519015711)]",0
0,31490,State AF,AF,"[np.float64(0.1010184542351335), np.float64(0.05353621519015711)]",1
0,31491,State DG,DG,"[np.float64(-0.4529599599034413), np.float64(0.3541859898782886)]",1
0,31492,State FN,FN,"[np.float64(0.05353621519015711), np.float64(0.41)]",1
0,31493,State AE,AE,"[np.float64(0.1010184542351335), np.float64(0.18307737223948373)]",1
0,31494,State AN,AN,"[np.float64(0.1010184542351335), np.float64(0.41)]",0
0,31495,State BN,BN,"[np.float64(-0.7557437875392266), np.float64(0.41)]",1
0,31496,State AN,AN,"[np.float64(0.1010184542351335), np.float64(0.41)]",1
0,31497,State DE,DE,"[np.float64(-0.4529599599034413), np.float64(0.18307737223948373)]",1
0,31498,State CE,CE,"[np.float64(0.6388969766264391), np.float64(0.18307737223948373)]",0
0,31499,State CG,CG,"[np.float64(0.6388969766264391), np.float64(0.3541859898782886)]",0
0,31500,State BF,BF,"[np.float64(-0.7557437875392266), np.float64(0.05353621519015711)]",1
0,31501,State AB,AB,"[np.float64(0.1010184542351335), np.float64(-0.7557437875392266)]",0
0,31502,State CE,CE,"[np.float64(0.6388969766264391), np.float64(0.18307737223948373)]",0
0,31503,State AE,AE,"[np.float64(0.1010184542351335), np.float64(0.18307737223948373)]",0
0,31504,State CB,CB,"[np.float64(0.6388969766264391), np.float64(-0.7557437875392266)]",0
0,31505,State CH,CH,"[np.float64(0.6388969766264391), np.float64(0.45335548371475853)]",0
0,31506,State BG,BG,"[np.float64(-0.7557437875392266), np.float64(0.3541859898782886)]",1
0,31507,State CE,CE,"[np.float64(0.6388969766264391), np.float64(0.18307737223948373)]",0
0,31508,State DG,DG,"[np.float64(-0.4529599599034413), np.float64(0.3541859898782886)]",1
0,31509,State HN,HN,"[np.float64(0.45335548371475853), np.float64(0.41)]",0
0,31510,State BG,BG,"[np.float64(-0.7557437875392266), np.float64(0.3541859898782886)]",1
0,31511,State CF,CF,"[np.float64(0.6388969766264391), np.float64(0.05353621519015711)]",0
0,31512,State DH,DH,"[np.float64(-0.4529599599034413), np.float64(0.45335548371475853)]",1
0,31513,State GN,GN,"[np.float64(0.3541859898782886), np.float64(0.41)]",1
0,31514,State CD,CD,"[np.float64(0.6388969766264391), np.float64(-0.4529599599034413)]",0
0,31515,State DH,DH,"[np.float64(-0.4529599599034413), np.float64(0.45335548371475853)]",1
0,31516,State AH,AH,"[np.float64(0.1010184542351335), np.float64(0.45335548371475853)]",0
0,31517,State FN,FN,"[np.float64(0.05353621519015711), np.float64(0.41)]",1
0,31518,State AH,AH,"[np.float64(0.1010184542351335), np.float64(0.45335548371475853)]",1
0,31519,State BG,BG,"[np.float64(-0.7557437875392266), np.float64(0.3541859898782886)]",1
0,31520,State BH,BH,"[np.float64(-0.7557437875392266), np.float64(0.45335548371475853)]",1
0,31521,State CE,CE,"[np.float64(0.6388969766264391), np.float64(0.18307737223948373)]",0
0,31522,State EF,EF,"[np.float64(0.18307737223948373), np.float64(0.05353621519015711)]",0
0,31523,State EF,EF,"[np.float64(0.18307737223948373), np.float64(0.05353621519015711)]",0
0,31524,State FN,FN,"[np.float64(0.05353621519015711), np.float64(0.41)]",1
0,31525,State GN,GN,"[np.float64(0.3541859898782886), np.float64(0.41)]",0
0,31526,State AH,AH,"[np.float64(0.1010184542351335), np.float64(0.45335548371475853)]",1
0,31527,State CE,CE,"[np.float64(0.6388969766264391), np.float64(0.18307737223948373)]",0
0,31528,State EH,EH,"[np.float64(0.18307737223948373), np.float64(0.45335548371475853)]",1
0,31529,State CH,CH,"[np.float64(0.6388969766264391), np.float64(0.45335548371475853)]",0
0,31530,State CE,CE,"[np.float64(0.6388969766264391), np.float64(0.18307737223948373)]",0
0,31531,State BG,BG,"[np.float64(-0.7557437875392266), np.float64(0.3541859898782886)]",1
0,31532,State AH,AH,"[np.float64(0.1010184542351335), np.float64(0.45335548371475853)]",1
0,31533,State BF,BF,"[np.float64(-0.7557437875392266), np.float64(0.05353621519015711)]",1
0,31534,State FN,FN,"[np.float64(0.05353621519015711), np.float64(0.41)]",1
0,31535,State CD,CD,"[np.float64(0.6388969766264391), np.float64(-0.4529599599034413)]",0
0,31536,State AN,AN,"[np.float64(0.1010184542351335), np.float64(0.41)]",1
0,31537,State EH,EH,"[np.float64(0.18307737223948373), np.float64(0.45335548371475853)]",1
0,31538,State CD,CD,"[np.float64(0.6388969766264391), np.float64(-0.4529599599034413)]",0
0,31539,State EN,EN,"[np.float64(0.18307737223948373), np.float64(0.41)]",1
0,31540,State DF,DF,"[np.float64(-0.4529599599034413), np.float64(0.05353621519015711)]",1
0,31541,State BH,BH,"[np.float64(-0.7557437875392266), np.float64(0.45335548371475853)]",1
