block_number,trial_number,state_id,stim_id,q_values,action
0,50304,State AN,AN,"[np.float64(0.4915641387206442), np.float64(-0.1)]",0
0,50305,State CE,CE,"[np.float64(0.49556962945964617), np.float64(0.24747049081907524)]",0
0,50306,State AE,AE,"[np.float64(0.4915641387206442), np.float64(0.24747049081907524)]",0
0,50307,State HN,HN,"[np.float64(-0.4660446405444683), np.float64(-0.1)]",1
0,50308,State CF,CF,"[np.float64(0.49556962945964617), np.float64(-0.7359992684464366)]",0
0,50309,State CF,CF,"[np.float64(0.49556962945964617), np.float64(-0.7359992684464366)]",0
0,50310,State DG,DG,"[np.float64(-0.5000170954188902), np.float64(0.29296417733425634)]",1
0,50311,State DG,DG,"[np.float64(-0.5000170954188902), np.float64(0.29296417733425634)]",1
0,50312,State CD,CD,"[np.float64(0.49556962945964617), np.float64(-0.5000170954188902)]",0
0,50313,State BN,BN,"[np.float64(-0.4994148359426523), np.float64(-0.1)]",0
0,50314,State BE,BE,"[np.float64(-0.4994148359426523), np.float64(0.24747049081907524)]",1
0,50315,State AG,AG,"[np.float64(0.4915641387206442), np.float64(0.29296417733425634)]",0
0,50316,State DE,DE,"[np.float64(-0.5000170954188902), np.float64(0.24747049081907524)]",1
0,50317,State GN,GN,"[np.float64(0.29296417733425634), np.float64(-0.1)]",0
0,50318,State DN,DN,"[np.float64(-0.5000170954188902), np.float64(-0.1)]",1
0,50319,State EN,EN,"[np.float64(0.24747049081907524), np.float64(-0.1)]",0
0,50320,State DE,DE,"[np.float64(-0.5000170954188902), np.float64(0.24747049081907524)]",1
0,50321,State CE,CE,"[np.float64(0.49556962945964617), np.float64(0.24747049081907524)]",0
0,50322,State AB,AB,"[np.float64(0.4915641387206442), np.float64(-0.4994148359426523)]",0
0,50323,State AB,AB,"[np.float64(0.4915641387206442), np.float64(-0.4994148359426523)]",0
0,50324,State BH,BH,"[np.float64(-0.4994148359426523), np.float64(-0.4660446405444683)]",1
0,50325,State DH,DH,"[np.float64(-0.5000170954188902), np.float64(-0.4660446405444683)]",1
0,50326,State EN,EN,"[np.float64(0.24747049081907524), np.float64(-0.1)]",0
0,50327,State AD,AD,"[np.float64(0.4915641387206442), np.float64(-0.5000170954188902)]",0
0,50328,State EH,EH,"[np.float64(0.24747049081907524), np.float64(-0.4660446405444683)]",0
0,50329,State BN,BN,"[np.float64(-0.4994148359426523), np.float64(-0.1)]",1
0,50330,State BF,BF,"[np.float64(-0.4994148359426523), np.float64(-0.7359992684464366)]",1
0,50331,State BH,BH,"[np.float64(-0.4994148359426523), np.float64(-0.4660446405444683)]",0
0,50332,State DN,DN,"[np.float64(-0.5000170954188902), np.float64(-0.1)]",0
0,50333,State AF,AF,"[np.float64(0.4915641387206442), np.float64(-0.7359992684464366)]",0
0,50334,State AF,AF,"[np.float64(0.4915641387206442), np.float64(-0.7359992684464366)]",0
0,50335,State BG,BG,"[np.float64(-0.4994148359426523), np.float64(0.29296417733425634)]",1
0,50336,State GF,GF,"[np.float64(0.29296417733425634), np.float64(-0.7359992684464366)]",0
0,50337,State FN,FN,"[np.float64(-0.7359992684464366), np.float64(-0.1)]",1
0,50338,State BF,BF,"[np.float64(-0.4994148359426523), np.float64(-0.7359992684464366)]",0
0,50339,State CD,CD,"[np.float64(0.49556962945964617), np.float64(-0.5000170954188902)]",0
0,50340,State AE,AE,"[np.float64(0.4915641387206442), np.float64(0.24747049081907524)]",0
0,50341,State CG,CG,"[np.float64(0.49556962945964617), np.float64(0.29296417733425634)]",0
0,50342,State CH,CH,"[np.float64(0.49556962945964617), np.float64(-0.4660446405444683)]",0
0,50343,State EF,EF,"[np.float64(0.24747049081907524), np.float64(-0.7359992684464366)]",0
0,50344,State EF,EF,"[np.float64(0.24747049081907524), np.float64(-0.7359992684464366)]",0
0,50345,State CD,CD,"[np.float64(0.49556962945964617), np.float64(-0.5000170954188902)]",0
0,50346,State AG,AG,"[np.float64(0.4915641387206442), np.float64(0.29296417733425634)]",0
0,50347,State EH,EH,"[np.float64(0.24747049081907524), np.float64(-0.4660446405444683)]",0
0,50348,State BE,BE,"[np.float64(-0.4994148359426523), np.float64(0.24747049081907524)]",1
0,50349,State BG,BG,"[np.float64(-0.4994148359426523), np.float64(0.29296417733425634)]",1
0,50350,State CN,CN,"[np.float64(0.49556962945964617), np.float64(-0.1)]",0
0,50351,State HN,HN,"[np.float64(-0.4660446405444683), np.float64(-0.1)]",1
0,50352,State AH,AH,"[np.float64(0.4915641387206442), np.float64(-0.4660446405444683)]",0
0,50353,State BF,BF,"[np.float64(-0.4994148359426523), np.float64(-0.7359992684464366)]",0
0,50354,State DE,DE,"[np.float64(-0.5000170954188902), np.float64(0.24747049081907524)]",1
0,50355,State CG,CG,"[np.float64(0.49556962945964617), np.float64(0.29296417733425634)]",1
0,50356,State BE,BE,"[np.float64(-0.4994148359426523), np.float64(0.24747049081907524)]",1
0,50357,State CB,CB,"[np.float64(0.49556962945964617), np.float64(-0.4994148359426523)]",0
0,50358,State BF,BF,"[np.float64(-0.4994148359426523), np.float64(-0.7359992684464366)]",0
0,50359,State GN,GN,"[np.float64(0.29296417733425634), np.float64(-0.1)]",0
0,50360,State EF,EF,"[np.float64(0.24747049081907524), np.float64(-0.7359992684464366)]",0
0,50361,State BH,BH,"[np.float64(-0.4994148359426523), np.float64(-0.4660446405444683)]",1
0,50362,State AB,AB,"[np.float64(0.4915641387206442), np.float64(-0.4994148359426523)]",0
0,50363,State BE,BE,"[np.float64(-0.4994148359426523), np.float64(0.24747049081907524)]",1
0,50364,State GH,GH,"[np.float64(0.29296417733425634), np.float64(-0.4660446405444683)]",0
0,50365,State DG,DG,"[np.float64(-0.5000170954188902), np.float64(0.29296417733425634)]",1
0,50366,State AN,AN,"[np.float64(0.4915641387206442), np.float64(-0.1)]",0
0,50367,State AN,AN,"[np.float64(0.4915641387206442), np.float64(-0.1)]",0
0,50368,State AB,AB,"[np.float64(0.4915641387206442), np.float64(-0.4994148359426523)]",0
0,50369,State AD,AD,"[np.float64(0.4915641387206442), np.float64(-0.5000170954188902)]",0
0,50370,State DH,DH,"[np.float64(-0.5000170954188902), np.float64(-0.4660446405444683)]",0
0,50371,State DH,DH,"[np.float64(-0.5000170954188902), np.float64(-0.4660446405444683)]",0
0,50372,State BH,BH,"[np.float64(-0.4994148359426523), np.float64(-0.4660446405444683)]",1
0,50373,State CD,CD,"[np.float64(0.49556962945964617), np.float64(-0.5000170954188902)]",0
0,50374,State DF,DF,"[np.float64(-0.5000170954188902), np.float64(-0.7359992684464366)]",0
0,50375,State EH,EH,"[np.float64(0.24747049081907524), np.float64(-0.4660446405444683)]",0
0,50376,State GF,GF,"[np.float64(0.29296417733425634), np.float64(-0.7359992684464366)]",0
0,50377,State CG,CG,"[np.float64(0.49556962945964617), np.float64(0.29296417733425634)]",0
0,50378,State AE,AE,"[np.float64(0.4915641387206442), np.float64(0.24747049081907524)]",0
0,50379,State AN,AN,"[np.float64(0.4915641387206442), np.float64(-0.1)]",0
0,50380,State DN,DN,"[np.float64(-0.5000170954188902), np.float64(-0.1)]",1
0,50381,State CD,CD,"[np.float64(0.49556962945964617), np.float64(-0.5000170954188902)]",0
0,50382,State GN,GN,"[np.float64(0.29296417733425634), np.float64(-0.1)]",0
0,50383,State HN,HN,"[np.float64(-0.4660446405444683), np.float64(-0.1)]",1
0,50384,State CE,CE,"[np.float64(0.49556962945964617), np.float64(0.24747049081907524)]",0
0,50385,State DG,DG,"[np.float64(-0.5000170954188902), np.float64(0.29296417733425634)]",1
0,50386,State AN,AN,"[np.float64(0.4915641387206442), np.float64(-0.1)]",0
0,50387,State EH,EH,"[np.float64(0.24747049081907524), np.float64(-0.4660446405444683)]",0
0,50388,State FN,FN,"[np.float64(-0.7359992684464366), np.float64(-0.1)]",1
0,50389,State AE,AE,"[np.float64(0.4915641387206442), np.float64(0.24747049081907524)]",0
0,50390,State EF,EF,"[np.float64(0.24747049081907524), np.float64(-0.7359992684464366)]",0
0,50391,State DF,DF,"[np.float64(-0.5000170954188902), np.float64(-0.7359992684464366)]",0
0,50392,State CD,CD,"[np.float64(0.49556962945964617), np.float64(-0.5000170954188902)]",0
0,50393,State BH,BH,"[np.float64(-0.4994148359426523), np.float64(-0.4660446405444683)]",0
0,50394,State AH,AH,"[np.float64(0.4915641387206442), np.float64(-0.4660446405444683)]",0
0,50395,State AF,AF,"[np.float64(0.4915641387206442), np.float64(-0.7359992684464366)]",0
0,50396,State GF,GF,"[np.float64(0.29296417733425634), np.float64(-0.7359992684464366)]",0
0,50397,State BN,BN,"[np.float64(-0.4994148359426523), np.float64(-0.1)]",1
0,50398,State DH,DH,"[np.float64(-0.5000170954188902), np.float64(-0.4660446405444683)]",0
0,50399,State CB,CB,"[np.float64(0.49556962945964617), np.float64(-0.4994148359426523)]",0
0,50400,State AN,AN,"[np.float64(0.4915641387206442), np.float64(-0.1)]",0
0,50401,State BG,BG,"[np.float64(-0.4994148359426523), np.float64(0.29296417733425634)]",1
0,50402,State AH,AH,"[np.float64(0.4915641387206442), np.float64(-0.4660446405444683)]",0
0,50403,State BG,BG,"[np.float64(-0.4994148359426523), np.float64(0.29296417733425634)]",1
0,50404,State CD,CD,"[np.float64(0.49556962945964617), np.float64(-0.5000170954188902)]",0
0,50405,State AG,AG,"[np.float64(0.4915641387206442), np.float64(0.29296417733425634)]",0
0,50406,State BF,BF,"[np.float64(-0.4994148359426523), np.float64(-0.7359992684464366)]",0
0,50407,State BF,BF,"[np.float64(-0.4994148359426523), np.float64(-0.7359992684464366)]",0
0,50408,State AH,AH,"[np.float64(0.4915641387206442), np.float64(-0.4660446405444683)]",0
0,50409,State GN,GN,"[np.float64(0.29296417733425634), np.float64(-0.1)]",0
0,50410,State CH,CH,"[np.float64(0.49556962945964617), np.float64(-0.4660446405444683)]",0
0,50411,State DF,DF,"[np.float64(-0.5000170954188902), np.float64(-0.7359992684464366)]",0
0,50412,State AH,AH,"[np.float64(0.4915641387206442), np.float64(-0.4660446405444683)]",0
0,50413,State AG,AG,"[np.float64(0.4915641387206442), np.float64(0.29296417733425634)]",0
0,50414,State CE,CE,"[np.float64(0.49556962945964617), np.float64(0.24747049081907524)]",0
0,50415,State GN,GN,"[np.float64(0.29296417733425634), np.float64(-0.1)]",1
0,50416,State BH,BH,"[np.float64(-0.4994148359426523), np.float64(-0.4660446405444683)]",1
0,50417,State AG,AG,"[np.float64(0.4915641387206442), np.float64(0.29296417733425634)]",1
0,50418,State DN,DN,"[np.float64(-0.5000170954188902), np.float64(-0.1)]",1
0,50419,State FN,FN,"[np.float64(-0.7359992684464366), np.float64(-0.1)]",1
0,50420,State DH,DH,"[np.float64(-0.5000170954188902), np.float64(-0.4660446405444683)]",1
0,50421,State CE,CE,"[np.float64(0.49556962945964617), np.float64(0.24747049081907524)]",1
0,50422,State CF,CF,"[np.float64(0.49556962945964617), np.float64(-0.7359992684464366)]",0
0,50423,State DN,DN,"[np.float64(-0.5000170954188902), np.float64(-0.1)]",1
0,50424,State HN,HN,"[np.float64(-0.4660446405444683), np.float64(-0.1)]",1
0,50425,State AN,AN,"[np.float64(0.4915641387206442), np.float64(-0.1)]",0
0,50426,State CB,CB,"[np.float64(0.49556962945964617), np.float64(-0.4994148359426523)]",0
0,50427,State GH,GH,"[np.float64(0.29296417733425634), np.float64(-0.4660446405444683)]",0
0,50428,State EN,EN,"[np.float64(0.24747049081907524), np.float64(-0.1)]",0
0,50429,State DF,DF,"[np.float64(-0.5000170954188902), np.float64(-0.7359992684464366)]",0
0,50430,State EN,EN,"[np.float64(0.24747049081907524), np.float64(-0.1)]",0
0,50431,State GF,GF,"[np.float64(0.29296417733425634), np.float64(-0.7359992684464366)]",0
0,50432,State AF,AF,"[np.float64(0.4915641387206442), np.float64(-0.7359992684464366)]",0
0,50433,State DH,DH,"[np.float64(-0.5000170954188902), np.float64(-0.4660446405444683)]",0
0,50434,State CE,CE,"[np.float64(0.49556962945964617), np.float64(0.24747049081907524)]",1
0,50435,State BF,BF,"[np.float64(-0.4994148359426523), np.float64(-0.7359992684464366)]",0
0,50436,State CH,CH,"[np.float64(0.49556962945964617), np.float64(-0.4660446405444683)]",0
0,50437,State FN,FN,"[np.float64(-0.7359992684464366), np.float64(-0.1)]",1
0,50438,State GN,GN,"[np.float64(0.29296417733425634), np.float64(-0.1)]",0
0,50439,State AH,AH,"[np.float64(0.4915641387206442), np.float64(-0.4660446405444683)]",0
0,50440,State CB,CB,"[np.float64(0.49556962945964617), np.float64(-0.4994148359426523)]",0
0,50441,State AB,AB,"[np.float64(0.4915641387206442), np.float64(-0.4994148359426523)]",0
0,50442,State CG,CG,"[np.float64(0.49556962945964617), np.float64(0.29296417733425634)]",0
0,50443,State AB,AB,"[np.float64(0.4915641387206442), np.float64(-0.4994148359426523)]",0
0,50444,State GN,GN,"[np.float64(0.29296417733425634), np.float64(-0.1)]",0
0,50445,State CB,CB,"[np.float64(0.49556962945964617), np.float64(-0.4994148359426523)]",0
0,50446,State EF,EF,"[np.float64(0.24747049081907524), np.float64(-0.7359992684464366)]",0
0,50447,State EN,EN,"[np.float64(0.24747049081907524), np.float64(-0.1)]",0
0,50448,State AF,AF,"[np.float64(0.4915641387206442), np.float64(-0.7359992684464366)]",0
0,50449,State DE,DE,"[np.float64(-0.5000170954188902), np.float64(0.24747049081907524)]",1
0,50450,State GH,GH,"[np.float64(0.29296417733425634), np.float64(-0.4660446405444683)]",0
0,50451,State AH,AH,"[np.float64(0.4915641387206442), np.float64(-0.4660446405444683)]",0
0,50452,State AH,AH,"[np.float64(0.4915641387206442), np.float64(-0.4660446405444683)]",0
0,50453,State GN,GN,"[np.float64(0.29296417733425634), np.float64(-0.1)]",0
0,50454,State EF,EF,"[np.float64(0.24747049081907524), np.float64(-0.7359992684464366)]",0
0,50455,State GF,GF,"[np.float64(0.29296417733425634), np.float64(-0.7359992684464366)]",0
0,50456,State GH,GH,"[np.float64(0.29296417733425634), np.float64(-0.4660446405444683)]",0
0,50457,State AF,AF,"[np.float64(0.4915641387206442), np.float64(-0.7359992684464366)]",0
0,50458,State DG,DG,"[np.float64(-0.5000170954188902), np.float64(0.29296417733425634)]",1
0,50459,State CE,CE,"[np.float64(0.49556962945964617), np.float64(0.24747049081907524)]",0
0,50460,State AH,AH,"[np.float64(0.4915641387206442), np.float64(-0.4660446405444683)]",0
0,50461,State DG,DG,"[np.float64(-0.5000170954188902), np.float64(0.29296417733425634)]",1
0,50462,State CH,CH,"[np.float64(0.49556962945964617), np.float64(-0.4660446405444683)]",0
0,50463,State AH,AH,"[np.float64(0.4915641387206442), np.float64(-0.4660446405444683)]",0
0,50464,State EF,EF,"[np.float64(0.24747049081907524), np.float64(-0.7359992684464366)]",0
0,50465,State EF,EF,"[np.float64(0.24747049081907524), np.float64(-0.7359992684464366)]",0
0,50466,State AG,AG,"[np.float64(0.4915641387206442), np.float64(0.29296417733425634)]",0
0,50467,State BG,BG,"[np.float64(-0.4994148359426523), np.float64(0.29296417733425634)]",1
0,50468,State FN,FN,"[np.float64(-0.7359992684464366), np.float64(-0.1)]",1
0,50469,State EH,EH,"[np.float64(0.24747049081907524), np.float64(-0.4660446405444683)]",0
0,50470,State BE,BE,"[np.float64(-0.4994148359426523), np.float64(0.24747049081907524)]",1
0,50471,State AE,AE,"[np.float64(0.4915641387206442), np.float64(0.24747049081907524)]",0
0,50472,State GN,GN,"[np.float64(0.29296417733425634), np.float64(-0.1)]",0
0,50473,State AD,AD,"[np.float64(0.4915641387206442), np.float64(-0.5000170954188902)]",0
0,50474,State GH,GH,"[np.float64(0.29296417733425634), np.float64(-0.4660446405444683)]",0
0,50475,State CG,CG,"[np.float64(0.49556962945964617), np.float64(0.29296417733425634)]",0
0,50476,State CN,CN,"[np.float64(0.49556962945964617), np.float64(-0.1)]",0
0,50477,State CG,CG,"[np.float64(0.49556962945964617), np.float64(0.29296417733425634)]",0
0,50478,State CB,CB,"[np.float64(0.49556962945964617), np.float64(-0.4994148359426523)]",0
0,50479,State AN,AN,"[np.float64(0.4915641387206442), np.float64(-0.1)]",0
0,50480,State CH,CH,"[np.float64(0.49556962945964617), np.float64(-0.4660446405444683)]",0
0,50481,State EF,EF,"[np.float64(0.24747049081907524), np.float64(-0.7359992684464366)]",0
0,50482,State FN,FN,"[np.float64(-0.7359992684464366), np.float64(-0.1)]",1
0,50483,State CF,CF,"[np.float64(0.49556962945964617), np.float64(-0.7359992684464366)]",0
0,50484,State DH,DH,"[np.float64(-0.5000170954188902), np.float64(-0.4660446405444683)]",0
0,50485,State CG,CG,"[np.float64(0.49556962945964617), np.float64(0.29296417733425634)]",0
0,50486,State AD,AD,"[np.float64(0.4915641387206442), np.float64(-0.5000170954188902)]",0
0,50487,State AE,AE,"[np.float64(0.4915641387206442), np.float64(0.24747049081907524)]",0
0,50488,State CN,CN,"[np.float64(0.49556962945964617), np.float64(-0.1)]",0
0,50489,State BF,BF,"[np.float64(-0.4994148359426523), np.float64(-0.7359992684464366)]",0
0,50490,State DN,DN,"[np.float64(-0.5000170954188902), np.float64(-0.1)]",1
0,50491,State EH,EH,"[np.float64(0.24747049081907524), np.float64(-0.4660446405444683)]",0
0,50492,State AE,AE,"[np.float64(0.4915641387206442), np.float64(0.24747049081907524)]",0
0,50493,State GN,GN,"[np.float64(0.29296417733425634), np.float64(-0.1)]",0
0,50494,State AN,AN,"[np.float64(0.4915641387206442), np.float64(-0.1)]",0
0,50495,State GH,GH,"[np.float64(0.29296417733425634), np.float64(-0.4660446405444683)]",0
0,50496,State AB,AB,"[np.float64(0.4915641387206442), np.float64(-0.4994148359426523)]",0
0,50497,State EH,EH,"[np.float64(0.24747049081907524), np.float64(-0.4660446405444683)]",0
0,50498,State EN,EN,"[np.float64(0.24747049081907524), np.float64(-0.1)]",0
0,50499,State DG,DG,"[np.float64(-0.5000170954188902), np.float64(0.29296417733425634)]",1
0,50500,State DE,DE,"[np.float64(-0.5000170954188902), np.float64(0.24747049081907524)]",1
0,50501,State CN,CN,"[np.float64(0.49556962945964617), np.float64(-0.1)]",0
0,50502,State BN,BN,"[np.float64(-0.4994148359426523), np.float64(-0.1)]",1
0,50503,State CB,CB,"[np.float64(0.49556962945964617), np.float64(-0.4994148359426523)]",0
0,50504,State DF,DF,"[np.float64(-0.5000170954188902), np.float64(-0.7359992684464366)]",0
0,50505,State AN,AN,"[np.float64(0.4915641387206442), np.float64(-0.1)]",0
0,50506,State BE,BE,"[np.float64(-0.4994148359426523), np.float64(0.24747049081907524)]",1
0,50507,State CF,CF,"[np.float64(0.49556962945964617), np.float64(-0.7359992684464366)]",0
0,50508,State CF,CF,"[np.float64(0.49556962945964617), np.float64(-0.7359992684464366)]",0
0,50509,State CH,CH,"[np.float64(0.49556962945964617), np.float64(-0.4660446405444683)]",0
0,50510,State AG,AG,"[np.float64(0.4915641387206442), np.float64(0.29296417733425634)]",0
0,50511,State CH,CH,"[np.float64(0.49556962945964617), np.float64(-0.4660446405444683)]",0
0,50512,State DE,DE,"[np.float64(-0.5000170954188902), np.float64(0.24747049081907524)]",1
0,50513,State CF,CF,"[np.float64(0.49556962945964617), np.float64(-0.7359992684464366)]",0
0,50514,State GH,GH,"[np.float64(0.29296417733425634), np.float64(-0.4660446405444683)]",0
0,50515,State BG,BG,"[np.float64(-0.4994148359426523), np.float64(0.29296417733425634)]",1
0,50516,State BH,BH,"[np.float64(-0.4994148359426523), np.float64(-0.4660446405444683)]",1
0,50517,State AE,AE,"[np.float64(0.4915641387206442), np.float64(0.24747049081907524)]",0
0,50518,State BF,BF,"[np.float64(-0.4994148359426523), np.float64(-0.7359992684464366)]",0
0,50519,State AB,AB,"[np.float64(0.4915641387206442), np.float64(-0.4994148359426523)]",0
0,50520,State EN,EN,"[np.float64(0.24747049081907524), np.float64(-0.1)]",0
0,50521,State CD,CD,"[np.float64(0.49556962945964617), np.float64(-0.5000170954188902)]",0
0,50522,State DE,DE,"[np.float64(-0.5000170954188902), np.float64(0.24747049081907524)]",1
0,50523,State CG,CG,"[np.float64(0.49556962945964617), np.float64(0.29296417733425634)]",0
0,50524,State BN,BN,"[np.float64(-0.4994148359426523), np.float64(-0.1)]",1
0,50525,State BH,BH,"[np.float64(-0.4994148359426523), np.float64(-0.4660446405444683)]",0
0,50526,State EH,EH,"[np.float64(0.24747049081907524), np.float64(-0.4660446405444683)]",0
0,50527,State BN,BN,"[np.float64(-0.4994148359426523), np.float64(-0.1)]",1
0,50528,State AB,AB,"[np.float64(0.4915641387206442), np.float64(-0.4994148359426523)]",0
0,50529,State CG,CG,"[np.float64(0.49556962945964617), np.float64(0.29296417733425634)]",0
0,50530,State FN,FN,"[np.float64(-0.7359992684464366), np.float64(-0.1)]",1
0,50531,State BH,BH,"[np.float64(-0.4994148359426523), np.float64(-0.4660446405444683)]",0
0,50532,State AD,AD,"[np.float64(0.4915641387206442), np.float64(-0.5000170954188902)]",0
0,50533,State DH,DH,"[np.float64(-0.5000170954188902), np.float64(-0.4660446405444683)]",1
0,50534,State BG,BG,"[np.float64(-0.4994148359426523), np.float64(0.29296417733425634)]",1
