block_number,trial_number,state_id,stim_id,q_values,action,w_values
0,10752,State AB,AB,"[np.float64(0.2885398551471141), np.float64(0.19885158699275962)]",0,"[np.float64(-0.1176908132399052), np.float64(-0.8823091867600947)]"
0,10753,State CG,CG,"[np.float64(0.9999885613105836), np.float64(-0.2786934133012777)]",0,"[np.float64(0.23299140872298868), np.float64(-0.1536505343459972)]"
0,10754,State AG,AG,"[np.float64(0.2885398551471141), np.float64(-0.2786934133012777)]",0,"[np.float64(-0.1176908132399052), np.float64(-0.1536505343459972)]"
0,10755,State BF,BF,"[np.float64(0.19885158699275962), np.float64(-0.779407285614234)]",1,"[np.float64(-0.8823091867600947), np.float64(-0.7565075707025044)]"
0,10756,State CE,CE,"[np.float64(0.9999885613105836), np.float64(-0.7100000001497038)]",0,"[np.float64(0.23299140872298868), np.float64(-0.24349242929749557)]"
0,10757,State DE,DE,"[np.float64(0.15470337867736816), np.float64(-0.7100000001497038)]",1,"[np.float64(-0.7670085912770113), np.float64(-0.24349242929749557)]"
0,10758,State CN,CN,"[np.float64(0.9999885613105836), np.float64(0.53)]",1,"[np.float64(0.23299140872298868), np.float64(0.53)]"
0,10759,State AN,AN,"[np.float64(0.2885398551471141), np.float64(0.53)]",1,"[np.float64(-0.1176908132399052), np.float64(0.53)]"
0,10760,State CE,CE,"[np.float64(0.9999885613105836), np.float64(-0.7100000001497038)]",0,"[np.float64(0.23299140872298868), np.float64(-0.24349242929749557)]"
0,10761,State CH,CH,"[np.float64(0.9999885613105836), np.float64(-0.934695968264784)]",0,"[np.float64(0.23299140872298868), np.float64(-0.8463494656540028)]"
0,10762,State CB,CB,"[np.float64(0.9999885613105836), np.float64(0.19885158699275962)]",0,"[np.float64(0.23299140872298868), np.float64(-0.8823091867600947)]"
0,10763,State AH,AH,"[np.float64(0.2885398551471141), np.float64(-0.934695968264784)]",0,"[np.float64(-0.1176908132399052), np.float64(-0.8463494656540028)]"
0,10764,State CF,CF,"[np.float64(0.9999885613105836), np.float64(-0.779407285614234)]",0,"[np.float64(0.23299140872298868), np.float64(-0.7565075707025044)]"
0,10765,State BH,BH,"[np.float64(0.19885158699275962), np.float64(-0.934695968264784)]",1,"[np.float64(-0.8823091867600947), np.float64(-0.8463494656540028)]"
0,10766,State AN,AN,"[np.float64(0.2885398551471141), np.float64(0.53)]",1,"[np.float64(-0.1176908132399052), np.float64(0.53)]"
0,10767,State DH,DH,"[np.float64(0.15470337867736816), np.float64(-0.934695968264784)]",1,"[np.float64(-0.7670085912770113), np.float64(-0.8463494656540028)]"
0,10768,State BE,BE,"[np.float64(0.19885158699275962), np.float64(-0.7100000001497038)]",1,"[np.float64(-0.8823091867600947), np.float64(-0.24349242929749557)]"
0,10769,State CG,CG,"[np.float64(0.9999885613105836), np.float64(-0.2786934133012777)]",0,"[np.float64(0.23299140872298868), np.float64(-0.1536505343459972)]"
0,10770,State DF,DF,"[np.float64(0.15470337867736816), np.float64(-0.779407285614234)]",0,"[np.float64(-0.7670085912770113), np.float64(-0.7565075707025044)]"
0,10771,State CE,CE,"[np.float64(0.9999885613105836), np.float64(-0.7100000001497038)]",0,"[np.float64(0.23299140872298868), np.float64(-0.24349242929749557)]"
0,10772,State AH,AH,"[np.float64(0.2885398551471141), np.float64(-0.934695968264784)]",0,"[np.float64(-0.1176908132399052), np.float64(-0.8463494656540028)]"
0,10773,State BH,BH,"[np.float64(0.19885158699275962), np.float64(-0.934695968264784)]",1,"[np.float64(-0.8823091867600947), np.float64(-0.8463494656540028)]"
0,10774,State AD,AD,"[np.float64(0.2885398551471141), np.float64(0.15470337867736816)]",0,"[np.float64(-0.1176908132399052), np.float64(-0.7670085912770113)]"
0,10775,State AD,AD,"[np.float64(0.2885398551471141), np.float64(0.15470337867736816)]",0,"[np.float64(-0.1176908132399052), np.float64(-0.7670085912770113)]"
0,10776,State DH,DH,"[np.float64(0.15470337867736816), np.float64(-0.934695968264784)]",0,"[np.float64(-0.7670085912770113), np.float64(-0.8463494656540028)]"
0,10777,State CN,CN,"[np.float64(0.9999885613105836), np.float64(0.53)]",1,"[np.float64(0.23299140872298868), np.float64(0.53)]"
0,10778,State CD,CD,"[np.float64(0.9999885613105836), np.float64(0.15470337867736816)]",0,"[np.float64(0.23299140872298868), np.float64(-0.7670085912770113)]"
0,10779,State BN,BN,"[np.float64(0.19885158699275962), np.float64(0.53)]",1,"[np.float64(-0.8823091867600947), np.float64(0.53)]"
0,10780,State EN,EN,"[np.float64(-0.7100000001497038), np.float64(0.53)]",1,"[np.float64(-0.24349242929749557), np.float64(0.53)]"
0,10781,State DG,DG,"[np.float64(0.15470337867736816), np.float64(-0.2786934133012777)]",1,"[np.float64(-0.7670085912770113), np.float64(-0.1536505343459972)]"
0,10782,State AN,AN,"[np.float64(0.2885398551471141), np.float64(0.53)]",1,"[np.float64(-0.1176908132399052), np.float64(0.53)]"
0,10783,State CB,CB,"[np.float64(0.9999885613105836), np.float64(0.19885158699275962)]",0,"[np.float64(0.23299140872298868), np.float64(-0.8823091867600947)]"
0,10784,State EN,EN,"[np.float64(-0.7100000001497038), np.float64(0.53)]",1,"[np.float64(-0.24349242929749557), np.float64(0.53)]"
0,10785,State GH,GH,"[np.float64(-0.2786934133012777), np.float64(-0.934695968264784)]",0,"[np.float64(-0.1536505343459972), np.float64(-0.8463494656540028)]"
0,10786,State BH,BH,"[np.float64(0.19885158699275962), np.float64(-0.934695968264784)]",1,"[np.float64(-0.8823091867600947), np.float64(-0.8463494656540028)]"
0,10787,State GH,GH,"[np.float64(-0.2786934133012777), np.float64(-0.934695968264784)]",0,"[np.float64(-0.1536505343459972), np.float64(-0.8463494656540028)]"
0,10788,State BE,BE,"[np.float64(0.19885158699275962), np.float64(-0.7100000001497038)]",1,"[np.float64(-0.8823091867600947), np.float64(-0.24349242929749557)]"
0,10789,State CD,CD,"[np.float64(0.9999885613105836), np.float64(0.15470337867736816)]",0,"[np.float64(0.23299140872298868), np.float64(-0.7670085912770113)]"
0,10790,State DN,DN,"[np.float64(0.15470337867736816), np.float64(0.53)]",1,"[np.float64(-0.7670085912770113), np.float64(0.53)]"
0,10791,State EN,EN,"[np.float64(-0.7100000001497038), np.float64(0.53)]",1,"[np.float64(-0.24349242929749557), np.float64(0.53)]"
0,10792,State GN,GN,"[np.float64(-0.2786934133012777), np.float64(0.53)]",1,"[np.float64(-0.1536505343459972), np.float64(0.53)]"
0,10793,State BE,BE,"[np.float64(0.19885158699275962), np.float64(-0.7100000001497038)]",0,"[np.float64(-0.8823091867600947), np.float64(-0.24349242929749557)]"
0,10794,State HN,HN,"[np.float64(-0.934695968264784), np.float64(0.53)]",1,"[np.float64(-0.8463494656540028), np.float64(0.53)]"
0,10795,State EN,EN,"[np.float64(-0.7100000001497038), np.float64(0.53)]",1,"[np.float64(-0.24349242929749557), np.float64(0.53)]"
0,10796,State HN,HN,"[np.float64(-0.934695968264784), np.float64(0.53)]",1,"[np.float64(-0.8463494656540028), np.float64(0.53)]"
0,10797,State AH,AH,"[np.float64(0.2885398551471141), np.float64(-0.934695968264784)]",0,"[np.float64(-0.1176908132399052), np.float64(-0.8463494656540028)]"
0,10798,State GF,GF,"[np.float64(-0.2786934133012777), np.float64(-0.779407285614234)]",0,"[np.float64(-0.1536505343459972), np.float64(-0.7565075707025044)]"
0,10799,State DG,DG,"[np.float64(0.15470337867736816), np.float64(-0.2786934133012777)]",1,"[np.float64(-0.7670085912770113), np.float64(-0.1536505343459972)]"
0,10800,State CG,CG,"[np.float64(0.9999885613105836), np.float64(-0.2786934133012777)]",0,"[np.float64(0.23299140872298868), np.float64(-0.1536505343459972)]"
0,10801,State AE,AE,"[np.float64(0.2885398551471141), np.float64(-0.7100000001497038)]",1,"[np.float64(-0.1176908132399052), np.float64(-0.24349242929749557)]"
0,10802,State DF,DF,"[np.float64(0.15470337867736816), np.float64(-0.779407285614234)]",1,"[np.float64(-0.7670085912770113), np.float64(-0.7565075707025044)]"
0,10803,State DN,DN,"[np.float64(0.15470337867736816), np.float64(0.53)]",1,"[np.float64(-0.7670085912770113), np.float64(0.53)]"
0,10804,State GH,GH,"[np.float64(-0.2786934133012777), np.float64(-0.934695968264784)]",0,"[np.float64(-0.1536505343459972), np.float64(-0.8463494656540028)]"
0,10805,State CE,CE,"[np.float64(0.9999885613105836), np.float64(-0.7100000001497038)]",0,"[np.float64(0.23299140872298868), np.float64(-0.24349242929749557)]"
0,10806,State BH,BH,"[np.float64(0.19885158699275962), np.float64(-0.934695968264784)]",1,"[np.float64(-0.8823091867600947), np.float64(-0.8463494656540028)]"
0,10807,State DE,DE,"[np.float64(0.15470337867736816), np.float64(-0.7100000001497038)]",1,"[np.float64(-0.7670085912770113), np.float64(-0.24349242929749557)]"
0,10808,State CD,CD,"[np.float64(0.9999885613105836), np.float64(0.15470337867736816)]",0,"[np.float64(0.23299140872298868), np.float64(-0.7670085912770113)]"
0,10809,State GN,GN,"[np.float64(-0.2786934133012777), np.float64(0.53)]",1,"[np.float64(-0.1536505343459972), np.float64(0.53)]"
0,10810,State CN,CN,"[np.float64(0.9999885613105836), np.float64(0.53)]",1,"[np.float64(0.23299140872298868), np.float64(0.53)]"
0,10811,State BN,BN,"[np.float64(0.19885158699275962), np.float64(0.53)]",1,"[np.float64(-0.8823091867600947), np.float64(0.53)]"
0,10812,State HN,HN,"[np.float64(-0.934695968264784), np.float64(0.53)]",1,"[np.float64(-0.8463494656540028), np.float64(0.53)]"
0,10813,State FN,FN,"[np.float64(-0.779407285614234), np.float64(0.53)]",1,"[np.float64(-0.7565075707025044), np.float64(0.53)]"
0,10814,State HN,HN,"[np.float64(-0.934695968264784), np.float64(0.53)]",1,"[np.float64(-0.8463494656540028), np.float64(0.53)]"
0,10815,State DF,DF,"[np.float64(0.15470337867736816), np.float64(-0.779407285614234)]",0,"[np.float64(-0.7670085912770113), np.float64(-0.7565075707025044)]"
0,10816,State AE,AE,"[np.float64(0.2885398551471141), np.float64(-0.7100000001497038)]",1,"[np.float64(-0.1176908132399052), np.float64(-0.24349242929749557)]"
0,10817,State FN,FN,"[np.float64(-0.779407285614234), np.float64(0.53)]",1,"[np.float64(-0.7565075707025044), np.float64(0.53)]"
0,10818,State HN,HN,"[np.float64(-0.934695968264784), np.float64(0.53)]",1,"[np.float64(-0.8463494656540028), np.float64(0.53)]"
0,10819,State GF,GF,"[np.float64(-0.2786934133012777), np.float64(-0.779407285614234)]",0,"[np.float64(-0.1536505343459972), np.float64(-0.7565075707025044)]"
0,10820,State GF,GF,"[np.float64(-0.2786934133012777), np.float64(-0.779407285614234)]",0,"[np.float64(-0.1536505343459972), np.float64(-0.7565075707025044)]"
0,10821,State CN,CN,"[np.float64(0.9999885613105836), np.float64(0.53)]",1,"[np.float64(0.23299140872298868), np.float64(0.53)]"
0,10822,State AF,AF,"[np.float64(0.2885398551471141), np.float64(-0.779407285614234)]",0,"[np.float64(-0.1176908132399052), np.float64(-0.7565075707025044)]"
0,10823,State CE,CE,"[np.float64(0.9999885613105836), np.float64(-0.7100000001497038)]",0,"[np.float64(0.23299140872298868), np.float64(-0.24349242929749557)]"
0,10824,State DF,DF,"[np.float64(0.15470337867736816), np.float64(-0.779407285614234)]",0,"[np.float64(-0.7670085912770113), np.float64(-0.7565075707025044)]"
0,10825,State BE,BE,"[np.float64(0.19885158699275962), np.float64(-0.7100000001497038)]",1,"[np.float64(-0.8823091867600947), np.float64(-0.24349242929749557)]"
0,10826,State AN,AN,"[np.float64(0.2885398551471141), np.float64(0.53)]",1,"[np.float64(-0.1176908132399052), np.float64(0.53)]"
0,10827,State CF,CF,"[np.float64(0.9999885613105836), np.float64(-0.779407285614234)]",0,"[np.float64(0.23299140872298868), np.float64(-0.7565075707025044)]"
0,10828,State DH,DH,"[np.float64(0.15470337867736816), np.float64(-0.934695968264784)]",0,"[np.float64(-0.7670085912770113), np.float64(-0.8463494656540028)]"
0,10829,State AD,AD,"[np.float64(0.2885398551471141), np.float64(0.15470337867736816)]",0,"[np.float64(-0.1176908132399052), np.float64(-0.7670085912770113)]"
0,10830,State BF,BF,"[np.float64(0.19885158699275962), np.float64(-0.779407285614234)]",0,"[np.float64(-0.8823091867600947), np.float64(-0.7565075707025044)]"
0,10831,State FN,FN,"[np.float64(-0.779407285614234), np.float64(0.53)]",1,"[np.float64(-0.7565075707025044), np.float64(0.53)]"
0,10832,State CH,CH,"[np.float64(0.9999885613105836), np.float64(-0.934695968264784)]",0,"[np.float64(0.23299140872298868), np.float64(-0.8463494656540028)]"
0,10833,State CH,CH,"[np.float64(0.9999885613105836), np.float64(-0.934695968264784)]",0,"[np.float64(0.23299140872298868), np.float64(-0.8463494656540028)]"
0,10834,State AG,AG,"[np.float64(0.2885398551471141), np.float64(-0.2786934133012777)]",0,"[np.float64(-0.1176908132399052), np.float64(-0.1536505343459972)]"
0,10835,State EH,EH,"[np.float64(-0.7100000001497038), np.float64(-0.934695968264784)]",0,"[np.float64(-0.24349242929749557), np.float64(-0.8463494656540028)]"
0,10836,State EF,EF,"[np.float64(-0.7100000001497038), np.float64(-0.779407285614234)]",0,"[np.float64(-0.24349242929749557), np.float64(-0.7565075707025044)]"
0,10837,State AH,AH,"[np.float64(0.2885398551471141), np.float64(-0.934695968264784)]",0,"[np.float64(-0.1176908132399052), np.float64(-0.8463494656540028)]"
0,10838,State DG,DG,"[np.float64(0.15470337867736816), np.float64(-0.2786934133012777)]",1,"[np.float64(-0.7670085912770113), np.float64(-0.1536505343459972)]"
0,10839,State CN,CN,"[np.float64(0.9999885613105836), np.float64(0.53)]",1,"[np.float64(0.23299140872298868), np.float64(0.53)]"
0,10840,State GF,GF,"[np.float64(-0.2786934133012777), np.float64(-0.779407285614234)]",0,"[np.float64(-0.1536505343459972), np.float64(-0.7565075707025044)]"
0,10841,State GH,GH,"[np.float64(-0.2786934133012777), np.float64(-0.934695968264784)]",0,"[np.float64(-0.1536505343459972), np.float64(-0.8463494656540028)]"
0,10842,State AF,AF,"[np.float64(0.2885398551471141), np.float64(-0.779407285614234)]",0,"[np.float64(-0.1176908132399052), np.float64(-0.7565075707025044)]"
0,10843,State AF,AF,"[np.float64(0.2885398551471141), np.float64(-0.779407285614234)]",0,"[np.float64(-0.1176908132399052), np.float64(-0.7565075707025044)]"
0,10844,State AF,AF,"[np.float64(0.2885398551471141), np.float64(-0.779407285614234)]",0,"[np.float64(-0.1176908132399052), np.float64(-0.7565075707025044)]"
0,10845,State HN,HN,"[np.float64(-0.934695968264784), np.float64(0.53)]",1,"[np.float64(-0.8463494656540028), np.float64(0.53)]"
0,10846,State HN,HN,"[np.float64(-0.934695968264784), np.float64(0.53)]",1,"[np.float64(-0.8463494656540028), np.float64(0.53)]"
0,10847,State CG,CG,"[np.float64(0.9999885613105836), np.float64(-0.2786934133012777)]",0,"[np.float64(0.23299140872298868), np.float64(-0.1536505343459972)]"
0,10848,State DE,DE,"[np.float64(0.15470337867736816), np.float64(-0.7100000001497038)]",1,"[np.float64(-0.7670085912770113), np.float64(-0.24349242929749557)]"
0,10849,State CH,CH,"[np.float64(0.9999885613105836), np.float64(-0.934695968264784)]",0,"[np.float64(0.23299140872298868), np.float64(-0.8463494656540028)]"
0,10850,State EF,EF,"[np.float64(-0.7100000001497038), np.float64(-0.779407285614234)]",0,"[np.float64(-0.24349242929749557), np.float64(-0.7565075707025044)]"
0,10851,State EF,EF,"[np.float64(-0.7100000001497038), np.float64(-0.779407285614234)]",0,"[np.float64(-0.24349242929749557), np.float64(-0.7565075707025044)]"
0,10852,State EH,EH,"[np.float64(-0.7100000001497038), np.float64(-0.934695968264784)]",0,"[np.float64(-0.24349242929749557), np.float64(-0.8463494656540028)]"
0,10853,State EN,EN,"[np.float64(-0.7100000001497038), np.float64(0.53)]",1,"[np.float64(-0.24349242929749557), np.float64(0.53)]"
0,10854,State CH,CH,"[np.float64(0.9999885613105836), np.float64(-0.934695968264784)]",0,"[np.float64(0.23299140872298868), np.float64(-0.8463494656540028)]"
0,10855,State BG,BG,"[np.float64(0.19885158699275962), np.float64(-0.2786934133012777)]",1,"[np.float64(-0.8823091867600947), np.float64(-0.1536505343459972)]"
0,10856,State DH,DH,"[np.float64(0.15470337867736816), np.float64(-0.934695968264784)]",0,"[np.float64(-0.7670085912770113), np.float64(-0.8463494656540028)]"
0,10857,State AD,AD,"[np.float64(0.2885398551471141), np.float64(0.15470337867736816)]",0,"[np.float64(-0.1176908132399052), np.float64(-0.7670085912770113)]"
0,10858,State GN,GN,"[np.float64(-0.2786934133012777), np.float64(0.53)]",1,"[np.float64(-0.1536505343459972), np.float64(0.53)]"
0,10859,State AE,AE,"[np.float64(0.2885398551471141), np.float64(-0.7100000001497038)]",0,"[np.float64(-0.1176908132399052), np.float64(-0.24349242929749557)]"
0,10860,State EF,EF,"[np.float64(-0.7100000001497038), np.float64(-0.779407285614234)]",0,"[np.float64(-0.24349242929749557), np.float64(-0.7565075707025044)]"
0,10861,State FN,FN,"[np.float64(-0.779407285614234), np.float64(0.53)]",1,"[np.float64(-0.7565075707025044), np.float64(0.53)]"
0,10862,State EH,EH,"[np.float64(-0.7100000001497038), np.float64(-0.934695968264784)]",0,"[np.float64(-0.24349242929749557), np.float64(-0.8463494656540028)]"
0,10863,State BN,BN,"[np.float64(0.19885158699275962), np.float64(0.53)]",1,"[np.float64(-0.8823091867600947), np.float64(0.53)]"
0,10864,State BH,BH,"[np.float64(0.19885158699275962), np.float64(-0.934695968264784)]",1,"[np.float64(-0.8823091867600947), np.float64(-0.8463494656540028)]"
