block_number,trial_number,state_id,stim_id,q_values,action,w_values
0,71424,State AD,AD,"[np.float64(0.22508349248877962), np.float64(0.15330776696791393)]",0,"[np.float64(-0.4092139550109019), np.float64(-0.8042397926049574)]"
0,71425,State BN,BN,"[np.float64(0.005921129542888768), np.float64(-0.47)]",0,"[np.float64(-0.590786044989098), np.float64(-0.47)]"
0,71426,State BE,BE,"[np.float64(0.005921129542888768), np.float64(-0.770366347356895)]",1,"[np.float64(-0.590786044989098), np.float64(-0.5669151036788489)]"
0,71427,State CD,CD,"[np.float64(0.571280084913169), np.float64(0.15330776696791393)]",0,"[np.float64(0.19576020739504266), np.float64(-0.8042397926049574)]"
0,71428,State GN,GN,"[np.float64(-0.01591434509469698), np.float64(-0.47)]",0,"[np.float64(0.06501565863680225), np.float64(-0.47)]"
0,71429,State DF,DF,"[np.float64(0.15330776696791393), np.float64(-0.6293726291436547)]",1,"[np.float64(-0.8042397926049574), np.float64(-0.4330848963211511)]"
0,71430,State CB,CB,"[np.float64(0.571280084913169), np.float64(0.005921129542888768)]",0,"[np.float64(0.19576020739504266), np.float64(-0.590786044989098)]"
0,71431,State CF,CF,"[np.float64(0.571280084913169), np.float64(-0.6293726291436547)]",0,"[np.float64(0.19576020739504266), np.float64(-0.4330848963211511)]"
0,71432,State EN,EN,"[np.float64(-0.770366347356895), np.float64(-0.47)]",0,"[np.float64(-0.5669151036788489), np.float64(-0.47)]"
0,71433,State BN,BN,"[np.float64(0.005921129542888768), np.float64(-0.47)]",1,"[np.float64(-0.590786044989098), np.float64(-0.47)]"
0,71434,State DN,DN,"[np.float64(0.15330776696791393), np.float64(-0.47)]",1,"[np.float64(-0.8042397926049574), np.float64(-0.47)]"
0,71435,State AG,AG,"[np.float64(0.22508349248877962), np.float64(-0.01591434509469698)]",1,"[np.float64(-0.4092139550109019), np.float64(0.06501565863680225)]"
0,71436,State FN,FN,"[np.float64(-0.6293726291436547), np.float64(-0.47)]",1,"[np.float64(-0.4330848963211511), np.float64(-0.47)]"
0,71437,State DH,DH,"[np.float64(0.15330776696791393), np.float64(-0.9665996485276932)]",0,"[np.float64(-0.8042397926049574), np.float64(-0.9349843413631977)]"
0,71438,State BG,BG,"[np.float64(0.005921129542888768), np.float64(-0.01591434509469698)]",1,"[np.float64(-0.590786044989098), np.float64(0.06501565863680225)]"
0,71439,State GF,GF,"[np.float64(-0.01591434509469698), np.float64(-0.6293726291436547)]",0,"[np.float64(0.06501565863680225), np.float64(-0.4330848963211511)]"
0,71440,State CB,CB,"[np.float64(0.571280084913169), np.float64(0.005921129542888768)]",0,"[np.float64(0.19576020739504266), np.float64(-0.590786044989098)]"
