block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,context_value,context_prediction_errors,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[-1, 0]","[0, 0]",0,"[-1, 0]",0,1,[-0.125],[-0.5],1,-0.5,0.0,0.0
0,2,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.88), np.float64(0.0)]",1,"[np.float64(1.005), np.float64(-0.875)]",0,0,[-0.21875],[-0.375],2,0.06499999999999995,-0.88,0.0
0,1,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[0, 0]",1,"[1, 0]",0,0,[0.125],[0.5],1,0.5,0.0,0.0
0,1,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[0, 0]",0,"[1, 0]",0,1,[0.125],[0.5],1,0.5,0.0,0.0
0,2,0,State AB,"['B', 'A']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.88), np.float64(0.0)]",0,"[np.float64(-1.005), np.float64(-0.125)]",0,1,[0.09375],[-0.125],2,-0.565,0.88,0.0
0,2,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.03), np.float64(0.0)]",1,"[np.float64(0.845), np.float64(-0.125)]",0,0,[0.21875],[0.375],2,0.36,0.03,0.0
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",0,"[0, -1]",0,1,[-0.125],[-0.5],1,-0.5,0.0,0.0
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.0), np.float64(-0.03)]",1,"[np.float64(-0.875), np.float64(-0.845)]",0,0,[-0.34375],[-0.875],2,-0.86,0.0,-0.03
0,3,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(-0.0043999999999999595), np.float64(-0.00375)]",1,"[np.float64(0.91065), np.float64(0.91)]",0,0,[0.3203125],[0.90625],3,0.910325,-0.0043999999999999595,-0.00375
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.02625), np.float64(-0.7736)]",0,"[np.float64(0.37), np.float64(0.11734999999999995)]",0,1,[-0.3828125],[-0.15625],3,0.24367499999999997,-0.02625,-0.7736
0,4,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.022919500000000037), np.float64(0.79705)]",0,"[np.float64(0.656768), np.float64(-1.1173625)]",0,1,[0.36523438],[0.1796875],4,-0.23029725,0.022919500000000037,0.79705
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.84985), np.float64(-0.77)]",1,"[np.float64(1.0686), np.float64(-0.011249999999999982)]",0,0,[-0.2890625],[-0.28125],3,0.528675,-0.84985,-0.77
0,3,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.055349999999999996), np.float64(-0.11)]",0,"[np.float64(0.7259), np.float64(-0.10875)]",0,1,[0.2890625],[0.28125],3,0.308575,0.055349999999999996,-0.11
0,4,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.817792), np.float64(-0.7799)]",1,"[np.float64(0.10685449999999996), np.float64(0.06896250000000004)]",0,0,[-0.46679688],[-0.7109375],4,0.0879085,-0.817792,-0.7799
0,4,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.29935), np.float64(-0.7700794999999999)]",0,"[np.float64(0.0834625), np.float64(0.15289199999999992)]",0,1,[-0.41210938],[-0.1171875],4,0.11817724999999996,0.29935,-0.7700794999999999
0,4,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.694142), np.float64(-0.1132625)]",0,"[np.float64(0.016795499999999963), np.float64(-0.1758)]",0,1,[0.34179688],[0.2109375],4,-0.07950225000000002,0.694142,-0.1132625
0,5,0,State CD,"['D', 'C']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.70892204), np.float64(-0.1185365)]",0,"[np.float64(-1.050718915), np.float64(-0.223260375)]",0,1,[0.25634766],[-0.34179688],5,-0.636989645,0.70892204,-0.1185365
0,5,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(-0.8145863649999999), np.float64(-0.719213)]",1,"[np.float64(1.2813832399999998), np.float64(1.1860098749999999)]",0,0,[-0.35009766],[0.46679688],5,1.2336965574999998,-0.8145863649999999,-0.719213
0,6,0,State CD,"['C', 'D']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(-0.21571060519999996), np.float64(-0.12523431125)]",0,"[np.float64(-0.04063705105000004), np.float64(-0.131113345)]",0,1,[0.19226074],[-0.25634766],6,-0.08587519802500002,-0.21571060519999996,-0.12523431125
0,5,0,State AB,"['B', 'A']",Reward,"[10.0, 0.0]","['75', '25']","[0, 1]","[np.float64(0.60087534), np.float64(0.763529125)]",1,"[np.float64(-0.966109715), np.float64(-0.12876350000000003)]",0,0,[0.39892578],[0.13476562],5,-0.5474366075,0.60087534,0.763529125
0,6,0,State AB,"['A', 'B']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.57189204855), np.float64(0.650217245)]",1,"[np.float64(-0.9708178298), np.float64(-1.0491430262499999)]",0,0,[0.29919434],[-0.39892578],6,-1.009980428025,0.57189204855,0.650217245
0,5,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.372797), np.float64(-0.7654927399999999)]",0,"[np.float64(0.03931237500000001), np.float64(1.177602115)]",0,1,[-0.30908203],[0.41210938],5,0.608457245,0.372797,-0.7654927399999999
0,6,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[-1, 0]","[np.float64(-0.7761448677999999), np.float64(0.32447569)]",1,"[np.float64(0.12624252404999992), np.float64(0.025621966250000017)]",0,0,[-0.38757324],[-0.14990234],6,0.07593224514999997,-0.7761448677999999,0.32447569
0,6,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.40739189), np.float64(-0.73016467655)]",0,"[np.float64(-0.09830985874999998), np.float64(0.03924670779999995)]",0,1,[-0.35681152],[-0.19091797],6,-0.029531575475000016,0.40739189,-0.73016467655
0,7,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.7723575920785), np.float64(0.3470230203)]",1,"[np.float64(1.159930834266), np.float64(-0.9594497781125)]",0,0,[-0.41567993],[-0.11242676],7,0.10024052807674999,-0.7723575920785,0.3470230203
