block_number,trial_number,state_id,stim_id,action,w_values
0,23040,State AB,AB,0,"[np.float64(-0.1356804628608918), np.float64(-0.8643195371391081)]"
0,23041,State CF,CF,0,"[np.float64(-0.14965115688920702), np.float64(-0.9331334442080009)]"
0,23042,State GH,GH,0,"[np.float64(0.10962375039682658), np.float64(-0.8903762496031735)]"
0,23043,State CG,CG,1,"[np.float64(-0.14965115688920702), np.float64(0.10962375039682658)]"
0,23044,State CH,CH,0,"[np.float64(-0.14965115688920702), np.float64(-0.8903762496031735)]"
0,23045,State GH,GH,0,"[np.float64(0.10962375039682658), np.float64(-0.8903762496031735)]"
0,23046,State DF,DF,0,"[np.float64(-0.850348843110793), np.float64(-0.9331334442080009)]"
0,23047,State EN,EN,1,"[np.float64(0.06686655579199917), np.float64(0.23)]"
0,23048,State AG,AG,0,"[np.float64(-0.1356804628608918), np.float64(0.10962375039682658)]"
0,23049,State FN,FN,1,"[np.float64(-0.9331334442080009), np.float64(0.23)]"
0,23050,State AF,AF,0,"[np.float64(-0.1356804628608918), np.float64(-0.9331334442080009)]"
0,23051,State FN,FN,1,"[np.float64(-0.9331334442080009), np.float64(0.23)]"
0,23052,State GH,GH,0,"[np.float64(0.10962375039682658), np.float64(-0.8903762496031735)]"
0,23053,State AF,AF,0,"[np.float64(-0.1356804628608918), np.float64(-0.9331334442080009)]"
0,23054,State AH,AH,0,"[np.float64(-0.1356804628608918), np.float64(-0.8903762496031735)]"
0,23055,State GN,GN,0,"[np.float64(0.10962375039682658), np.float64(0.23)]"
0,23056,State CE,CE,1,"[np.float64(-0.14965115688920702), np.float64(0.06686655579199917)]"
0,23057,State CG,CG,1,"[np.float64(-0.14965115688920702), np.float64(0.10962375039682658)]"
0,23058,State BN,BN,1,"[np.float64(-0.8643195371391081), np.float64(0.23)]"
0,23059,State BH,BH,0,"[np.float64(-0.8643195371391081), np.float64(-0.8903762496031735)]"
0,23060,State CF,CF,0,"[np.float64(-0.14965115688920702), np.float64(-0.9331334442080009)]"
0,23061,State GF,GF,0,"[np.float64(0.10962375039682658), np.float64(-0.9331334442080009)]"
0,23062,State HN,HN,1,"[np.float64(-0.8903762496031735), np.float64(0.23)]"
0,23063,State FN,FN,1,"[np.float64(-0.9331334442080009), np.float64(0.23)]"
0,23064,State BE,BE,1,"[np.float64(-0.8643195371391081), np.float64(0.06686655579199917)]"
