block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,context_value,context_prediction_errors,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[0, 0]",0,"[1, 0]",0,1,[0.22],[0.5],1,0.5,0.0,0.0
0,1,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[0, 0]",1,"[0, -1]",0,0,[-0.22],[-0.5],1,-0.5,0.0,0.0
0,2,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.24), np.float64(0.0)]",0,"[np.float64(0.54), np.float64(-0.22)]",0,1,[0.3432],[0.28],2,0.16000000000000003,0.24,0.0
0,1,0,State CD,"['D', 'C']",Reward,"[10.0, 0.0]","['75', '25']","[0, 1]","[0, 0]",0,"[0, 1]",0,1,[0.22],[0.5],1,0.5,0.0,0.0
0,2,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.24)]",0,"[np.float64(0.22), np.float64(-0.54)]",0,1,[-0.3432],[-0.28],2,-0.16000000000000003,0.0,-0.24
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[0, 0]",0,"[-1, -1]",0,1,[-0.44],[-1.],1,-1.0,0.0,0.0
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.24), np.float64(-0.23)]",1,"[np.float64(-0.32000000000000006), np.float64(-0.33000000000000007)]",0,0,[-0.6864],[-0.56],2,-0.32500000000000007,-0.24,-0.23
0,2,0,State CD,"['C', 'D']",Reward,"[0.0, 10.0]","['75', '25']","[0, 1]","[np.float64(0.0), np.float64(0.23)]",1,"[np.float64(-0.22), np.float64(0.55)]",0,0,[0.3432],[0.28],2,0.16500000000000004,0.0,0.23
0,3,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.3696), np.float64(-0.0506)]",0,"[np.float64(0.28720000000000007), np.float64(-0.2926)]",0,1,[0.412192],[0.1568],3,-0.00269999999999998,0.3696,-0.0506
0,3,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.3136), np.float64(-0.30920000000000003)]",0,"[np.float64(1.0), np.float64(-0.0043999999999999595)]",0,1,[-0.604384],[0.1864],3,0.4978,-0.3136,-0.30920000000000003
0,3,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(-0.0506), np.float64(0.362)]",1,"[np.float64(0.7074), np.float64(0.29480000000000006)]",0,0,[0.632192],[0.6568],3,0.5011000000000001,-0.0506,0.362
0,4,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.43852800000000003), np.float64(-0.117898)]",0,"[np.float64(0.14927999999999997), np.float64(-0.294294)]",0,1,[0.45082752],[0.087808],4,-0.07250700000000002,0.43852800000000003,-0.117898
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0528), np.float64(-0.3642)]",0,"[np.float64(0.2904), np.float64(0.7074)]",0,1,[-0.192192],[0.3432],3,0.4989,0.0528,-0.3642
0,4,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.11210200000000001), np.float64(0.432752)]",1,"[np.float64(0.2557059999999999), np.float64(-0.06494400000000011)]",0,0,[0.79402752],[0.367808],4,0.09538099999999988,0.11210200000000001,0.432752
0,4,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.0736), np.float64(-0.31021200000000004)]",0,"[np.float64(0.677984), np.float64(-0.08540399999999992)]",0,1,[-0.55845504],[0.104384],4,0.29629000000000005,-0.0736,-0.31021200000000004
0,4,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.122496), np.float64(-0.201498)]",0,"[np.float64(0.06969600000000001), np.float64(0.39369)]",0,1,[-0.10762752],[0.192192],4,0.23169299999999998,0.122496,-0.201498
0,5,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.08911616), np.float64(-0.32985492000000005)]",0,"[np.float64(0.46933888), np.float64(-0.11169003999999993)]",0,1,[-0.53273482],[0.05845504],5,0.17882442000000004,0.08911616,-0.32985492000000005
0,6,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.2017574912), np.float64(-0.35554362920000004)]",0,"[np.float64(0.33097733120000006), np.float64(-0.11172154839999993)]",0,1,[-0.5183315],[0.03273482],6,0.10962789140000007,0.2017574912,-0.35554362920000004
0,5,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.13922304), np.float64(-0.11094930000000001)]",0,"[np.float64(-0.03159551999999999), np.float64(-0.78142318)]",0,1,[-0.28027141],[-0.39237248],5,-0.40650935,0.13922304,-0.11094930000000001
0,5,0,State CD,"['D', 'C']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.17091437999999998), np.float64(0.41716544)]",1,"[np.float64(-0.9649418999999999), np.float64(-1.21119296)]",0,0,[0.44465541],[-0.79402752],5,-1.08806743,0.17091437999999998,0.41716544
0,6,0,State CD,"['C', 'D']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(-0.051022257000000015), np.float64(0.12647912960000002)]",1,"[np.float64(-0.3936331542), np.float64(-0.5711345408)]",0,0,[0.24900703],[-0.44465541],6,-0.4823838475,-0.051022257000000015,0.12647912960000002
0,6,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.1316401152), np.float64(-0.2906766314)]",0,"[np.float64(0.148631296), np.float64(-0.4290519574)]",0,1,[-0.37695199],[-0.21972859],6,-0.1402103307,0.1316401152,-0.2906766314
0,5,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.47435520000000003), np.float64(-0.18558562)]",0,"[np.float64(0.07481727999999993), np.float64(0.7347581)]",0,1,[0.69246341],[0.54917248],5,0.4047876899999999,0.47435520000000003,-0.18558562
0,6,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.4923113472), np.float64(-0.016591256999999998)]",0,"[np.float64(-0.18477475840000002), np.float64(0.3241278458)]",0,1,[0.82777951],[0.30753659],6,0.06967654369999998,0.4923113472,-0.016591256999999998
0,7,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.281192050688), np.float64(-0.38123958533200003)]",0,"[np.float64(0.237139449856), np.float64(-0.10042891412399996)]",0,1,[-0.51026564],[0.0183315],7,0.06835526786600002,0.281192050688,-0.38123958533200003
