block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,context_value,context_prediction_errors,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[0, 0]",1,"[np.float64(0.52), np.float64(-0.48)]",0,0,[0.48],[0.5],1,0.020000000000000018,0.0,0.0
0,1,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[0, 0]",0,"[np.float64(0.52), np.float64(-0.48)]",0,1,[0.48],[0.5],1,0.020000000000000018,0.0,0.0
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",0,"[np.float64(0.48), np.float64(-0.52)]",0,1,[-0.48],[-0.5],1,-0.020000000000000018,0.0,0.0
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[0, 0]",0,"[np.float64(0.48), np.float64(-0.52)]",0,1,[-0.48],[-0.5],1,-0.020000000000000018,0.0,0.0
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0528), np.float64(-0.4368)]",0,"[np.float64(0.44639999999999996), np.float64(-0.064)]",0,1,[-0.4992],[-0.02],2,0.19119999999999998,0.0528,-0.4368
0,2,0,State AB,"['A', 'B']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.4368), np.float64(-0.0528)]",0,"[np.float64(-0.456), np.float64(0.033600000000000005)]",0,1,[0.0192],[-0.48],2,-0.2112,0.4368,-0.0528
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0528), np.float64(-0.4368)]",0,"[np.float64(-0.033600000000000005), np.float64(0.456)]",0,1,[-0.0192],[0.48],2,0.2112,0.0528,-0.4368
0,2,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.0572), np.float64(-0.40319999999999995)]",0,"[np.float64(0.4436), np.float64(-0.09600000000000003)]",0,1,[0.4992],[0.02],2,0.17379999999999998,0.0572,-0.40319999999999995
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[-1, 0]","[np.float64(0.049104), np.float64(-0.05376000000000003)]",0,"[np.float64(-0.5683360000000001), np.float64(0.534528)]",0,1,[-0.480768],[-0.4808],3,-0.01690400000000003,0.049104,-0.05376000000000003
0,3,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.105996), np.float64(-0.48383999999999994)]",0,"[np.float64(0.39403600000000005), np.float64(-0.016128000000000087)]",0,1,[0.499968],[0.0008],3,0.18895399999999998,0.105996,-0.48383999999999994
0,3,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.38664000000000004), np.float64(-0.024575999999999997)]",0,"[np.float64(0.132592), np.float64(-0.456192)]",0,1,[0.480768],[0.4808],3,-0.1618,0.38664000000000004,-0.024575999999999997
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.101904), np.float64(-0.49056)]",0,"[np.float64(0.39806400000000003), np.float64(-0.009472000000000036)]",0,1,[-0.499968],[-0.0008],3,0.194296,0.101904,-0.49056
0,4,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.14933996000000002), np.float64(-0.49738752)]",0,"[np.float64(0.35066131999999994), np.float64(-0.00261119999999998)]",0,1,[0.49999872],[3.2e-05],4,0.17402505999999998,0.14933996000000002,-0.49738752
0,4,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.14569104), np.float64(-0.49851648000000004)]",0,"[np.float64(0.35430768), np.float64(-0.0014847999999999528)]",0,1,[-0.49999872],[-3.2e-05],4,0.17641144000000003,0.14569104,-0.49851648000000004
0,4,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.40122512000000005), np.float64(-0.40777727999999996)]",0,"[np.float64(-0.38045584000000005), np.float64(0.42854655999999997)]",0,1,[0.97923072],[0.519232],4,0.02404535999999996,0.40122512000000005,-0.40777727999999996
0,4,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.013412960000000008), np.float64(0.39524351999999996)]",1,"[np.float64(0.51264368), np.float64(-0.8960127999999999)]",0,0,[-0.49923072],[-0.019232],4,-0.19168455999999995,-0.013412960000000008,0.39524351999999996
0,5,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.35937497760000003), np.float64(-0.047798169599999996)]",0,"[np.float64(-0.35854420640000007), np.float64(0.048628940799999965)]",0,1,[0.99916923],[0.02076928],5,-0.15495763280000005,0.35937497760000003,-0.047798169599999996
0,5,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.18466488479999998), np.float64(-0.499763712)]",0,"[np.float64(0.315335064), np.float64(-0.00023633919999999087)]",0,1,[-0.49999995],[-1.28e-06],5,0.1575493624,0.18466488479999998,-0.499763712
0,5,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.4172077312), np.float64(0.29668211199999994)]",0,"[np.float64(-0.39723850239999997), np.float64(-0.2767128831999999)]",0,1,[-0.01996923],[0.49923072],5,-0.33697569279999995,0.4172077312,0.29668211199999994
0,5,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.18791270520000003), np.float64(-0.49958092800000004)]",0,"[np.float64(0.312087346), np.float64(-0.00041902079999994735)]",0,1,[0.49999995],[1.28e-06],5,0.15583416260000002,0.18791270520000003,-0.49958092800000004
0,6,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[-1, 0]","[np.float64(0.37351149593599997), np.float64(0.064243290112)]",0,"[np.float64(-0.892712726784), np.float64(0.41655547904)]",0,1,[-0.48079877],[-0.48003077],6,-0.23807862387200002,0.37351149593599997,0.064243290112
0,6,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.21935174183999998), np.float64(-0.499962236928)]",0,"[np.float64(0.28064825611200006), np.float64(-3.776511999997734e-05)]",0,1,[-0.5],[-5.12e-08],6,0.14030524549600004,0.21935174183999998,-0.499962236928
0,6,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.319935114896), np.float64(-0.006949859328000026)]",0,"[np.float64(0.16009811595199996), np.float64(-0.513016909824)]",0,1,[0.51996677],[-0.49916923],6,-0.176459396936,0.319935114896,-0.006949859328000026
0,6,0,State CD,"['D', 'C']",Reward,"[10.0, 0.0]","['75', '25']","[0, 1]","[np.float64(0.22224231326000002), np.float64(-0.499932905472)]",0,"[np.float64(-0.722242311212), np.float64(0.99993290752)]",0,1,[0.5],[5.12e-08],6,0.13884529815399999,0.22224231326000002,-0.499932905472
0,7,0,State CD,"['D', 'C']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.14279565902668), np.float64(0.3400107368448)]",1,"[np.float64(-0.16279565894476), np.float64(-0.36001073676288)]",0,0,[0.02],[-0.5],7,-0.26140319785382,0.14279565902668,0.3400107368448
