block_number,trial_number,state_id,stim_id,q_values,action,w_values
0,78336,State AD,AD,"[np.float64(0.5725627261962549), np.float64(0.5631699720696121)]",0,"[np.float64(-0.3119026263183399), np.float64(-0.5686539827004495)]"
0,78337,State DE,DE,"[np.float64(0.5631699720696121), np.float64(-0.12708752054495942)]",1,"[np.float64(-0.5686539827004495), np.float64(0.2787443393045346)]"
0,78338,State CD,CD,"[np.float64(0.6021185600819128), np.float64(0.5631699720696121)]",0,"[np.float64(-0.43134601729955035), np.float64(-0.5686539827004495)]"
0,78339,State CE,CE,"[np.float64(0.6021185600819128), np.float64(-0.12708752054495942)]",1,"[np.float64(-0.43134601729955035), np.float64(0.2787443393045346)]"
0,78340,State EH,EH,"[np.float64(-0.12708752054495942), np.float64(-0.7292213514810035)]",0,"[np.float64(0.2787443393045346), np.float64(-0.6313668544483245)]"
0,78341,State GH,GH,"[np.float64(-0.4187540702034859), np.float64(-0.7292213514810035)]",1,"[np.float64(-0.3686331455516754), np.float64(-0.6313668544483245)]"
0,78342,State BH,BH,"[np.float64(0.25198650404951106), np.float64(-0.7292213514810035)]",0,"[np.float64(-0.6880973736816601), np.float64(-0.6313668544483245)]"
0,78343,State DN,DN,"[np.float64(0.5631699720696121), np.float64(0.99)]",1,"[np.float64(-0.5686539827004495), np.float64(0.99)]"
0,78344,State CF,CF,"[np.float64(0.6021185600819128), np.float64(-0.865095425795738)]",0,"[np.float64(-0.43134601729955035), np.float64(-0.7212556606954654)]"
0,78345,State DN,DN,"[np.float64(0.5631699720696121), np.float64(0.99)]",1,"[np.float64(-0.5686539827004495), np.float64(0.99)]"
0,78346,State CF,CF,"[np.float64(0.6021185600819128), np.float64(-0.865095425795738)]",0,"[np.float64(-0.43134601729955035), np.float64(-0.7212556606954654)]"
0,78347,State BG,BG,"[np.float64(0.25198650404951106), np.float64(-0.4187540702034859)]",0,"[np.float64(-0.6880973736816601), np.float64(-0.3686331455516754)]"
0,78348,State DG,DG,"[np.float64(0.5631699720696121), np.float64(-0.4187540702034859)]",0,"[np.float64(-0.5686539827004495), np.float64(-0.3686331455516754)]"
0,78349,State DH,DH,"[np.float64(0.5631699720696121), np.float64(-0.7292213514810035)]",0,"[np.float64(-0.5686539827004495), np.float64(-0.6313668544483245)]"
0,78350,State DE,DE,"[np.float64(0.5631699720696121), np.float64(-0.12708752054495942)]",1,"[np.float64(-0.5686539827004495), np.float64(0.2787443393045346)]"
0,78351,State CD,CD,"[np.float64(0.6021185600819128), np.float64(0.5631699720696121)]",1,"[np.float64(-0.43134601729955035), np.float64(-0.5686539827004495)]"
0,78352,State BN,BN,"[np.float64(0.25198650404951106), np.float64(0.99)]",1,"[np.float64(-0.6880973736816601), np.float64(0.99)]"
0,78353,State AH,AH,"[np.float64(0.5725627261962549), np.float64(-0.7292213514810035)]",0,"[np.float64(-0.3119026263183399), np.float64(-0.6313668544483245)]"
0,78354,State CN,CN,"[np.float64(0.6021185600819128), np.float64(0.99)]",1,"[np.float64(-0.43134601729955035), np.float64(0.99)]"
0,78355,State CN,CN,"[np.float64(0.6021185600819128), np.float64(0.99)]",1,"[np.float64(-0.43134601729955035), np.float64(0.99)]"
0,78356,State AH,AH,"[np.float64(0.5725627261962549), np.float64(-0.7292213514810035)]",0,"[np.float64(-0.3119026263183399), np.float64(-0.6313668544483245)]"
0,78357,State BN,BN,"[np.float64(0.25198650404951106), np.float64(0.99)]",1,"[np.float64(-0.6880973736816601), np.float64(0.99)]"
0,78358,State CH,CH,"[np.float64(0.6021185600819128), np.float64(-0.7292213514810035)]",0,"[np.float64(-0.43134601729955035), np.float64(-0.6313668544483245)]"
0,78359,State GF,GF,"[np.float64(-0.4187540702034859), np.float64(-0.865095425795738)]",0,"[np.float64(-0.3686331455516754), np.float64(-0.7212556606954654)]"
0,78360,State EF,EF,"[np.float64(-0.12708752054495942), np.float64(-0.865095425795738)]",0,"[np.float64(0.2787443393045346), np.float64(-0.7212556606954654)]"
0,78361,State BN,BN,"[np.float64(0.25198650404951106), np.float64(0.99)]",1,"[np.float64(-0.6880973736816601), np.float64(0.99)]"
0,78362,State CB,CB,"[np.float64(0.6021185600819128), np.float64(0.25198650404951106)]",0,"[np.float64(-0.43134601729955035), np.float64(-0.6880973736816601)]"
0,78363,State GF,GF,"[np.float64(-0.4187540702034859), np.float64(-0.865095425795738)]",1,"[np.float64(-0.3686331455516754), np.float64(-0.7212556606954654)]"
0,78364,State EN,EN,"[np.float64(-0.12708752054495942), np.float64(0.99)]",1,"[np.float64(0.2787443393045346), np.float64(0.99)]"
0,78365,State AE,AE,"[np.float64(0.5725627261962549), np.float64(-0.12708752054495942)]",1,"[np.float64(-0.3119026263183399), np.float64(0.2787443393045346)]"
0,78366,State AH,AH,"[np.float64(0.5725627261962549), np.float64(-0.7292213514810035)]",0,"[np.float64(-0.3119026263183399), np.float64(-0.6313668544483245)]"
0,78367,State HN,HN,"[np.float64(-0.7292213514810035), np.float64(0.99)]",1,"[np.float64(-0.6313668544483245), np.float64(0.99)]"
0,78368,State CF,CF,"[np.float64(0.6021185600819128), np.float64(-0.865095425795738)]",0,"[np.float64(-0.43134601729955035), np.float64(-0.7212556606954654)]"
0,78369,State DF,DF,"[np.float64(0.5631699720696121), np.float64(-0.865095425795738)]",0,"[np.float64(-0.5686539827004495), np.float64(-0.7212556606954654)]"
0,78370,State BE,BE,"[np.float64(0.25198650404951106), np.float64(-0.12708752054495942)]",1,"[np.float64(-0.6880973736816601), np.float64(0.2787443393045346)]"
0,78371,State AH,AH,"[np.float64(0.5725627261962549), np.float64(-0.7292213514810035)]",0,"[np.float64(-0.3119026263183399), np.float64(-0.6313668544483245)]"
0,78372,State DN,DN,"[np.float64(0.5631699720696121), np.float64(0.99)]",1,"[np.float64(-0.5686539827004495), np.float64(0.99)]"
0,78373,State DH,DH,"[np.float64(0.5631699720696121), np.float64(-0.7292213514810035)]",0,"[np.float64(-0.5686539827004495), np.float64(-0.6313668544483245)]"
0,78374,State GN,GN,"[np.float64(-0.4187540702034859), np.float64(0.99)]",1,"[np.float64(-0.3686331455516754), np.float64(0.99)]"
0,78375,State AF,AF,"[np.float64(0.5725627261962549), np.float64(-0.865095425795738)]",0,"[np.float64(-0.3119026263183399), np.float64(-0.7212556606954654)]"
0,78376,State BG,BG,"[np.float64(0.25198650404951106), np.float64(-0.4187540702034859)]",0,"[np.float64(-0.6880973736816601), np.float64(-0.3686331455516754)]"
0,78377,State AB,AB,"[np.float64(0.5725627261962549), np.float64(0.25198650404951106)]",1,"[np.float64(-0.3119026263183399), np.float64(-0.6880973736816601)]"
0,78378,State GF,GF,"[np.float64(-0.4187540702034859), np.float64(-0.865095425795738)]",0,"[np.float64(-0.3686331455516754), np.float64(-0.7212556606954654)]"
0,78379,State BN,BN,"[np.float64(0.25198650404951106), np.float64(0.99)]",1,"[np.float64(-0.6880973736816601), np.float64(0.99)]"
0,78380,State DE,DE,"[np.float64(0.5631699720696121), np.float64(-0.12708752054495942)]",1,"[np.float64(-0.5686539827004495), np.float64(0.2787443393045346)]"
0,78381,State EH,EH,"[np.float64(-0.12708752054495942), np.float64(-0.7292213514810035)]",0,"[np.float64(0.2787443393045346), np.float64(-0.6313668544483245)]"
0,78382,State AD,AD,"[np.float64(0.5725627261962549), np.float64(0.5631699720696121)]",0,"[np.float64(-0.3119026263183399), np.float64(-0.5686539827004495)]"
0,78383,State FN,FN,"[np.float64(-0.865095425795738), np.float64(0.99)]",1,"[np.float64(-0.7212556606954654), np.float64(0.99)]"
0,78384,State BF,BF,"[np.float64(0.25198650404951106), np.float64(-0.865095425795738)]",0,"[np.float64(-0.6880973736816601), np.float64(-0.7212556606954654)]"
0,78385,State AF,AF,"[np.float64(0.5725627261962549), np.float64(-0.865095425795738)]",0,"[np.float64(-0.3119026263183399), np.float64(-0.7212556606954654)]"
0,78386,State AB,AB,"[np.float64(0.5725627261962549), np.float64(0.25198650404951106)]",0,"[np.float64(-0.3119026263183399), np.float64(-0.6880973736816601)]"
0,78387,State DF,DF,"[np.float64(0.5631699720696121), np.float64(-0.865095425795738)]",0,"[np.float64(-0.5686539827004495), np.float64(-0.7212556606954654)]"
0,78388,State CF,CF,"[np.float64(0.6021185600819128), np.float64(-0.865095425795738)]",0,"[np.float64(-0.43134601729955035), np.float64(-0.7212556606954654)]"
0,78389,State AN,AN,"[np.float64(0.5725627261962549), np.float64(0.99)]",1,"[np.float64(-0.3119026263183399), np.float64(0.99)]"
0,78390,State DE,DE,"[np.float64(0.5631699720696121), np.float64(-0.12708752054495942)]",1,"[np.float64(-0.5686539827004495), np.float64(0.2787443393045346)]"
