block_number,trial_number,state_id,stim_id,q_values,action,w_values
0,57984,State EN,EN,"[np.float64(-0.12809614397537122), np.float64(0.71)]",1,"[np.float64(0.20496127996468272), np.float64(0.71)]"
0,57985,State BH,BH,"[np.float64(0.013637745214000251), np.float64(-0.03191968085465647)]",0,"[np.float64(-0.8650167830608443), np.float64(-0.8196701030588663)]"
0,57986,State AE,AE,"[np.float64(0.8903092238812119), np.float64(-0.12809614397537122)]",0,"[np.float64(-0.13498321693915571), np.float64(0.20496127996468272)]"
0,57987,State CD,CD,"[np.float64(0.92172511632787), np.float64(0.878748409530567)]",0,"[np.float64(0.20123764022223228), np.float64(-0.7987623597777677)]"
0,57988,State CF,CF,"[np.float64(0.92172511632787), np.float64(-0.692874999493958)]",0,"[np.float64(0.20123764022223228), np.float64(-0.7950387200353173)]"
0,57989,State CN,CN,"[np.float64(0.92172511632787), np.float64(0.71)]",1,"[np.float64(0.20123764022223228), np.float64(0.71)]"
0,57990,State CG,CG,"[np.float64(0.92172511632787), np.float64(-0.7045396654705249)]",0,"[np.float64(0.20123764022223228), np.float64(0.18032989694113358)]"
0,57991,State AG,AG,"[np.float64(0.8903092238812119), np.float64(-0.7045396654705249)]",1,"[np.float64(-0.13498321693915571), np.float64(0.18032989694113358)]"
0,57992,State CD,CD,"[np.float64(0.92172511632787), np.float64(0.878748409530567)]",0,"[np.float64(0.20123764022223228), np.float64(-0.7987623597777677)]"
0,57993,State FN,FN,"[np.float64(-0.692874999493958), np.float64(0.71)]",1,"[np.float64(-0.7950387200353173), np.float64(0.71)]"
0,57994,State CE,CE,"[np.float64(0.92172511632787), np.float64(-0.12809614397537122)]",1,"[np.float64(0.20123764022223228), np.float64(0.20496127996468272)]"
0,57995,State EH,EH,"[np.float64(-0.12809614397537122), np.float64(-0.03191968085465647)]",0,"[np.float64(0.20496127996468272), np.float64(-0.8196701030588663)]"
0,57996,State DH,DH,"[np.float64(0.878748409530567), np.float64(-0.03191968085465647)]",0,"[np.float64(-0.7987623597777677), np.float64(-0.8196701030588663)]"
0,57997,State BN,BN,"[np.float64(0.013637745214000251), np.float64(0.71)]",1,"[np.float64(-0.8650167830608443), np.float64(0.71)]"
0,57998,State AD,AD,"[np.float64(0.8903092238812119), np.float64(0.878748409530567)]",0,"[np.float64(-0.13498321693915571), np.float64(-0.7987623597777677)]"
0,57999,State EF,EF,"[np.float64(-0.12809614397537122), np.float64(-0.692874999493958)]",0,"[np.float64(0.20496127996468272), np.float64(-0.7950387200353173)]"
0,58000,State DF,DF,"[np.float64(0.878748409530567), np.float64(-0.692874999493958)]",0,"[np.float64(-0.7987623597777677), np.float64(-0.7950387200353173)]"
0,58001,State HN,HN,"[np.float64(-0.03191968085465647), np.float64(0.71)]",1,"[np.float64(-0.8196701030588663), np.float64(0.71)]"
0,58002,State CB,CB,"[np.float64(0.92172511632787), np.float64(0.013637745214000251)]",0,"[np.float64(0.20123764022223228), np.float64(-0.8650167830608443)]"
0,58003,State CH,CH,"[np.float64(0.92172511632787), np.float64(-0.03191968085465647)]",0,"[np.float64(0.20123764022223228), np.float64(-0.8196701030588663)]"
0,58004,State BN,BN,"[np.float64(0.013637745214000251), np.float64(0.71)]",1,"[np.float64(-0.8650167830608443), np.float64(0.71)]"
0,58005,State HN,HN,"[np.float64(-0.03191968085465647), np.float64(0.71)]",1,"[np.float64(-0.8196701030588663), np.float64(0.71)]"
0,58006,State EN,EN,"[np.float64(-0.12809614397537122), np.float64(0.71)]",1,"[np.float64(0.20496127996468272), np.float64(0.71)]"
0,58007,State BF,BF,"[np.float64(0.013637745214000251), np.float64(-0.692874999493958)]",1,"[np.float64(-0.8650167830608443), np.float64(-0.7950387200353173)]"
0,58008,State CB,CB,"[np.float64(0.92172511632787), np.float64(0.013637745214000251)]",0,"[np.float64(0.20123764022223228), np.float64(-0.8650167830608443)]"
0,58009,State CD,CD,"[np.float64(0.92172511632787), np.float64(0.878748409530567)]",0,"[np.float64(0.20123764022223228), np.float64(-0.7987623597777677)]"
0,58010,State CN,CN,"[np.float64(0.92172511632787), np.float64(0.71)]",1,"[np.float64(0.20123764022223228), np.float64(0.71)]"
0,58011,State AF,AF,"[np.float64(0.8903092238812119), np.float64(-0.692874999493958)]",0,"[np.float64(-0.13498321693915571), np.float64(-0.7950387200353173)]"
0,58012,State AH,AH,"[np.float64(0.8903092238812119), np.float64(-0.03191968085465647)]",0,"[np.float64(-0.13498321693915571), np.float64(-0.8196701030588663)]"
0,58013,State CB,CB,"[np.float64(0.92172511632787), np.float64(0.013637745214000251)]",0,"[np.float64(0.20123764022223228), np.float64(-0.8650167830608443)]"
0,58014,State CN,CN,"[np.float64(0.92172511632787), np.float64(0.71)]",1,"[np.float64(0.20123764022223228), np.float64(0.71)]"
0,58015,State BE,BE,"[np.float64(0.013637745214000251), np.float64(-0.12809614397537122)]",1,"[np.float64(-0.8650167830608443), np.float64(0.20496127996468272)]"
0,58016,State CG,CG,"[np.float64(0.92172511632787), np.float64(-0.7045396654705249)]",0,"[np.float64(0.20123764022223228), np.float64(0.18032989694113358)]"
0,58017,State DH,DH,"[np.float64(0.878748409530567), np.float64(-0.03191968085465647)]",0,"[np.float64(-0.7987623597777677), np.float64(-0.8196701030588663)]"
0,58018,State EH,EH,"[np.float64(-0.12809614397537122), np.float64(-0.03191968085465647)]",0,"[np.float64(0.20496127996468272), np.float64(-0.8196701030588663)]"
0,58019,State AN,AN,"[np.float64(0.8903092238812119), np.float64(0.71)]",1,"[np.float64(-0.13498321693915571), np.float64(0.71)]"
0,58020,State DF,DF,"[np.float64(0.878748409530567), np.float64(-0.692874999493958)]",0,"[np.float64(-0.7987623597777677), np.float64(-0.7950387200353173)]"
0,58021,State AH,AH,"[np.float64(0.8903092238812119), np.float64(-0.03191968085465647)]",0,"[np.float64(-0.13498321693915571), np.float64(-0.8196701030588663)]"
0,58022,State CF,CF,"[np.float64(0.92172511632787), np.float64(-0.692874999493958)]",0,"[np.float64(0.20123764022223228), np.float64(-0.7950387200353173)]"
0,58023,State EN,EN,"[np.float64(-0.12809614397537122), np.float64(0.71)]",1,"[np.float64(0.20496127996468272), np.float64(0.71)]"
0,58024,State CF,CF,"[np.float64(0.92172511632787), np.float64(-0.692874999493958)]",0,"[np.float64(0.20123764022223228), np.float64(-0.7950387200353173)]"
