block_number,trial_number,state_id,stim_id,q_values,action,w_values
0,4224,State EF,EF,"[np.float64(-0.24004388648244485), np.float64(-0.8434733390110426)]",0,"[np.float64(0.15525000927356752), np.float64(-0.8447499907264324)]"
0,4225,State CE,CE,"[np.float64(0.7369425387755959), np.float64(-0.24004388648244485)]",0,"[np.float64(0.3893522353338336), np.float64(0.15525000927356752)]"
0,4226,State DH,DH,"[np.float64(0.2860479253191562), np.float64(-0.8077449529167333)]",0,"[np.float64(0.6106477646661663), np.float64(-0.9373814129172319)]"
0,4227,State DG,DG,"[np.float64(0.2860479253191562), np.float64(-0.7640472357262909)]",0,"[np.float64(0.6106477646661663), np.float64(-0.06261858708276806)]"
0,4228,State EH,EH,"[np.float64(-0.24004388648244485), np.float64(-0.8077449529167333)]",0,"[np.float64(0.15525000927356752), np.float64(-0.9373814129172319)]"
0,4229,State CD,CD,"[np.float64(0.7369425387755959), np.float64(0.2860479253191562)]",0,"[np.float64(0.3893522353338336), np.float64(0.6106477646661663)]"
0,4230,State EH,EH,"[np.float64(-0.24004388648244485), np.float64(-0.8077449529167333)]",0,"[np.float64(0.15525000927356752), np.float64(-0.9373814129172319)]"
0,4231,State AB,AB,"[np.float64(0.7974753498461151), np.float64(0.1081719716993647)]",0,"[np.float64(0.3187225151483543), np.float64(-0.6812774848516457)]"
0,4232,State GH,GH,"[np.float64(-0.7640472357262909), np.float64(-0.8077449529167333)]",1,"[np.float64(-0.06261858708276806), np.float64(-0.9373814129172319)]"
0,4233,State EH,EH,"[np.float64(-0.24004388648244485), np.float64(-0.8077449529167333)]",0,"[np.float64(0.15525000927356752), np.float64(-0.9373814129172319)]"
0,4234,State GN,GN,"[np.float64(-0.7640472357262909), np.float64(0.84)]",1,"[np.float64(-0.06261858708276806), np.float64(0.84)]"
0,4235,State DF,DF,"[np.float64(0.2860479253191562), np.float64(-0.8434733390110426)]",0,"[np.float64(0.6106477646661663), np.float64(-0.8447499907264324)]"
0,4236,State AE,AE,"[np.float64(0.7974753498461151), np.float64(-0.24004388648244485)]",0,"[np.float64(0.3187225151483543), np.float64(0.15525000927356752)]"
0,4237,State EH,EH,"[np.float64(-0.24004388648244485), np.float64(-0.8077449529167333)]",0,"[np.float64(0.15525000927356752), np.float64(-0.9373814129172319)]"
0,4238,State BE,BE,"[np.float64(0.1081719716993647), np.float64(-0.24004388648244485)]",0,"[np.float64(-0.6812774848516457), np.float64(0.15525000927356752)]"
0,4239,State GF,GF,"[np.float64(-0.7640472357262909), np.float64(-0.8434733390110426)]",1,"[np.float64(-0.06261858708276806), np.float64(-0.8447499907264324)]"
0,4240,State GH,GH,"[np.float64(-0.7640472357262909), np.float64(-0.8077449529167333)]",1,"[np.float64(-0.06261858708276806), np.float64(-0.9373814129172319)]"
0,4241,State FN,FN,"[np.float64(-0.8434733390110426), np.float64(0.84)]",1,"[np.float64(-0.8447499907264324), np.float64(0.84)]"
0,4242,State FN,FN,"[np.float64(-0.8434733390110426), np.float64(0.84)]",1,"[np.float64(-0.8447499907264324), np.float64(0.84)]"
0,4243,State EF,EF,"[np.float64(-0.24004388648244485), np.float64(-0.8434733390110426)]",0,"[np.float64(0.15525000927356752), np.float64(-0.8447499907264324)]"
0,4244,State DE,DE,"[np.float64(0.2860479253191562), np.float64(-0.24004388648244485)]",0,"[np.float64(0.6106477646661663), np.float64(0.15525000927356752)]"
0,4245,State DN,DN,"[np.float64(0.2860479253191562), np.float64(0.84)]",1,"[np.float64(0.6106477646661663), np.float64(0.84)]"
0,4246,State EN,EN,"[np.float64(-0.24004388648244485), np.float64(0.84)]",1,"[np.float64(0.15525000927356752), np.float64(0.84)]"
0,4247,State AH,AH,"[np.float64(0.7974753498461151), np.float64(-0.8077449529167333)]",0,"[np.float64(0.3187225151483543), np.float64(-0.9373814129172319)]"
0,4248,State DE,DE,"[np.float64(0.2860479253191562), np.float64(-0.24004388648244485)]",0,"[np.float64(0.6106477646661663), np.float64(0.15525000927356752)]"
0,4249,State AD,AD,"[np.float64(0.7974753498461151), np.float64(0.2860479253191562)]",0,"[np.float64(0.3187225151483543), np.float64(0.6106477646661663)]"
0,4250,State CN,CN,"[np.float64(0.7369425387755959), np.float64(0.84)]",1,"[np.float64(0.3893522353338336), np.float64(0.84)]"
0,4251,State AF,AF,"[np.float64(0.7974753498461151), np.float64(-0.8434733390110426)]",0,"[np.float64(0.3187225151483543), np.float64(-0.8447499907264324)]"
0,4252,State AF,AF,"[np.float64(0.7974753498461151), np.float64(-0.8434733390110426)]",0,"[np.float64(0.3187225151483543), np.float64(-0.8447499907264324)]"
0,4253,State GN,GN,"[np.float64(-0.7640472357262909), np.float64(0.84)]",1,"[np.float64(-0.06261858708276806), np.float64(0.84)]"
0,4254,State DF,DF,"[np.float64(0.2860479253191562), np.float64(-0.8434733390110426)]",0,"[np.float64(0.6106477646661663), np.float64(-0.8447499907264324)]"
0,4255,State BF,BF,"[np.float64(0.1081719716993647), np.float64(-0.8434733390110426)]",0,"[np.float64(-0.6812774848516457), np.float64(-0.8447499907264324)]"
0,4256,State CN,CN,"[np.float64(0.7369425387755959), np.float64(0.84)]",1,"[np.float64(0.3893522353338336), np.float64(0.84)]"
0,4257,State CN,CN,"[np.float64(0.7369425387755959), np.float64(0.84)]",1,"[np.float64(0.3893522353338336), np.float64(0.84)]"
0,4258,State GN,GN,"[np.float64(-0.7640472357262909), np.float64(0.84)]",1,"[np.float64(-0.06261858708276806), np.float64(0.84)]"
0,4259,State BN,BN,"[np.float64(0.1081719716993647), np.float64(0.84)]",1,"[np.float64(-0.6812774848516457), np.float64(0.84)]"
0,4260,State CH,CH,"[np.float64(0.7369425387755959), np.float64(-0.8077449529167333)]",0,"[np.float64(0.3893522353338336), np.float64(-0.9373814129172319)]"
0,4261,State BF,BF,"[np.float64(0.1081719716993647), np.float64(-0.8434733390110426)]",0,"[np.float64(-0.6812774848516457), np.float64(-0.8447499907264324)]"
0,4262,State AE,AE,"[np.float64(0.7974753498461151), np.float64(-0.24004388648244485)]",0,"[np.float64(0.3187225151483543), np.float64(0.15525000927356752)]"
0,4263,State GH,GH,"[np.float64(-0.7640472357262909), np.float64(-0.8077449529167333)]",0,"[np.float64(-0.06261858708276806), np.float64(-0.9373814129172319)]"
0,4264,State AG,AG,"[np.float64(0.7974753498461151), np.float64(-0.7640472357262909)]",0,"[np.float64(0.3187225151483543), np.float64(-0.06261858708276806)]"
0,4265,State CB,CB,"[np.float64(0.7369425387755959), np.float64(0.1081719716993647)]",0,"[np.float64(0.3893522353338336), np.float64(-0.6812774848516457)]"
0,4266,State CH,CH,"[np.float64(0.7369425387755959), np.float64(-0.8077449529167333)]",0,"[np.float64(0.3893522353338336), np.float64(-0.9373814129172319)]"
0,4267,State AD,AD,"[np.float64(0.7974753498461151), np.float64(0.2860479253191562)]",0,"[np.float64(0.3187225151483543), np.float64(0.6106477646661663)]"
0,4268,State CE,CE,"[np.float64(0.7369425387755959), np.float64(-0.24004388648244485)]",0,"[np.float64(0.3893522353338336), np.float64(0.15525000927356752)]"
0,4269,State EF,EF,"[np.float64(-0.24004388648244485), np.float64(-0.8434733390110426)]",0,"[np.float64(0.15525000927356752), np.float64(-0.8447499907264324)]"
0,4270,State DF,DF,"[np.float64(0.2860479253191562), np.float64(-0.8434733390110426)]",0,"[np.float64(0.6106477646661663), np.float64(-0.8447499907264324)]"
0,4271,State BH,BH,"[np.float64(0.1081719716993647), np.float64(-0.8077449529167333)]",0,"[np.float64(-0.6812774848516457), np.float64(-0.9373814129172319)]"
0,4272,State CE,CE,"[np.float64(0.7369425387755959), np.float64(-0.24004388648244485)]",0,"[np.float64(0.3893522353338336), np.float64(0.15525000927356752)]"
0,4273,State EF,EF,"[np.float64(-0.24004388648244485), np.float64(-0.8434733390110426)]",0,"[np.float64(0.15525000927356752), np.float64(-0.8447499907264324)]"
0,4274,State CN,CN,"[np.float64(0.7369425387755959), np.float64(0.84)]",0,"[np.float64(0.3893522353338336), np.float64(0.84)]"
0,4275,State CB,CB,"[np.float64(0.7369425387755959), np.float64(0.1081719716993647)]",0,"[np.float64(0.3893522353338336), np.float64(-0.6812774848516457)]"
0,4276,State CD,CD,"[np.float64(0.7369425387755959), np.float64(0.2860479253191562)]",0,"[np.float64(0.3893522353338336), np.float64(0.6106477646661663)]"
0,4277,State CG,CG,"[np.float64(0.7369425387755959), np.float64(-0.7640472357262909)]",0,"[np.float64(0.3893522353338336), np.float64(-0.06261858708276806)]"
0,4278,State CH,CH,"[np.float64(0.7369425387755959), np.float64(-0.8077449529167333)]",0,"[np.float64(0.3893522353338336), np.float64(-0.9373814129172319)]"
0,4279,State CH,CH,"[np.float64(0.7369425387755959), np.float64(-0.8077449529167333)]",0,"[np.float64(0.3893522353338336), np.float64(-0.9373814129172319)]"
0,4280,State AD,AD,"[np.float64(0.7974753498461151), np.float64(0.2860479253191562)]",0,"[np.float64(0.3187225151483543), np.float64(0.6106477646661663)]"
0,4281,State DH,DH,"[np.float64(0.2860479253191562), np.float64(-0.8077449529167333)]",0,"[np.float64(0.6106477646661663), np.float64(-0.9373814129172319)]"
0,4282,State FN,FN,"[np.float64(-0.8434733390110426), np.float64(0.84)]",1,"[np.float64(-0.8447499907264324), np.float64(0.84)]"
0,4283,State AF,AF,"[np.float64(0.7974753498461151), np.float64(-0.8434733390110426)]",0,"[np.float64(0.3187225151483543), np.float64(-0.8447499907264324)]"
0,4284,State BN,BN,"[np.float64(0.1081719716993647), np.float64(0.84)]",1,"[np.float64(-0.6812774848516457), np.float64(0.84)]"
0,4285,State BG,BG,"[np.float64(0.1081719716993647), np.float64(-0.7640472357262909)]",0,"[np.float64(-0.6812774848516457), np.float64(-0.06261858708276806)]"
0,4286,State BF,BF,"[np.float64(0.1081719716993647), np.float64(-0.8434733390110426)]",0,"[np.float64(-0.6812774848516457), np.float64(-0.8447499907264324)]"
0,4287,State CN,CN,"[np.float64(0.7369425387755959), np.float64(0.84)]",1,"[np.float64(0.3893522353338336), np.float64(0.84)]"
0,4288,State CH,CH,"[np.float64(0.7369425387755959), np.float64(-0.8077449529167333)]",0,"[np.float64(0.3893522353338336), np.float64(-0.9373814129172319)]"
0,4289,State AN,AN,"[np.float64(0.7974753498461151), np.float64(0.84)]",1,"[np.float64(0.3187225151483543), np.float64(0.84)]"
0,4290,State BH,BH,"[np.float64(0.1081719716993647), np.float64(-0.8077449529167333)]",0,"[np.float64(-0.6812774848516457), np.float64(-0.9373814129172319)]"
0,4291,State AB,AB,"[np.float64(0.7974753498461151), np.float64(0.1081719716993647)]",0,"[np.float64(0.3187225151483543), np.float64(-0.6812774848516457)]"
0,4292,State EH,EH,"[np.float64(-0.24004388648244485), np.float64(-0.8077449529167333)]",0,"[np.float64(0.15525000927356752), np.float64(-0.9373814129172319)]"
0,4293,State DG,DG,"[np.float64(0.2860479253191562), np.float64(-0.7640472357262909)]",0,"[np.float64(0.6106477646661663), np.float64(-0.06261858708276806)]"
0,4294,State AE,AE,"[np.float64(0.7974753498461151), np.float64(-0.24004388648244485)]",0,"[np.float64(0.3187225151483543), np.float64(0.15525000927356752)]"
0,4295,State GF,GF,"[np.float64(-0.7640472357262909), np.float64(-0.8434733390110426)]",0,"[np.float64(-0.06261858708276806), np.float64(-0.8447499907264324)]"
0,4296,State GF,GF,"[np.float64(-0.7640472357262909), np.float64(-0.8434733390110426)]",0,"[np.float64(-0.06261858708276806), np.float64(-0.8447499907264324)]"
0,4297,State CF,CF,"[np.float64(0.7369425387755959), np.float64(-0.8434733390110426)]",0,"[np.float64(0.3893522353338336), np.float64(-0.8447499907264324)]"
0,4298,State BE,BE,"[np.float64(0.1081719716993647), np.float64(-0.24004388648244485)]",0,"[np.float64(-0.6812774848516457), np.float64(0.15525000927356752)]"
