block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,action,prediction_errors,correct_action,accuracy,w_values,v_values,trial_total,averaged_pe,w_values1,w_values2
0,1,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]",0,"[1, 1]",0,1,"[0.01, 0.01]",[0],1,1.0,0.01,0.01
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]",0,"[0, -1]",0,1,"[0.01, 0.01]",[0],1,-0.5,0.01,0.01
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",0,"[np.float64(0.0), np.float64(-1.0)]",0,1,[ 0.02564103 -0.97435897],[np.float64(0.0)],2,-0.5,0.02564102564102564,-0.9743589743589743
0,1,0,State CD,"['C', 'D']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]",0,"[0, 0]",0,1,"[0.01, 0.01]",[0],1,0.0,0.01,0.01
0,2,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]",0,"[np.float64(0.26), np.float64(0.26)]",0,1,[0.56989247 0.43010753],[np.float64(0.74)],2,0.26,0.5698924731182796,0.43010752688172044
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",0,"[0, -1]",0,1,"[0.01, 0.01]",[0],1,-0.5,0.01,0.01
0,2,0,State CD,"['D', 'C']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]",0,"[np.float64(0.0), np.float64(0.0)]",0,1,[0.5 0.5],[np.float64(0.0)],2,0.0,0.5,0.5
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]",0,"[np.float64(0.0), np.float64(-1.0)]",0,1,[ 0.02564103 -0.97435897],[np.float64(0.0)],2,-0.5,0.02564102564102564,-0.9743589743589743
0,3,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",1,"[np.float64(1.0), np.float64(0.0)]",0,0,[0.5 0.5],[np.float64(0.0)],3,0.5,0.5,0.5
0,4,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",0,"[np.float64(1.0), np.float64(0.0)]",0,1,[0.64028777 0.35971223],[np.float64(0.0)],4,0.5,0.6402877697841726,0.3597122302158273
0,3,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]",0,"[np.float64(-1.0), np.float64(-1.0)]",0,1,[ 0.01844678 -0.98155322],[np.float64(0.0)],3,-1.0,0.018446781036709096,-0.981553218963291
0,3,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",0,"[np.float64(0.0676), np.float64(-0.9324)]",0,1,[0.57018638 0.42981362],[np.float64(0.9324)],3,-0.4324,0.5701863764501695,0.4298136235498305
0,4,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",0,"[np.float64(0.017576000000000036), np.float64(-0.982424)]",0,1,[0.90145041 0.09854959],[np.float64(0.982424)],4,-0.48242399999999996,0.901450414361191,0.09854958563880904
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]",0,"[np.float64(-1.0), np.float64(-1.0)]",0,1,[ 0.01844678 -0.98155322],[np.float64(0.0)],3,-1.0,0.018446781036709096,-0.981553218963291
0,4,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]",0,"[np.float64(-0.26), np.float64(-0.26)]",0,1,[-0.26776547 -0.73223453],[np.float64(-0.74)],4,-0.26,-0.26776546639735044,-0.7322345336026496
0,4,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]",0,"[np.float64(-0.26), np.float64(-0.26)]",0,1,[-0.26776547 -0.73223453],[np.float64(-0.74)],4,-0.26,-0.26776546639735044,-0.7322345336026496
0,5,0,State CD,"['D', 'C']",Reward,"[10.0, 0.0]","['75', '25']","[0, 1]",0,"[np.float64(-0.74), np.float64(0.26)]",0,1,[0.76334722 0.23665278],[np.float64(0.74)],5,-0.24,0.7633472169632715,0.2366527830367285
0,5,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]",0,"[np.float64(0.9324), np.float64(0.9324)]",0,1,[-0.32586565 -0.67413435],[np.float64(-0.9324)],5,0.9324,-0.3258656529171522,-0.6741343470828477
0,5,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",0,"[np.float64(0.9324), np.float64(-0.0676)]",0,1,[-0.32586565 -0.67413435],[np.float64(-0.9324)],5,0.4324,-0.3258656529171522,-0.6741343470828477
0,6,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]",0,"[np.float64(0.24242399999999997), np.float64(0.24242399999999997)]",0,1,[ 0.33863447 -0.66136553],[np.float64(-0.24242399999999997)],6,0.24242399999999997,0.3386344722126904,-0.6613655277873096
0,5,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",0,"[np.float64(0.004569759999999978), np.float64(-0.99543024)]",0,1,[ 0.76188155 -0.23811845],[np.float64(0.99543024)],5,-0.49543024,0.7618815450316793,-0.23811845496832065
0,6,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",0,"[np.float64(0.0011881376000000277), np.float64(-0.9988118624)]",0,1,[ 0.54959088 -0.45040912],[np.float64(0.9988118624)],6,-0.4988118624,0.5495908816087417,-0.45040911839125825
0,6,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]",0,"[np.float64(0.24242399999999997), np.float64(-0.757576)]",0,1,[ 0.18497489 -0.81502511],[np.float64(-0.24242399999999997)],6,-0.257576,0.1849748902587896,-0.8150251097412105
0,6,0,State CD,"['C', 'D']",Reward,"[0.0, 10.0]","['75', '25']","[0, 1]",1,"[np.float64(-0.19240000000000002), np.float64(0.8076)]",0,0,[0.52825456 0.47174544],[np.float64(0.19240000000000002)],6,0.3076,0.528254558977493,0.471745441022507
0,7,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]",0,"[np.float64(-0.93696976), np.float64(-0.93696976)]",0,1,[ 0.45049747 -0.54950253],[np.float64(-0.06303023999999999)],7,-0.93696976,0.4504974703741526,-0.5495025296258476
0,7,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",0,"[np.float64(0.0003089157760000072), np.float64(-0.999691084224)]",0,1,[ 0.39578963 -0.60421037],[np.float64(0.999691084224)],7,-0.499691084224,0.39578962613740737,-0.6042103738625927
0,7,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",0,"[np.float64(0.06303023999999999), np.float64(-0.93696976)]",0,1,[ 0.21880553 -0.78119447],[np.float64(-0.06303023999999999)],7,-0.43696976,0.21880553072048195,-0.7811944692795181
