block_number,trial_number,state_id,stim_id,action,w_values
0,76800,State CG,CG,1,"[np.float64(0.008019818884616165), np.float64(-0.06874494935248009)]"
0,76801,State CH,CH,0,"[np.float64(0.008019818884616165), np.float64(-0.9312550506475199)]"
0,76802,State EN,EN,0,"[np.float64(0.031514602150524824), np.float64(-0.78)]"
0,76803,State EN,EN,0,"[np.float64(0.031514602150524824), np.float64(-0.78)]"
0,76804,State HN,HN,1,"[np.float64(-0.9312550506475199), np.float64(-0.78)]"
0,76805,State CD,CD,0,"[np.float64(0.008019818884616165), np.float64(-0.9919801811153839)]"
0,76806,State DN,DN,1,"[np.float64(-0.9919801811153839), np.float64(-0.78)]"
0,76807,State GH,GH,0,"[np.float64(-0.06874494935248009), np.float64(-0.9312550506475199)]"
0,76808,State BF,BF,1,"[np.float64(-0.966749197197216), np.float64(-0.9684853978494752)]"
0,76809,State DE,DE,1,"[np.float64(-0.9919801811153839), np.float64(0.031514602150524824)]"
0,76810,State GF,GF,0,"[np.float64(-0.06874494935248009), np.float64(-0.9684853978494752)]"
0,76811,State AD,AD,0,"[np.float64(0.033250802802784085), np.float64(-0.9919801811153839)]"
0,76812,State CE,CE,0,"[np.float64(0.008019818884616165), np.float64(0.031514602150524824)]"
0,76813,State EN,EN,0,"[np.float64(0.031514602150524824), np.float64(-0.78)]"
0,76814,State CD,CD,0,"[np.float64(0.008019818884616165), np.float64(-0.9919801811153839)]"
0,76815,State CE,CE,1,"[np.float64(0.008019818884616165), np.float64(0.031514602150524824)]"
0,76816,State EN,EN,0,"[np.float64(0.031514602150524824), np.float64(-0.78)]"
0,76817,State AB,AB,0,"[np.float64(0.033250802802784085), np.float64(-0.966749197197216)]"
0,76818,State DN,DN,1,"[np.float64(-0.9919801811153839), np.float64(-0.78)]"
0,76819,State CD,CD,0,"[np.float64(0.008019818884616165), np.float64(-0.9919801811153839)]"
0,76820,State AN,AN,0,"[np.float64(0.033250802802784085), np.float64(-0.78)]"
0,76821,State DG,DG,1,"[np.float64(-0.9919801811153839), np.float64(-0.06874494935248009)]"
0,76822,State AE,AE,1,"[np.float64(0.033250802802784085), np.float64(0.031514602150524824)]"
0,76823,State EF,EF,0,"[np.float64(0.031514602150524824), np.float64(-0.9684853978494752)]"
0,76824,State CE,CE,1,"[np.float64(0.008019818884616165), np.float64(0.031514602150524824)]"
0,76825,State CE,CE,1,"[np.float64(0.008019818884616165), np.float64(0.031514602150524824)]"
0,76826,State BE,BE,1,"[np.float64(-0.966749197197216), np.float64(0.031514602150524824)]"
0,76827,State CD,CD,0,"[np.float64(0.008019818884616165), np.float64(-0.9919801811153839)]"
0,76828,State BH,BH,0,"[np.float64(-0.966749197197216), np.float64(-0.9312550506475199)]"
0,76829,State DF,DF,0,"[np.float64(-0.9919801811153839), np.float64(-0.9684853978494752)]"
0,76830,State AH,AH,0,"[np.float64(0.033250802802784085), np.float64(-0.9312550506475199)]"
0,76831,State CB,CB,0,"[np.float64(0.008019818884616165), np.float64(-0.966749197197216)]"
0,76832,State AB,AB,0,"[np.float64(0.033250802802784085), np.float64(-0.966749197197216)]"
0,76833,State DE,DE,1,"[np.float64(-0.9919801811153839), np.float64(0.031514602150524824)]"
0,76834,State AH,AH,0,"[np.float64(0.033250802802784085), np.float64(-0.9312550506475199)]"
0,76835,State BN,BN,1,"[np.float64(-0.966749197197216), np.float64(-0.78)]"
0,76836,State FN,FN,1,"[np.float64(-0.9684853978494752), np.float64(-0.78)]"
0,76837,State AG,AG,0,"[np.float64(0.033250802802784085), np.float64(-0.06874494935248009)]"
0,76838,State BN,BN,1,"[np.float64(-0.966749197197216), np.float64(-0.78)]"
0,76839,State BF,BF,0,"[np.float64(-0.966749197197216), np.float64(-0.9684853978494752)]"
0,76840,State CF,CF,0,"[np.float64(0.008019818884616165), np.float64(-0.9684853978494752)]"
0,76841,State GN,GN,0,"[np.float64(-0.06874494935248009), np.float64(-0.78)]"
0,76842,State DN,DN,1,"[np.float64(-0.9919801811153839), np.float64(-0.78)]"
0,76843,State CB,CB,0,"[np.float64(0.008019818884616165), np.float64(-0.966749197197216)]"
0,76844,State CB,CB,0,"[np.float64(0.008019818884616165), np.float64(-0.966749197197216)]"
0,76845,State CN,CN,0,"[np.float64(0.008019818884616165), np.float64(-0.78)]"
0,76846,State AE,AE,0,"[np.float64(0.033250802802784085), np.float64(0.031514602150524824)]"
0,76847,State AB,AB,0,"[np.float64(0.033250802802784085), np.float64(-0.966749197197216)]"
0,76848,State BN,BN,1,"[np.float64(-0.966749197197216), np.float64(-0.78)]"
0,76849,State CF,CF,0,"[np.float64(0.008019818884616165), np.float64(-0.9684853978494752)]"
0,76850,State CE,CE,0,"[np.float64(0.008019818884616165), np.float64(0.031514602150524824)]"
0,76851,State CG,CG,0,"[np.float64(0.008019818884616165), np.float64(-0.06874494935248009)]"
0,76852,State DF,DF,0,"[np.float64(-0.9919801811153839), np.float64(-0.9684853978494752)]"
0,76853,State DH,DH,1,"[np.float64(-0.9919801811153839), np.float64(-0.9312550506475199)]"
0,76854,State DN,DN,1,"[np.float64(-0.9919801811153839), np.float64(-0.78)]"
0,76855,State BE,BE,1,"[np.float64(-0.966749197197216), np.float64(0.031514602150524824)]"
0,76856,State CD,CD,0,"[np.float64(0.008019818884616165), np.float64(-0.9919801811153839)]"
0,76857,State BG,BG,1,"[np.float64(-0.966749197197216), np.float64(-0.06874494935248009)]"
0,76858,State HN,HN,0,"[np.float64(-0.9312550506475199), np.float64(-0.78)]"
0,76859,State AF,AF,0,"[np.float64(0.033250802802784085), np.float64(-0.9684853978494752)]"
0,76860,State AG,AG,0,"[np.float64(0.033250802802784085), np.float64(-0.06874494935248009)]"
0,76861,State BN,BN,1,"[np.float64(-0.966749197197216), np.float64(-0.78)]"
0,76862,State CE,CE,1,"[np.float64(0.008019818884616165), np.float64(0.031514602150524824)]"
0,76863,State DE,DE,1,"[np.float64(-0.9919801811153839), np.float64(0.031514602150524824)]"
0,76864,State CN,CN,0,"[np.float64(0.008019818884616165), np.float64(-0.78)]"
