block_number,trial_number,state_id,stim_id,q_values,action,w_values
0,74496,State AD,AD,"[np.float64(0.8143591444274123), np.float64(0.013598133079998647)]",0,"[np.float64(0.05028365576186424), np.float64(-0.7204753304093107)]"
0,74497,State DH,DH,"[np.float64(0.013598133079998647), np.float64(-0.9999003661786487)]",0,"[np.float64(-0.7204753304093107), np.float64(-0.9831750311955173)]"
0,74498,State EF,EF,"[np.float64(-1.1173088392012849e-05), np.float64(-0.9815960510281042)]",0,"[np.float64(0.007011235427910066), np.float64(-0.99298876457209)]"
0,74499,State BN,BN,"[np.float64(0.016362114220932648), np.float64(0.8)]",1,"[np.float64(-0.9497163442381359), np.float64(0.8)]"
0,74500,State CE,CE,"[np.float64(0.9417057717364603), np.float64(-1.1173088392012849e-05)]",0,"[np.float64(0.2795246695906894), np.float64(0.007011235427910066)]"
0,74501,State AG,AG,"[np.float64(0.8143591444274123), np.float64(-0.0026729680219798406)]",0,"[np.float64(0.05028365576186424), np.float64(0.016824968804482653)]"
0,74502,State CE,CE,"[np.float64(0.9417057717364603), np.float64(-1.1173088392012849e-05)]",0,"[np.float64(0.2795246695906894), np.float64(0.007011235427910066)]"
0,74503,State GH,GH,"[np.float64(-0.0026729680219798406), np.float64(-0.9999003661786487)]",0,"[np.float64(0.016824968804482653), np.float64(-0.9831750311955173)]"
0,74504,State GH,GH,"[np.float64(-0.0026729680219798406), np.float64(-0.9999003661786487)]",0,"[np.float64(0.016824968804482653), np.float64(-0.9831750311955173)]"
0,74505,State AN,AN,"[np.float64(0.8143591444274123), np.float64(0.8)]",1,"[np.float64(0.05028365576186424), np.float64(0.8)]"
0,74506,State DN,DN,"[np.float64(0.013598133079998647), np.float64(0.8)]",1,"[np.float64(-0.7204753304093107), np.float64(0.8)]"
0,74507,State CB,CB,"[np.float64(0.9417057717364603), np.float64(0.016362114220932648)]",0,"[np.float64(0.2795246695906894), np.float64(-0.9497163442381359)]"
0,74508,State BF,BF,"[np.float64(0.016362114220932648), np.float64(-0.9815960510281042)]",0,"[np.float64(-0.9497163442381359), np.float64(-0.99298876457209)]"
0,74509,State DN,DN,"[np.float64(0.013598133079998647), np.float64(0.8)]",1,"[np.float64(-0.7204753304093107), np.float64(0.8)]"
0,74510,State DH,DH,"[np.float64(0.013598133079998647), np.float64(-0.9999003661786487)]",0,"[np.float64(-0.7204753304093107), np.float64(-0.9831750311955173)]"
0,74511,State AF,AF,"[np.float64(0.8143591444274123), np.float64(-0.9815960510281042)]",0,"[np.float64(0.05028365576186424), np.float64(-0.99298876457209)]"
0,74512,State CE,CE,"[np.float64(0.9417057717364603), np.float64(-1.1173088392012849e-05)]",0,"[np.float64(0.2795246695906894), np.float64(0.007011235427910066)]"
0,74513,State CH,CH,"[np.float64(0.9417057717364603), np.float64(-0.9999003661786487)]",0,"[np.float64(0.2795246695906894), np.float64(-0.9831750311955173)]"
0,74514,State DE,DE,"[np.float64(0.013598133079998647), np.float64(-1.1173088392012849e-05)]",1,"[np.float64(-0.7204753304093107), np.float64(0.007011235427910066)]"
0,74515,State BE,BE,"[np.float64(0.016362114220932648), np.float64(-1.1173088392012849e-05)]",1,"[np.float64(-0.9497163442381359), np.float64(0.007011235427910066)]"
0,74516,State AE,AE,"[np.float64(0.8143591444274123), np.float64(-1.1173088392012849e-05)]",0,"[np.float64(0.05028365576186424), np.float64(0.007011235427910066)]"
0,74517,State CH,CH,"[np.float64(0.9417057717364603), np.float64(-0.9999003661786487)]",0,"[np.float64(0.2795246695906894), np.float64(-0.9831750311955173)]"
0,74518,State FN,FN,"[np.float64(-0.9815960510281042), np.float64(0.8)]",1,"[np.float64(-0.99298876457209), np.float64(0.8)]"
0,74519,State EH,EH,"[np.float64(-1.1173088392012849e-05), np.float64(-0.9999003661786487)]",0,"[np.float64(0.007011235427910066), np.float64(-0.9831750311955173)]"
0,74520,State BN,BN,"[np.float64(0.016362114220932648), np.float64(0.8)]",1,"[np.float64(-0.9497163442381359), np.float64(0.8)]"
0,74521,State DH,DH,"[np.float64(0.013598133079998647), np.float64(-0.9999003661786487)]",0,"[np.float64(-0.7204753304093107), np.float64(-0.9831750311955173)]"
0,74522,State GF,GF,"[np.float64(-0.0026729680219798406), np.float64(-0.9815960510281042)]",0,"[np.float64(0.016824968804482653), np.float64(-0.99298876457209)]"
