block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[0, 0]",0,"[np.float64(0.88), np.float64(0.88)]",0,1,1,0.88,0.0,0.0
0,1,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[0, 0]",1,"[np.float64(0.94), np.float64(-0.06)]",0,0,1,0.43999999999999995,0.0,0.0
0,1,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",1,"[np.float64(0.06), np.float64(-0.94)]",0,0,1,-0.43999999999999995,0.0,0.0
0,2,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0114), np.float64(-0.44179999999999997)]",0,"[np.float64(0.0486), np.float64(-0.4982)]",0,1,2,-0.2248,0.0114,-0.44179999999999997
0,2,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.41359999999999997), np.float64(0.16720000000000002)]",0,"[np.float64(0.46640000000000004), np.float64(0.7128)]",0,1,2,0.5896,0.41359999999999997,0.16720000000000002
0,2,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.17859999999999998), np.float64(-0.028199999999999996)]",0,"[np.float64(0.7614), np.float64(-0.0318)]",0,1,2,0.36479999999999996,0.17859999999999998,-0.028199999999999996
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[0, 0]",1,"[np.float64(0.0), np.float64(0.0)]",0,0,1,0.0,0.0,0.0
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(0.0)]",0,"[np.float64(0.06), np.float64(-0.94)]",0,1,2,-0.43999999999999995,0.0,0.0
0,3,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.5364579999999999), np.float64(-0.034241999999999995)]",0,"[np.float64(0.40354200000000007), np.float64(-0.025758000000000003)]",0,1,3,0.18889200000000003,0.5364579999999999,-0.034241999999999995
0,3,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.632808), np.float64(0.302632)]",0,"[np.float64(0.3071919999999999), np.float64(-0.362632)]",0,1,3,-0.02772000000000005,0.632808,0.302632
0,3,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.034241999999999995), np.float64(-0.536458)]",0,"[np.float64(0.025758000000000003), np.float64(-0.40354199999999996)]",0,1,3,-0.18889199999999998,0.034241999999999995,-0.536458
0,4,0,State AB,"['A', 'B']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.77718824), np.float64(0.23373192)]",0,"[np.float64(-0.77718824), np.float64(-0.23373192)]",0,1,4,-0.50546008,0.77718824,0.23373192
0,4,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.7261227399999999), np.float64(-0.039136019999999994)]",0,"[np.float64(0.21387726000000007), np.float64(-0.020863980000000004)]",0,1,4,0.09650664000000003,0.7261227399999999,-0.039136019999999994
0,4,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[-1, 0]","[np.float64(0.046348259999999995), np.float64(-0.61313098)]",0,"[np.float64(-0.98634826), np.float64(0.67313098)]",0,1,4,-0.15660863999999997,0.046348259999999995,-0.61313098
0,3,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.028199999999999996), np.float64(-0.17859999999999998)]",0,"[np.float64(0.0318), np.float64(-0.7614)]",0,1,3,-0.36479999999999996,0.028199999999999996,-0.17859999999999998
0,4,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.043146), np.float64(-0.32326599999999994)]",0,"[np.float64(-0.923146), np.float64(-0.5567340000000001)]",0,1,4,-0.73994,0.043146,-0.32326599999999994
0,5,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.4172354222), np.float64(-0.4852360938)]",1,"[np.float64(0.4772354222), np.float64(-0.45476390619999996)]",0,0,5,0.011235758000000012,-0.4172354222,-0.4852360938
0,5,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.4119097672), np.float64(0.1893228552)]",0,"[np.float64(0.5280902327999999), np.float64(-0.2493228552)]",0,1,5,0.13938368879999996,0.4119097672,0.1893228552
0,5,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.8266450522), np.float64(-0.04310017619999999)]",0,"[np.float64(0.1133549478), np.float64(-0.016899823800000005)]",0,1,5,0.048227561999999995,0.8266450522,-0.04310017619999999
0,6,0,State CD,"['D', 'C']",Reward,"[10.0, 0.0]","['75', '25']","[0, 1]","[np.float64(0.8799218776659999), np.float64(-0.046311142721999994)]",1,"[np.float64(-0.9399218776659999), np.float64(0.9863111427219999)]",0,0,6,0.023194632528000025,0.8799218776659999,-0.046311142721999994
0,6,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.326560691982), np.float64(-0.698975129714)]",1,"[np.float64(0.386560691982), np.float64(-0.24102487028599995)]",0,0,6,0.07276791084800002,-0.326560691982,-0.698975129714
0,6,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.660112176616), np.float64(0.14195151271200002)]",0,"[np.float64(0.279887823384), np.float64(-0.20195151271200001)]",0,1,6,0.03896815533599998,0.660112176616,0.14195151271200002
0,5,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.39073262), np.float64(-0.42904546)]",0,"[np.float64(0.45073262), np.float64(-0.51095454)]",0,1,5,-0.030110959999999992,-0.39073262,-0.42904546
0,6,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(-0.1788882886), np.float64(-0.5261268226)]",0,"[np.float64(0.1788882886), np.float64(0.5261268226)]",0,1,6,0.3525075556,-0.1788882886,-0.5261268226
0,7,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.7916594536064799), np.float64(0.10358072529672002)]",0,"[np.float64(0.08834054639352007), np.float64(0.77641927470328)]",0,1,7,0.4323799105484,0.7916594536064799,0.10358072529672002
0,7,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[-1, 0]","[np.float64(-0.25311416050542), np.float64(-0.8122568187484199)]",0,"[np.float64(-0.6868858394945799), np.float64(0.8722568187484199)]",0,1,7,0.09268548962691997,-0.25311416050542,-0.8122568187484199
0,7,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.094810792958), np.float64(-0.426162726306)]",0,"[np.float64(0.154810792958), np.float64(-0.513837273694)]",0,1,7,-0.179513240368,-0.094810792958,-0.426162726306
0,8,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(-0.02204972026774002), np.float64(-0.52379180830786)]",0,"[np.float64(0.02204972026774002), np.float64(0.52379180830786)]",0,1,8,0.2729207642878,-0.02204972026774002,-0.52379180830786
0,8,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.8331795104114343), np.float64(0.25110038749034325)]",0,"[np.float64(0.1068204895885656), np.float64(-0.31110038749034324)]",0,1,8,-0.10213994895088882,0.8331795104114343,0.25110038749034325
0,7,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.70133672090946), np.float64(0.41725509435733993)]",0,"[np.float64(0.23866327909053997), np.float64(-0.4772550943573399)]",0,1,7,-0.11929590763339998,0.70133672090946,0.41725509435733993
0,8,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.5759505050678726), np.float64(-0.6465280231862202)]",0,"[np.float64(0.6359505050678727), np.float64(-0.2934719768137798)]",0,1,8,0.17123926412704643,-0.5759505050678726,-0.6465280231862202
0,8,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.8135084620820138), np.float64(0.32657662642944535)]",0,"[np.float64(0.12649153791798617), np.float64(-0.38657662642944535)]",0,1,8,-0.1300425442557296,0.8135084620820138,0.32657662642944535
0,9,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.8833851405180602), np.float64(0.19199131386717802)]",0,"[np.float64(0.05661485948193978), np.float64(-0.251991313867178)]",0,1,9,-0.0976882271926191,0.8833851405180602,0.19199131386717802
0,9,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.8729594849034673), np.float64(0.25312706740785074)]",0,"[np.float64(0.007040515096532696), np.float64(0.6268729325921493)]",0,1,9,0.316956723844341,0.8729594849034673,0.25312706740785074
0,9,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.27705376768597245), np.float64(-0.7022876987808383)]",0,"[np.float64(0.33705376768597245), np.float64(-0.23771230121916165)]",0,1,9,0.0496707332334054,-0.27705376768597245,-0.7022876987808383
0,10,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(-0.1186384968735654), np.float64(-0.747453036012479)]",0,"[np.float64(0.1186384968735654), np.float64(0.747453036012479)]",0,1,10,0.43304576644302223,-0.1186384968735654,-0.747453036012479
0,10,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.9099941244745718), np.float64(0.1441129642324142)]",0,"[np.float64(0.030005875525428105), np.float64(-0.2041129642324142)]",0,1,10,-0.08705354435349305,0.9099941244745718,0.1441129642324142
0,9,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.011686351741902211), np.float64(-0.4242713647293666)]",0,"[np.float64(0.07168635174190222), np.float64(-0.5157286352706334)]",0,1,9,-0.2220211417643656,-0.011686351741902211,-0.4242713647293666
0,10,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.02200623357679183), np.float64(-0.522259805430787)]",0,"[np.float64(-0.9020062335767919), np.float64(-0.357740194569213)]",0,1,10,-0.6298732140730025,0.02200623357679183,-0.522259805430787
0,10,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.8762685269988377), np.float64(0.3722329246003591)]",0,"[np.float64(0.0037314730011622776), np.float64(0.5077670753996408)]",0,1,10,0.25574927420040156,0.8762685269988377,0.3722329246003591
0,11,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.06287840334298966), np.float64(-0.605436959170108)]",0,"[np.float64(0.12287840334298966), np.float64(-0.33456304082989197)]",0,1,11,-0.10584231874345115,-0.06287840334298966,-0.605436959170108
