block_number,trial_number,state_id,stim_id,action,w_values
0,58752,State DN,DN,1,"[np.float64(-0.9019459611367754), np.float64(0.45)]"
0,58753,State DN,DN,1,"[np.float64(-0.9019459611367754), np.float64(0.45)]"
0,58754,State CG,CG,1,"[np.float64(0.09805403886322459), np.float64(0.01911007457197162)]"
0,58755,State CE,CE,0,"[np.float64(0.09805403886322459), np.float64(-0.001936140158820293)]"
0,58756,State DN,DN,1,"[np.float64(-0.9019459611367754), np.float64(0.45)]"
0,58757,State AH,AH,0,"[np.float64(0.333650875826116), np.float64(-0.9808899254280283)]"
0,58758,State AE,AE,0,"[np.float64(0.333650875826116), np.float64(-0.001936140158820293)]"
0,58759,State CB,CB,0,"[np.float64(0.09805403886322459), np.float64(-0.6663491241738839)]"
0,58760,State DG,DG,1,"[np.float64(-0.9019459611367754), np.float64(0.01911007457197162)]"
0,58761,State GH,GH,0,"[np.float64(0.01911007457197162), np.float64(-0.9808899254280283)]"
0,58762,State AF,AF,0,"[np.float64(0.333650875826116), np.float64(-0.9980638598411797)]"
0,58763,State GN,GN,1,"[np.float64(0.01911007457197162), np.float64(0.45)]"
0,58764,State AH,AH,0,"[np.float64(0.333650875826116), np.float64(-0.9808899254280283)]"
0,58765,State CF,CF,0,"[np.float64(0.09805403886322459), np.float64(-0.9980638598411797)]"
0,58766,State FN,FN,1,"[np.float64(-0.9980638598411797), np.float64(0.45)]"
0,58767,State CE,CE,0,"[np.float64(0.09805403886322459), np.float64(-0.001936140158820293)]"
0,58768,State BG,BG,1,"[np.float64(-0.6663491241738839), np.float64(0.01911007457197162)]"
0,58769,State EN,EN,1,"[np.float64(-0.001936140158820293), np.float64(0.45)]"
0,58770,State AH,AH,0,"[np.float64(0.333650875826116), np.float64(-0.9808899254280283)]"
0,58771,State FN,FN,1,"[np.float64(-0.9980638598411797), np.float64(0.45)]"
0,58772,State BH,BH,0,"[np.float64(-0.6663491241738839), np.float64(-0.9808899254280283)]"
0,58773,State DE,DE,1,"[np.float64(-0.9019459611367754), np.float64(-0.001936140158820293)]"
0,58774,State EF,EF,0,"[np.float64(-0.001936140158820293), np.float64(-0.9980638598411797)]"
0,58775,State AD,AD,0,"[np.float64(0.333650875826116), np.float64(-0.9019459611367754)]"
0,58776,State AN,AN,1,"[np.float64(0.333650875826116), np.float64(0.45)]"
0,58777,State EF,EF,0,"[np.float64(-0.001936140158820293), np.float64(-0.9980638598411797)]"
0,58778,State BH,BH,0,"[np.float64(-0.6663491241738839), np.float64(-0.9808899254280283)]"
0,58779,State BH,BH,0,"[np.float64(-0.6663491241738839), np.float64(-0.9808899254280283)]"
0,58780,State GF,GF,0,"[np.float64(0.01911007457197162), np.float64(-0.9980638598411797)]"
0,58781,State CH,CH,0,"[np.float64(0.09805403886322459), np.float64(-0.9808899254280283)]"
0,58782,State EN,EN,1,"[np.float64(-0.001936140158820293), np.float64(0.45)]"
0,58783,State HN,HN,1,"[np.float64(-0.9808899254280283), np.float64(0.45)]"
0,58784,State DF,DF,0,"[np.float64(-0.9019459611367754), np.float64(-0.9980638598411797)]"
0,58785,State AG,AG,0,"[np.float64(0.333650875826116), np.float64(0.01911007457197162)]"
0,58786,State AH,AH,0,"[np.float64(0.333650875826116), np.float64(-0.9808899254280283)]"
0,58787,State CB,CB,0,"[np.float64(0.09805403886322459), np.float64(-0.6663491241738839)]"
0,58788,State AH,AH,0,"[np.float64(0.333650875826116), np.float64(-0.9808899254280283)]"
0,58789,State GF,GF,0,"[np.float64(0.01911007457197162), np.float64(-0.9980638598411797)]"
0,58790,State EH,EH,0,"[np.float64(-0.001936140158820293), np.float64(-0.9808899254280283)]"
0,58791,State BE,BE,1,"[np.float64(-0.6663491241738839), np.float64(-0.001936140158820293)]"
0,58792,State CD,CD,0,"[np.float64(0.09805403886322459), np.float64(-0.9019459611367754)]"
0,58793,State EH,EH,0,"[np.float64(-0.001936140158820293), np.float64(-0.9808899254280283)]"
0,58794,State DG,DG,1,"[np.float64(-0.9019459611367754), np.float64(0.01911007457197162)]"
0,58795,State FN,FN,1,"[np.float64(-0.9980638598411797), np.float64(0.45)]"
0,58796,State AN,AN,0,"[np.float64(0.333650875826116), np.float64(0.45)]"
0,58797,State CF,CF,0,"[np.float64(0.09805403886322459), np.float64(-0.9980638598411797)]"
0,58798,State BG,BG,1,"[np.float64(-0.6663491241738839), np.float64(0.01911007457197162)]"
0,58799,State EH,EH,0,"[np.float64(-0.001936140158820293), np.float64(-0.9808899254280283)]"
0,58800,State AN,AN,0,"[np.float64(0.333650875826116), np.float64(0.45)]"
0,58801,State AF,AF,0,"[np.float64(0.333650875826116), np.float64(-0.9980638598411797)]"
0,58802,State AH,AH,0,"[np.float64(0.333650875826116), np.float64(-0.9808899254280283)]"
0,58803,State AD,AD,0,"[np.float64(0.333650875826116), np.float64(-0.9019459611367754)]"
0,58804,State AB,AB,0,"[np.float64(0.333650875826116), np.float64(-0.6663491241738839)]"
0,58805,State BF,BF,0,"[np.float64(-0.6663491241738839), np.float64(-0.9980638598411797)]"
0,58806,State CF,CF,0,"[np.float64(0.09805403886322459), np.float64(-0.9980638598411797)]"
0,58807,State AE,AE,1,"[np.float64(0.333650875826116), np.float64(-0.001936140158820293)]"
0,58808,State DF,DF,0,"[np.float64(-0.9019459611367754), np.float64(-0.9980638598411797)]"
0,58809,State AF,AF,0,"[np.float64(0.333650875826116), np.float64(-0.9980638598411797)]"
0,58810,State CF,CF,0,"[np.float64(0.09805403886322459), np.float64(-0.9980638598411797)]"
0,58811,State BG,BG,1,"[np.float64(-0.6663491241738839), np.float64(0.01911007457197162)]"
0,58812,State CH,CH,0,"[np.float64(0.09805403886322459), np.float64(-0.9808899254280283)]"
0,58813,State AE,AE,0,"[np.float64(0.333650875826116), np.float64(-0.001936140158820293)]"
0,58814,State BH,BH,0,"[np.float64(-0.6663491241738839), np.float64(-0.9808899254280283)]"
0,58815,State AE,AE,0,"[np.float64(0.333650875826116), np.float64(-0.001936140158820293)]"
0,58816,State FN,FN,1,"[np.float64(-0.9980638598411797), np.float64(0.45)]"
0,58817,State AB,AB,0,"[np.float64(0.333650875826116), np.float64(-0.6663491241738839)]"
0,58818,State AE,AE,0,"[np.float64(0.333650875826116), np.float64(-0.001936140158820293)]"
0,58819,State CN,CN,0,"[np.float64(0.09805403886322459), np.float64(0.45)]"
0,58820,State BG,BG,1,"[np.float64(-0.6663491241738839), np.float64(0.01911007457197162)]"
0,58821,State AD,AD,0,"[np.float64(0.333650875826116), np.float64(-0.9019459611367754)]"
0,58822,State DE,DE,1,"[np.float64(-0.9019459611367754), np.float64(-0.001936140158820293)]"
0,58823,State DN,DN,1,"[np.float64(-0.9019459611367754), np.float64(0.45)]"
0,58824,State AB,AB,0,"[np.float64(0.333650875826116), np.float64(-0.6663491241738839)]"
0,58825,State AD,AD,0,"[np.float64(0.333650875826116), np.float64(-0.9019459611367754)]"
0,58826,State AN,AN,0,"[np.float64(0.333650875826116), np.float64(0.45)]"
0,58827,State AH,AH,0,"[np.float64(0.333650875826116), np.float64(-0.9808899254280283)]"
0,58828,State CN,CN,1,"[np.float64(0.09805403886322459), np.float64(0.45)]"
0,58829,State DG,DG,1,"[np.float64(-0.9019459611367754), np.float64(0.01911007457197162)]"
0,58830,State BE,BE,1,"[np.float64(-0.6663491241738839), np.float64(-0.001936140158820293)]"
0,58831,State AB,AB,0,"[np.float64(0.333650875826116), np.float64(-0.6663491241738839)]"
0,58832,State BH,BH,0,"[np.float64(-0.6663491241738839), np.float64(-0.9808899254280283)]"
0,58833,State DF,DF,1,"[np.float64(-0.9019459611367754), np.float64(-0.9980638598411797)]"
0,58834,State CD,CD,0,"[np.float64(0.09805403886322459), np.float64(-0.9019459611367754)]"
0,58835,State CB,CB,0,"[np.float64(0.09805403886322459), np.float64(-0.6663491241738839)]"
0,58836,State CN,CN,1,"[np.float64(0.09805403886322459), np.float64(0.45)]"
0,58837,State AG,AG,0,"[np.float64(0.333650875826116), np.float64(0.01911007457197162)]"
0,58838,State DG,DG,1,"[np.float64(-0.9019459611367754), np.float64(0.01911007457197162)]"
0,58839,State AG,AG,0,"[np.float64(0.333650875826116), np.float64(0.01911007457197162)]"
0,58840,State AE,AE,1,"[np.float64(0.333650875826116), np.float64(-0.001936140158820293)]"
0,58841,State AB,AB,0,"[np.float64(0.333650875826116), np.float64(-0.6663491241738839)]"
0,58842,State HN,HN,1,"[np.float64(-0.9808899254280283), np.float64(0.45)]"
0,58843,State CE,CE,1,"[np.float64(0.09805403886322459), np.float64(-0.001936140158820293)]"
0,58844,State CH,CH,0,"[np.float64(0.09805403886322459), np.float64(-0.9808899254280283)]"
0,58845,State AG,AG,0,"[np.float64(0.333650875826116), np.float64(0.01911007457197162)]"
0,58846,State DF,DF,0,"[np.float64(-0.9019459611367754), np.float64(-0.9980638598411797)]"
0,58847,State GH,GH,0,"[np.float64(0.01911007457197162), np.float64(-0.9808899254280283)]"
0,58848,State AN,AN,0,"[np.float64(0.333650875826116), np.float64(0.45)]"
0,58849,State BF,BF,0,"[np.float64(-0.6663491241738839), np.float64(-0.9980638598411797)]"
0,58850,State CE,CE,0,"[np.float64(0.09805403886322459), np.float64(-0.001936140158820293)]"
0,58851,State AE,AE,0,"[np.float64(0.333650875826116), np.float64(-0.001936140158820293)]"
0,58852,State BE,BE,1,"[np.float64(-0.6663491241738839), np.float64(-0.001936140158820293)]"
0,58853,State DG,DG,1,"[np.float64(-0.9019459611367754), np.float64(0.01911007457197162)]"
0,58854,State CE,CE,0,"[np.float64(0.09805403886322459), np.float64(-0.001936140158820293)]"
0,58855,State CB,CB,0,"[np.float64(0.09805403886322459), np.float64(-0.6663491241738839)]"
0,58856,State CE,CE,0,"[np.float64(0.09805403886322459), np.float64(-0.001936140158820293)]"
0,58857,State CF,CF,0,"[np.float64(0.09805403886322459), np.float64(-0.9980638598411797)]"
0,58858,State DF,DF,0,"[np.float64(-0.9019459611367754), np.float64(-0.9980638598411797)]"
0,58859,State BE,BE,1,"[np.float64(-0.6663491241738839), np.float64(-0.001936140158820293)]"
0,58860,State AE,AE,0,"[np.float64(0.333650875826116), np.float64(-0.001936140158820293)]"
0,58861,State CG,CG,1,"[np.float64(0.09805403886322459), np.float64(0.01911007457197162)]"
0,58862,State CN,CN,1,"[np.float64(0.09805403886322459), np.float64(0.45)]"
0,58863,State CH,CH,0,"[np.float64(0.09805403886322459), np.float64(-0.9808899254280283)]"
0,58864,State AD,AD,0,"[np.float64(0.333650875826116), np.float64(-0.9019459611367754)]"
0,58865,State AF,AF,0,"[np.float64(0.333650875826116), np.float64(-0.9980638598411797)]"
0,58866,State CN,CN,1,"[np.float64(0.09805403886322459), np.float64(0.45)]"
0,58867,State AD,AD,0,"[np.float64(0.333650875826116), np.float64(-0.9019459611367754)]"
0,58868,State HN,HN,1,"[np.float64(-0.9808899254280283), np.float64(0.45)]"
0,58869,State CE,CE,1,"[np.float64(0.09805403886322459), np.float64(-0.001936140158820293)]"
0,58870,State CB,CB,0,"[np.float64(0.09805403886322459), np.float64(-0.6663491241738839)]"
0,58871,State DN,DN,1,"[np.float64(-0.9019459611367754), np.float64(0.45)]"
0,58872,State CD,CD,0,"[np.float64(0.09805403886322459), np.float64(-0.9019459611367754)]"
0,58873,State DE,DE,1,"[np.float64(-0.9019459611367754), np.float64(-0.001936140158820293)]"
0,58874,State CG,CG,1,"[np.float64(0.09805403886322459), np.float64(0.01911007457197162)]"
0,58875,State EN,EN,1,"[np.float64(-0.001936140158820293), np.float64(0.45)]"
0,58876,State GN,GN,0,"[np.float64(0.01911007457197162), np.float64(0.45)]"
0,58877,State CH,CH,0,"[np.float64(0.09805403886322459), np.float64(-0.9808899254280283)]"
0,58878,State CF,CF,0,"[np.float64(0.09805403886322459), np.float64(-0.9980638598411797)]"
0,58879,State HN,HN,1,"[np.float64(-0.9808899254280283), np.float64(0.45)]"
0,58880,State GH,GH,0,"[np.float64(0.01911007457197162), np.float64(-0.9808899254280283)]"
0,58881,State BG,BG,1,"[np.float64(-0.6663491241738839), np.float64(0.01911007457197162)]"
0,58882,State CH,CH,0,"[np.float64(0.09805403886322459), np.float64(-0.9808899254280283)]"
0,58883,State EH,EH,0,"[np.float64(-0.001936140158820293), np.float64(-0.9808899254280283)]"
0,58884,State GF,GF,0,"[np.float64(0.01911007457197162), np.float64(-0.9980638598411797)]"
0,58885,State DN,DN,1,"[np.float64(-0.9019459611367754), np.float64(0.45)]"
0,58886,State CD,CD,0,"[np.float64(0.09805403886322459), np.float64(-0.9019459611367754)]"
0,58887,State AG,AG,0,"[np.float64(0.333650875826116), np.float64(0.01911007457197162)]"
0,58888,State CG,CG,1,"[np.float64(0.09805403886322459), np.float64(0.01911007457197162)]"
0,58889,State GN,GN,1,"[np.float64(0.01911007457197162), np.float64(0.45)]"
0,58890,State EN,EN,1,"[np.float64(-0.001936140158820293), np.float64(0.45)]"
0,58891,State DF,DF,0,"[np.float64(-0.9019459611367754), np.float64(-0.9980638598411797)]"
0,58892,State AH,AH,0,"[np.float64(0.333650875826116), np.float64(-0.9808899254280283)]"
0,58893,State BE,BE,1,"[np.float64(-0.6663491241738839), np.float64(-0.001936140158820293)]"
0,58894,State AE,AE,0,"[np.float64(0.333650875826116), np.float64(-0.001936140158820293)]"
0,58895,State CG,CG,0,"[np.float64(0.09805403886322459), np.float64(0.01911007457197162)]"
0,58896,State CD,CD,0,"[np.float64(0.09805403886322459), np.float64(-0.9019459611367754)]"
0,58897,State AG,AG,1,"[np.float64(0.333650875826116), np.float64(0.01911007457197162)]"
0,58898,State AF,AF,0,"[np.float64(0.333650875826116), np.float64(-0.9980638598411797)]"
0,58899,State BG,BG,1,"[np.float64(-0.6663491241738839), np.float64(0.01911007457197162)]"
0,58900,State AN,AN,1,"[np.float64(0.333650875826116), np.float64(0.45)]"
0,58901,State CN,CN,0,"[np.float64(0.09805403886322459), np.float64(0.45)]"
0,58902,State AG,AG,0,"[np.float64(0.333650875826116), np.float64(0.01911007457197162)]"
0,58903,State BN,BN,1,"[np.float64(-0.6663491241738839), np.float64(0.45)]"
0,58904,State FN,FN,1,"[np.float64(-0.9980638598411797), np.float64(0.45)]"
0,58905,State BH,BH,1,"[np.float64(-0.6663491241738839), np.float64(-0.9808899254280283)]"
0,58906,State AN,AN,0,"[np.float64(0.333650875826116), np.float64(0.45)]"
0,58907,State DG,DG,1,"[np.float64(-0.9019459611367754), np.float64(0.01911007457197162)]"
0,58908,State BE,BE,1,"[np.float64(-0.6663491241738839), np.float64(-0.001936140158820293)]"
0,58909,State AG,AG,0,"[np.float64(0.333650875826116), np.float64(0.01911007457197162)]"
0,58910,State EN,EN,1,"[np.float64(-0.001936140158820293), np.float64(0.45)]"
0,58911,State BE,BE,1,"[np.float64(-0.6663491241738839), np.float64(-0.001936140158820293)]"
0,58912,State BH,BH,0,"[np.float64(-0.6663491241738839), np.float64(-0.9808899254280283)]"
0,58913,State CD,CD,0,"[np.float64(0.09805403886322459), np.float64(-0.9019459611367754)]"
0,58914,State AF,AF,0,"[np.float64(0.333650875826116), np.float64(-0.9980638598411797)]"
0,58915,State DG,DG,1,"[np.float64(-0.9019459611367754), np.float64(0.01911007457197162)]"
0,58916,State AF,AF,0,"[np.float64(0.333650875826116), np.float64(-0.9980638598411797)]"
0,58917,State AH,AH,0,"[np.float64(0.333650875826116), np.float64(-0.9808899254280283)]"
0,58918,State GN,GN,1,"[np.float64(0.01911007457197162), np.float64(0.45)]"
0,58919,State AB,AB,0,"[np.float64(0.333650875826116), np.float64(-0.6663491241738839)]"
0,58920,State CG,CG,0,"[np.float64(0.09805403886322459), np.float64(0.01911007457197162)]"
0,58921,State EH,EH,1,"[np.float64(-0.001936140158820293), np.float64(-0.9808899254280283)]"
0,58922,State DE,DE,1,"[np.float64(-0.9019459611367754), np.float64(-0.001936140158820293)]"
0,58923,State CG,CG,0,"[np.float64(0.09805403886322459), np.float64(0.01911007457197162)]"
0,58924,State BF,BF,1,"[np.float64(-0.6663491241738839), np.float64(-0.9980638598411797)]"
0,58925,State CG,CG,0,"[np.float64(0.09805403886322459), np.float64(0.01911007457197162)]"
0,58926,State AD,AD,0,"[np.float64(0.333650875826116), np.float64(-0.9019459611367754)]"
0,58927,State GH,GH,0,"[np.float64(0.01911007457197162), np.float64(-0.9808899254280283)]"
0,58928,State GF,GF,0,"[np.float64(0.01911007457197162), np.float64(-0.9980638598411797)]"
0,58929,State BF,BF,0,"[np.float64(-0.6663491241738839), np.float64(-0.9980638598411797)]"
0,58930,State DH,DH,0,"[np.float64(-0.9019459611367754), np.float64(-0.9808899254280283)]"
0,58931,State CN,CN,1,"[np.float64(0.09805403886322459), np.float64(0.45)]"
0,58932,State DH,DH,0,"[np.float64(-0.9019459611367754), np.float64(-0.9808899254280283)]"
0,58933,State GH,GH,0,"[np.float64(0.01911007457197162), np.float64(-0.9808899254280283)]"
0,58934,State BE,BE,1,"[np.float64(-0.6663491241738839), np.float64(-0.001936140158820293)]"
0,58935,State BG,BG,1,"[np.float64(-0.6663491241738839), np.float64(0.01911007457197162)]"
0,58936,State AN,AN,1,"[np.float64(0.333650875826116), np.float64(0.45)]"
0,58937,State HN,HN,1,"[np.float64(-0.9808899254280283), np.float64(0.45)]"
0,58938,State GH,GH,0,"[np.float64(0.01911007457197162), np.float64(-0.9808899254280283)]"
0,58939,State CH,CH,0,"[np.float64(0.09805403886322459), np.float64(-0.9808899254280283)]"
0,58940,State DF,DF,0,"[np.float64(-0.9019459611367754), np.float64(-0.9980638598411797)]"
0,58941,State BG,BG,1,"[np.float64(-0.6663491241738839), np.float64(0.01911007457197162)]"
0,58942,State DE,DE,1,"[np.float64(-0.9019459611367754), np.float64(-0.001936140158820293)]"
0,58943,State EN,EN,1,"[np.float64(-0.001936140158820293), np.float64(0.45)]"
0,58944,State CE,CE,1,"[np.float64(0.09805403886322459), np.float64(-0.001936140158820293)]"
