block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,context_value,context_prediction_errors,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[0, 0]",0,"[-1, -1]",0,1,[-0.12],[-1.],1,-1.0,0.0,0.0
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[0, 0]",0,"[0, -1]",0,1,[-0.06],[-0.5],1,-0.5,0.0,0.0
0,1,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[0, 0]",1,"[1, 0]",0,0,[0.06],[0.5],1,0.5,0.0,0.0
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.66), np.float64(-0.5)]",1,"[np.float64(-0.21999999999999997), np.float64(-0.38)]",0,0,[-0.2256],[-0.88],2,-0.3,-0.66,-0.5
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.5)]",0,"[np.float64(0.06), np.float64(-0.43999999999999995)]",0,1,[-0.1128],[-0.44],2,-0.18999999999999997,0.0,-0.5
0,1,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[0, 0]",0,"[1, 0]",0,1,[0.06],[0.5],1,0.5,0.0,0.0
0,2,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.5), np.float64(0.0)]",0,"[np.float64(0.43999999999999995), np.float64(-0.06)]",0,1,[0.1128],[0.44],2,0.18999999999999997,0.5,0.0
0,2,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.66), np.float64(0.0)]",0,"[np.float64(0.2799999999999999), np.float64(-0.06)]",0,1,[0.1128],[0.44],2,0.10999999999999996,0.66,0.0
0,3,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0396), np.float64(-0.72)]",0,"[np.float64(0.07319999999999999), np.float64(0.8328)]",0,1,[-0.099264],[0.1128],3,0.45299999999999996,0.0396,-0.72
0,3,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.8448), np.float64(-0.03)]",0,"[np.float64(0.04239999999999999), np.float64(0.9172)]",0,1,[0.219264],[0.8872],3,0.4798,0.8448,-0.03
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.77), np.float64(-0.7508)]",0,"[np.float64(0.9956), np.float64(-0.023599999999999954)]",0,1,[-0.258528],[-0.2744],3,0.48600000000000004,-0.77,-0.7508
0,3,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.7904), np.float64(-0.03)]",0,"[np.float64(0.0968), np.float64(-0.0828)]",0,1,[0.159264],[0.3872],3,0.006999999999999999,0.7904,-0.03
0,4,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.872784), np.float64(0.4286)]",0,"[np.float64(-0.09204800000000002), np.float64(0.352136)]",0,1,[0.31295232],[0.780736],4,0.130044,0.872784,0.4286
0,4,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.08791199999999999), np.float64(-0.3036)]",0,"[np.float64(0.011352000000000001), np.float64(0.402864)]",0,1,[-0.08735232],[0.099264],4,0.20710800000000001,0.08791199999999999,-0.3036
0,4,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.8542879999999999), np.float64(-0.07139999999999999)]",0,"[np.float64(-0.013551999999999897), np.float64(-0.087864)]",0,1,[0.20015232],[0.340736],4,-0.05070799999999995,0.8542879999999999,-0.07139999999999999
0,4,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.112904), np.float64(-0.7626)]",0,"[np.float64(0.371432), np.float64(0.021127999999999925)]",0,1,[-0.28750464],[-0.241472],4,0.19627999999999995,-0.112904,-0.7626
0,5,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.09540431999999999), np.float64(-0.10216799999999998)]",0,"[np.float64(-0.00805199999999999), np.float64(-0.81047968)]",0,1,[-0.13687004],[-0.41264768],5,-0.40926584,0.09540431999999999,-0.10216799999999998
0,5,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.81203232), np.float64(0.604668)]",0,"[np.float64(-0.12498463999999998), np.float64(-0.9176203199999999)]",0,1,[0.33539804],[0.18704768],5,-0.5213024799999999,0.81203232,0.604668
0,5,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.84534368), np.float64(-0.11533199999999999)]",0,"[np.float64(-0.04549599999999998), np.float64(0.91517968)]",0,1,[0.29613404],[0.79984768],5,0.43484184000000004,0.84534368,-0.11533199999999999
0,6,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.09008999999999999), np.float64(-0.5074078399999999)]",0,"[np.float64(0.0467800416), np.float64(-0.3557221184000001)]",0,1,[-0.18044564],[-0.36312996],6,-0.15447103840000007,0.09008999999999999,-0.5074078399999999
0,6,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.8153163200000001), np.float64(0.34225784000000004)]",0,"[np.float64(-0.1114503616000001), np.float64(0.36160811839999996)]",0,1,[0.38059796],[0.70386596],6,0.12507887839999993,0.8153163200000001,0.34225784000000004
0,6,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.7295424576), np.float64(0.14585784000000002)]",0,"[np.float64(-0.0649404992), np.float64(-0.4812558816)]",0,1,[0.35515028],[0.16460196],6,-0.2730981904,0.7295424576,0.14585784000000002
0,5,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.13224112), np.float64(-0.7520359999999999)]",0,"[np.float64(0.15526352), np.float64(0.039540639999999905)]",0,1,[-0.31300408],[-0.21249536],5,0.09740207999999995,0.13224112,-0.7520359999999999
0,6,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.23471504319999997), np.float64(-0.73226568)]",0,"[np.float64(0.07828904000000003), np.float64(0.04526976320000009)]",0,1,[-0.33544359],[-0.18699592],6,0.06177940160000006,0.23471504319999997,-0.73226568
0,7,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.686681728128), np.float64(-0.09477010079999998)]",0,"[np.float64(-0.041832004735999906), np.float64(0.739619824192)]",0,1,[0.43253224],[0.64484972],7,0.34889390972800005,0.686681728128,-0.09477010079999998
0,7,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.741759081344), np.float64(0.5230618992)]",0,"[np.float64(-0.12235703795200004), np.float64(-0.903659855808)]",0,1,[0.3949262],[0.11940204],7,-0.51300844688,0.741759081344,0.5230618992
0,7,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.12096482745599998), np.float64(-0.6852688992)]",0,"[np.float64(0.05948080915200002), np.float64(-0.13428546419199994)]",0,1,[-0.21879216],[-0.31955436],7,-0.03740232751999996,0.12096482745599998,-0.6852688992
0,7,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.2863858096), np.float64(-0.7096307984)]",0,"[np.float64(-0.950942216384), np.float64(0.04507439161600002)]",0,1,[-0.41519036],[-0.66455641],7,-0.452933912384,0.2863858096,-0.7096307984
0,8,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.34123605321344), np.float64(-0.687093602592)]",0,"[np.float64(-0.24357358475648), np.float64(0.10228396462208)]",0,1,[-0.48536752],[-0.58480964],8,-0.0706448100672,-0.34123605321344,-0.687093602592
0,8,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.16022216149632001), np.float64(-0.752411631296)]",0,"[np.float64(0.058569998718719984), np.float64(-0.02879620848896003)]",0,1,[-0.2525371],[-0.28120784],8,0.014886895114879978,0.16022216149632001,-0.752411631296
0,8,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.6590726050022401), np.float64(0.275039811296)]",0,"[np.float64(-0.09160484841728012), np.float64(0.29242794528895993)]",0,1,[0.50062837],[0.56746776],8,0.10041154843583991,0.6590726050022401,0.275039811296
0,8,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.66100343629568), np.float64(0.07123197129600001)]",0,"[np.float64(-0.05592963811072005), np.float64(-0.46615817311104)]",0,1,[0.40753506],[0.1050738],8,-0.26104390561088003,0.66100343629568,0.07123197129600001
