block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[0, 0]",0,"[np.float64(0.0), np.float64(0.0)]",0,1,1,0.0,0.0,0.0
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[0, 0]",1,"[np.float64(0.0), np.float64(0.0)]",0,0,1,0.0,0.0,0.0
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0), np.float64(0.0)]",1,"[np.float64(0.0), np.float64(0.0)]",0,0,2,0.0,0.0,0.0
0,1,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[0, 0]",0,"[np.float64(0.95), np.float64(0.95)]",0,1,1,0.95,0.0,0.0
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0), np.float64(0.0)]",0,"[np.float64(0.0), np.float64(0.0)]",0,1,2,0.0,0.0,0.0
0,1,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[0, 0]",1,"[np.float64(0.95), np.float64(0.95)]",0,0,1,0.95,0.0,0.0
0,2,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.7124999999999999), np.float64(0.028499999999999998)]",0,"[np.float64(0.23750000000000004), np.float64(0.9215)]",0,1,2,0.5795,0.7124999999999999,0.028499999999999998
0,2,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.028499999999999998), np.float64(0.7124999999999999)]",1,"[np.float64(0.9215), np.float64(0.23750000000000004)]",0,0,2,0.5795,0.028499999999999998,0.7124999999999999
0,3,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(0.0)]",1,"[np.float64(0.025), np.float64(-0.975)]",0,0,3,-0.475,0.0,0.0
0,3,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.719625), np.float64(0.719625)]",1,"[np.float64(0.255375), np.float64(-0.744625)]",0,0,3,-0.24462499999999998,0.719625,0.719625
0,3,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.719625), np.float64(0.719625)]",0,"[np.float64(0.255375), np.float64(-0.744625)]",0,1,3,-0.24462499999999998,0.719625,0.719625
0,3,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(0.0)]",1,"[np.float64(0.025), np.float64(-0.975)]",0,0,3,-0.475,0.0,0.0
0,4,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.91115625), np.float64(0.69728625)]",0,"[np.float64(0.06384374999999998), np.float64(-0.72228625)]",0,1,4,-0.32922125,0.91115625,0.69728625
0,4,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.018750000000000003), np.float64(-0.029249999999999998)]",1,"[np.float64(0.006249999999999999), np.float64(-0.94575)]",0,0,4,-0.46975,0.018750000000000003,-0.029249999999999998
0,4,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.018750000000000003), np.float64(-0.029249999999999998)]",1,"[np.float64(0.006249999999999999), np.float64(-0.94575)]",0,0,4,-0.46975,0.018750000000000003,-0.029249999999999998
0,4,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.7272862499999999), np.float64(0.16115625)]",0,"[np.float64(0.24771375000000007), np.float64(-0.18615625)]",0,1,4,0.030778750000000035,0.7272862499999999,0.16115625
0,5,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.7347176624999999), np.float64(0.02153906250000001)]",0,"[np.float64(0.24028233750000005), np.float64(-0.04653906250000001)]",0,1,5,0.09687163750000002,0.7347176624999999,0.02153906250000001
