block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,action,prediction_errors,correct_action,accuracy,w_values,v_values,trial_total,averaged_pe,w_values1,w_values2
0,1,0,State AB,"['A', 'B']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]",0,"[0, 0]",0,1,"[0.01, 0.01]",[0],1,0.0,0.01,0.01
0,2,0,State AB,"['B', 'A']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]",1,"[np.float64(0.0), np.float64(0.0)]",0,0,[0.5 0.5],[np.float64(0.0)],2,0.0,0.5,0.5
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]",1,"[-1, -1]",0,0,"[0.01, 0.01]",[0],1,-1.0,0.01,0.01
0,1,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",0,"[1, 0]",0,1,"[0.01, 0.01]",[0],1,0.5,0.01,0.01
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",1,"[0, -1]",0,0,"[0.01, 0.01]",[0],1,-0.5,0.01,0.01
0,2,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",0,"[np.float64(0.85), np.float64(-0.15)]",0,1,[0.98507463 0.01492537],[np.float64(0.15)],2,0.35,0.9850746268656716,0.014925373134328358
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]",0,"[np.float64(-0.85), np.float64(-0.85)]",0,1,[-0.40740741 -0.59259259],[np.float64(-0.15)],2,-0.85,-0.4074074074074074,-0.5925925925925926
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]",0,"[np.float64(0.15), np.float64(-0.85)]",0,1,[ 0.01538462 -0.98461538],[np.float64(-0.15)],2,-0.35,0.015384615384615384,-0.9846153846153846
0,3,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",0,"[np.float64(0.7225), np.float64(-0.27749999999999997)]",0,1,[ 0.9669373 -0.0330627],[np.float64(0.27749999999999997)],3,0.22250000000000003,0.9669373005443964,-0.03306269945560353
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]",0,"[np.float64(0.1275), np.float64(0.1275)]",0,1,[ 0.07627339 -0.92372661],[np.float64(-0.1275)],3,0.1275,0.07627338877338878,-0.9237266112266111
0,3,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]",0,"[np.float64(1.0), np.float64(1.0)]",0,1,[0.5 0.5],[np.float64(0.0)],3,1.0,0.5,0.5
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]",1,"[np.float64(0.27749999999999997), np.float64(0.27749999999999997)]",0,0,[-0.49607618 -0.50392382],[np.float64(-0.27749999999999997)],3,0.27749999999999997,-0.49607617953871186,-0.5039238204612881
0,4,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]",1,"[np.float64(0.85), np.float64(0.85)]",0,0,[0.54761905 0.45238095],[np.float64(0.15)],4,0.85,0.5476190476190477,0.45238095238095244
0,4,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]",0,"[np.float64(0.108375), np.float64(0.108375)]",0,1,[ 0.15519102 -0.84480898],[np.float64(-0.108375)],4,0.108375,0.15519101781900416,-0.8448089821809958
0,4,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]",1,"[np.float64(0.23587499999999997), np.float64(0.23587499999999997)]",0,0,[-0.53429461 -0.46570539],[np.float64(-0.23587499999999997)],4,0.23587499999999997,-0.5342946089078257,-0.46570539109217435
0,4,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",0,"[np.float64(0.614125), np.float64(-0.38587499999999997)]",0,1,[ 0.90094845 -0.09905155],[np.float64(0.38587499999999997)],4,0.11412500000000003,0.9009484481306971,-0.09905155186930294
0,5,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",1,"[np.float64(0.7225), np.float64(-0.27749999999999997)]",0,0,[0.48068168 0.51931832],[np.float64(0.27749999999999997)],5,0.22250000000000003,0.480681678356097,0.519318321643903
0,5,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]",0,"[np.float64(0.09211875), np.float64(-0.90788125)]",0,1,[ 0.22084789 -0.77915211],[np.float64(-0.09211875)],5,-0.40788125,0.22084788980742817,-0.7791521101925718
0,5,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]",1,"[np.float64(0.20049374999999997), np.float64(-0.7995062500000001)]",0,0,[-0.57816229 -0.42183771],[np.float64(-0.20049374999999997)],5,-0.2995062500000001,-0.5781622928046529,-0.42183770719534713
0,6,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",0,"[np.float64(0.3204196875), np.float64(-0.6795803125)]",0,1,[-0.3413465 -0.6586535],[np.float64(-0.3204196875)],6,-0.17958031249999998,-0.3413465028839383,-0.6586534971160618
0,6,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",0,"[np.float64(0.0783009375), np.float64(-0.9216990625)]",0,1,[ 0.19117443 -0.80882557],[np.float64(-0.0783009375)],6,-0.4216990625,0.1911744326577585,-0.8088255673422415
0,5,0,State CD,"['D', 'C']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]",0,"[np.float64(-0.47799375), np.float64(-0.47799375)]",0,1,[ 0.8266207 -0.1733793],[np.float64(0.47799375)],5,-0.47799375,0.8266206972363087,-0.1733793027636914
0,6,0,State CD,"['C', 'D']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]",0,"[np.float64(-0.4062946875), np.float64(-0.4062946875)]",0,1,[ 0.57046003 -0.42953997],[np.float64(0.4062946875)],6,-0.4062946875,0.5704600250566977,-0.4295399749433024
0,6,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",0,"[np.float64(0.764125), np.float64(-0.23587499999999997)]",0,1,[0.70391498 0.29608502],[np.float64(0.23587499999999997)],6,0.26412500000000005,0.703914984368724,0.2960850156312758
0,7,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]",0,"[np.float64(0.066555796875), np.float64(-0.933444203125)]",0,1,[ 0.1651611 -0.8348389],[np.float64(-0.066555796875)],7,-0.433444203125,0.16516109538709733,-0.8348389046129026
0,7,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]",0,"[np.float64(0.6546495156250001), np.float64(-0.345350484375)]",0,1,[ 0.33346553 -0.66653447],[np.float64(0.345350484375)],7,0.15464951562500004,0.33346553309376836,-0.6665344669062316
0,8,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]",0,"[np.float64(0.05657242734375), np.float64(-0.94342757265625)]",0,1,[ 0.14243202 -0.85756798],[np.float64(-0.05657242734375)],8,-0.44342757265625,0.14243201934226168,-0.8575679806577383
0,7,0,State AB,"['A', 'B']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]",0,"[np.float64(-0.35049375), np.float64(-0.35049375)]",0,1,[0.86340443 0.13659557],[np.float64(0.35049375)],7,-0.35049375,0.8634044276898136,0.13659557231018643
0,8,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]",0,"[np.float64(0.55645208828125), np.float64(-0.44354791171874997)]",0,1,[ 0.48008942 -0.51991058],[np.float64(0.44354791171874997)],8,0.056452088281250035,0.480089418733708,-0.5199105812662921
