block_number,trial_number,state_id,stim_id,q_values,action,w_values
0,24576,State DE,DE,"[np.float64(0.6876522699270269), np.float64(-0.06999947316294419)]",1,"[np.float64(-0.5182389266139769), np.float64(0.13972629147760932)]"
0,24577,State DE,DE,"[np.float64(0.6876522699270269), np.float64(-0.06999947316294419)]",0,"[np.float64(-0.5182389266139769), np.float64(0.13972629147760932)]"
0,24578,State EF,EF,"[np.float64(-0.06999947316294419), np.float64(-0.46395498742519015)]",0,"[np.float64(0.13972629147760932), np.float64(-0.8602737085223906)]"
0,24579,State BE,BE,"[np.float64(0.09093557800189665), np.float64(-0.06999947316294419)]",1,"[np.float64(-0.851685720187908), np.float64(0.13972629147760932)]"
0,24580,State EH,EH,"[np.float64(-0.06999947316294419), np.float64(-0.5439820049462902)]",0,"[np.float64(0.13972629147760932), np.float64(-0.6932724655289055)]"
0,24581,State CH,CH,"[np.float64(0.018066059230457177), np.float64(-0.5439820049462902)]",0,"[np.float64(-0.48176107338602314), np.float64(-0.6932724655289055)]"
0,24582,State EF,EF,"[np.float64(-0.06999947316294419), np.float64(-0.46395498742519015)]",0,"[np.float64(0.13972629147760932), np.float64(-0.8602737085223906)]"
0,24583,State BN,BN,"[np.float64(0.09093557800189665), np.float64(0.34)]",1,"[np.float64(-0.851685720187908), np.float64(0.34)]"
0,24584,State DN,DN,"[np.float64(0.6876522699270269), np.float64(0.34)]",0,"[np.float64(-0.5182389266139769), np.float64(0.34)]"
0,24585,State AB,AB,"[np.float64(0.9996696199054435), np.float64(0.09093557800189665)]",0,"[np.float64(0.148314279812092), np.float64(-0.851685720187908)]"
0,24586,State BF,BF,"[np.float64(0.09093557800189665), np.float64(-0.46395498742519015)]",0,"[np.float64(-0.851685720187908), np.float64(-0.8602737085223906)]"
0,24587,State EN,EN,"[np.float64(-0.06999947316294419), np.float64(0.34)]",1,"[np.float64(0.13972629147760932), np.float64(0.34)]"
0,24588,State BE,BE,"[np.float64(0.09093557800189665), np.float64(-0.06999947316294419)]",1,"[np.float64(-0.851685720187908), np.float64(0.13972629147760932)]"
0,24589,State CG,CG,"[np.float64(0.018066059230457177), np.float64(-0.8623598812356371)]",0,"[np.float64(-0.48176107338602314), np.float64(-0.30672753447109447)]"
0,24590,State BN,BN,"[np.float64(0.09093557800189665), np.float64(0.34)]",1,"[np.float64(-0.851685720187908), np.float64(0.34)]"
0,24591,State AH,AH,"[np.float64(0.9996696199054435), np.float64(-0.5439820049462902)]",0,"[np.float64(0.148314279812092), np.float64(-0.6932724655289055)]"
0,24592,State AD,AD,"[np.float64(0.9996696199054435), np.float64(0.6876522699270269)]",0,"[np.float64(0.148314279812092), np.float64(-0.5182389266139769)]"
0,24593,State AG,AG,"[np.float64(0.9996696199054435), np.float64(-0.8623598812356371)]",0,"[np.float64(0.148314279812092), np.float64(-0.30672753447109447)]"
0,24594,State CE,CE,"[np.float64(0.018066059230457177), np.float64(-0.06999947316294419)]",0,"[np.float64(-0.48176107338602314), np.float64(0.13972629147760932)]"
0,24595,State CG,CG,"[np.float64(0.018066059230457177), np.float64(-0.8623598812356371)]",0,"[np.float64(-0.48176107338602314), np.float64(-0.30672753447109447)]"
0,24596,State HN,HN,"[np.float64(-0.5439820049462902), np.float64(0.34)]",1,"[np.float64(-0.6932724655289055), np.float64(0.34)]"
0,24597,State BH,BH,"[np.float64(0.09093557800189665), np.float64(-0.5439820049462902)]",0,"[np.float64(-0.851685720187908), np.float64(-0.6932724655289055)]"
0,24598,State CE,CE,"[np.float64(0.018066059230457177), np.float64(-0.06999947316294419)]",0,"[np.float64(-0.48176107338602314), np.float64(0.13972629147760932)]"
0,24599,State EN,EN,"[np.float64(-0.06999947316294419), np.float64(0.34)]",1,"[np.float64(0.13972629147760932), np.float64(0.34)]"
0,24600,State CN,CN,"[np.float64(0.018066059230457177), np.float64(0.34)]",1,"[np.float64(-0.48176107338602314), np.float64(0.34)]"
0,24601,State CN,CN,"[np.float64(0.018066059230457177), np.float64(0.34)]",1,"[np.float64(-0.48176107338602314), np.float64(0.34)]"
0,24602,State AB,AB,"[np.float64(0.9996696199054435), np.float64(0.09093557800189665)]",0,"[np.float64(0.148314279812092), np.float64(-0.851685720187908)]"
0,24603,State HN,HN,"[np.float64(-0.5439820049462902), np.float64(0.34)]",1,"[np.float64(-0.6932724655289055), np.float64(0.34)]"
0,24604,State CH,CH,"[np.float64(0.018066059230457177), np.float64(-0.5439820049462902)]",0,"[np.float64(-0.48176107338602314), np.float64(-0.6932724655289055)]"
0,24605,State GH,GH,"[np.float64(-0.8623598812356371), np.float64(-0.5439820049462902)]",0,"[np.float64(-0.30672753447109447), np.float64(-0.6932724655289055)]"
0,24606,State BN,BN,"[np.float64(0.09093557800189665), np.float64(0.34)]",1,"[np.float64(-0.851685720187908), np.float64(0.34)]"
0,24607,State AB,AB,"[np.float64(0.9996696199054435), np.float64(0.09093557800189665)]",0,"[np.float64(0.148314279812092), np.float64(-0.851685720187908)]"
0,24608,State AD,AD,"[np.float64(0.9996696199054435), np.float64(0.6876522699270269)]",0,"[np.float64(0.148314279812092), np.float64(-0.5182389266139769)]"
0,24609,State EH,EH,"[np.float64(-0.06999947316294419), np.float64(-0.5439820049462902)]",0,"[np.float64(0.13972629147760932), np.float64(-0.6932724655289055)]"
0,24610,State CF,CF,"[np.float64(0.018066059230457177), np.float64(-0.46395498742519015)]",0,"[np.float64(-0.48176107338602314), np.float64(-0.8602737085223906)]"
0,24611,State GH,GH,"[np.float64(-0.8623598812356371), np.float64(-0.5439820049462902)]",0,"[np.float64(-0.30672753447109447), np.float64(-0.6932724655289055)]"
0,24612,State EF,EF,"[np.float64(-0.06999947316294419), np.float64(-0.46395498742519015)]",0,"[np.float64(0.13972629147760932), np.float64(-0.8602737085223906)]"
0,24613,State CB,CB,"[np.float64(0.018066059230457177), np.float64(0.09093557800189665)]",0,"[np.float64(-0.48176107338602314), np.float64(-0.851685720187908)]"
0,24614,State FN,FN,"[np.float64(-0.46395498742519015), np.float64(0.34)]",1,"[np.float64(-0.8602737085223906), np.float64(0.34)]"
0,24615,State AE,AE,"[np.float64(0.9996696199054435), np.float64(-0.06999947316294419)]",0,"[np.float64(0.148314279812092), np.float64(0.13972629147760932)]"
0,24616,State DG,DG,"[np.float64(0.6876522699270269), np.float64(-0.8623598812356371)]",0,"[np.float64(-0.5182389266139769), np.float64(-0.30672753447109447)]"
0,24617,State CD,CD,"[np.float64(0.018066059230457177), np.float64(0.6876522699270269)]",0,"[np.float64(-0.48176107338602314), np.float64(-0.5182389266139769)]"
0,24618,State AD,AD,"[np.float64(0.9996696199054435), np.float64(0.6876522699270269)]",0,"[np.float64(0.148314279812092), np.float64(-0.5182389266139769)]"
0,24619,State HN,HN,"[np.float64(-0.5439820049462902), np.float64(0.34)]",1,"[np.float64(-0.6932724655289055), np.float64(0.34)]"
0,24620,State DN,DN,"[np.float64(0.6876522699270269), np.float64(0.34)]",0,"[np.float64(-0.5182389266139769), np.float64(0.34)]"
0,24621,State AF,AF,"[np.float64(0.9996696199054435), np.float64(-0.46395498742519015)]",0,"[np.float64(0.148314279812092), np.float64(-0.8602737085223906)]"
0,24622,State BE,BE,"[np.float64(0.09093557800189665), np.float64(-0.06999947316294419)]",0,"[np.float64(-0.851685720187908), np.float64(0.13972629147760932)]"
0,24623,State BF,BF,"[np.float64(0.09093557800189665), np.float64(-0.46395498742519015)]",0,"[np.float64(-0.851685720187908), np.float64(-0.8602737085223906)]"
0,24624,State BH,BH,"[np.float64(0.09093557800189665), np.float64(-0.5439820049462902)]",0,"[np.float64(-0.851685720187908), np.float64(-0.6932724655289055)]"
0,24625,State CG,CG,"[np.float64(0.018066059230457177), np.float64(-0.8623598812356371)]",0,"[np.float64(-0.48176107338602314), np.float64(-0.30672753447109447)]"
