block_number,trial_number,state_id,stim_id,q_values,action,w_values
0,67200,State CG,CG,"[np.float64(0.9131344935771725), np.float64(-0.0005746996902801097)]",0,"[np.float64(0.7716203666420007), np.float64(0.30634356968513843)]"
0,67201,State CD,CD,"[np.float64(0.9131344935771725), np.float64(0.9577590438790384)]",1,"[np.float64(0.7716203666420007), np.float64(0.22837963335799924)]"
0,67202,State AF,AF,"[np.float64(0.9961692624410674), np.float64(-0.06509229443797343)]",0,"[np.float64(0.7182092233279056), np.float64(0.04192076547795431)]"
0,67203,State CN,CN,"[np.float64(0.9131344935771725), np.float64(0.52)]",0,"[np.float64(0.7716203666420007), np.float64(0.52)]"
0,67204,State BN,BN,"[np.float64(0.06086986864667315), np.float64(0.52)]",1,"[np.float64(-0.28179077667209435), np.float64(0.52)]"
0,67205,State CN,CN,"[np.float64(0.9131344935771725), np.float64(0.52)]",0,"[np.float64(0.7716203666420007), np.float64(0.52)]"
0,67206,State CE,CE,"[np.float64(0.9131344935771725), np.float64(-0.06449900915555037)]",0,"[np.float64(0.7716203666420007), np.float64(0.9580792345220457)]"
0,67207,State GF,GF,"[np.float64(-0.0005746996902801097), np.float64(-0.06509229443797343)]",0,"[np.float64(0.30634356968513843), np.float64(0.04192076547795431)]"
0,67208,State FN,FN,"[np.float64(-0.06509229443797343), np.float64(0.52)]",1,"[np.float64(0.04192076547795431), np.float64(0.52)]"
0,67209,State CB,CB,"[np.float64(0.9131344935771725), np.float64(0.06086986864667315)]",0,"[np.float64(0.7716203666420007), np.float64(-0.28179077667209435)]"
0,67210,State AE,AE,"[np.float64(0.9961692624410674), np.float64(-0.06449900915555037)]",0,"[np.float64(0.7182092233279056), np.float64(0.9580792345220457)]"
0,67211,State AE,AE,"[np.float64(0.9961692624410674), np.float64(-0.06449900915555037)]",0,"[np.float64(0.7182092233279056), np.float64(0.9580792345220457)]"
0,67212,State HN,HN,"[np.float64(-0.937758777984915), np.float64(0.52)]",1,"[np.float64(-0.6936564303148616), np.float64(0.52)]"
0,67213,State CB,CB,"[np.float64(0.9131344935771725), np.float64(0.06086986864667315)]",0,"[np.float64(0.7716203666420007), np.float64(-0.28179077667209435)]"
0,67214,State CB,CB,"[np.float64(0.9131344935771725), np.float64(0.06086986864667315)]",0,"[np.float64(0.7716203666420007), np.float64(-0.28179077667209435)]"
0,67215,State CE,CE,"[np.float64(0.9131344935771725), np.float64(-0.06449900915555037)]",0,"[np.float64(0.7716203666420007), np.float64(0.9580792345220457)]"
0,67216,State AD,AD,"[np.float64(0.9961692624410674), np.float64(0.9577590438790384)]",0,"[np.float64(0.7182092233279056), np.float64(0.22837963335799924)]"
0,67217,State BH,BH,"[np.float64(0.06086986864667315), np.float64(-0.937758777984915)]",0,"[np.float64(-0.28179077667209435), np.float64(-0.6936564303148616)]"
0,67218,State GH,GH,"[np.float64(-0.0005746996902801097), np.float64(-0.937758777984915)]",0,"[np.float64(0.30634356968513843), np.float64(-0.6936564303148616)]"
0,67219,State AB,AB,"[np.float64(0.9961692624410674), np.float64(0.06086986864667315)]",0,"[np.float64(0.7182092233279056), np.float64(-0.28179077667209435)]"
0,67220,State CH,CH,"[np.float64(0.9131344935771725), np.float64(-0.937758777984915)]",0,"[np.float64(0.7716203666420007), np.float64(-0.6936564303148616)]"
0,67221,State CN,CN,"[np.float64(0.9131344935771725), np.float64(0.52)]",0,"[np.float64(0.7716203666420007), np.float64(0.52)]"
0,67222,State DN,DN,"[np.float64(0.9577590438790384), np.float64(0.52)]",0,"[np.float64(0.22837963335799924), np.float64(0.52)]"
0,67223,State AG,AG,"[np.float64(0.9961692624410674), np.float64(-0.0005746996902801097)]",0,"[np.float64(0.7182092233279056), np.float64(0.30634356968513843)]"
0,67224,State BE,BE,"[np.float64(0.06086986864667315), np.float64(-0.06449900915555037)]",0,"[np.float64(-0.28179077667209435), np.float64(0.9580792345220457)]"
0,67225,State CH,CH,"[np.float64(0.9131344935771725), np.float64(-0.937758777984915)]",0,"[np.float64(0.7716203666420007), np.float64(-0.6936564303148616)]"
0,67226,State CF,CF,"[np.float64(0.9131344935771725), np.float64(-0.06509229443797343)]",0,"[np.float64(0.7716203666420007), np.float64(0.04192076547795431)]"
0,67227,State GF,GF,"[np.float64(-0.0005746996902801097), np.float64(-0.06509229443797343)]",0,"[np.float64(0.30634356968513843), np.float64(0.04192076547795431)]"
0,67228,State AB,AB,"[np.float64(0.9961692624410674), np.float64(0.06086986864667315)]",0,"[np.float64(0.7182092233279056), np.float64(-0.28179077667209435)]"
0,67229,State CG,CG,"[np.float64(0.9131344935771725), np.float64(-0.0005746996902801097)]",0,"[np.float64(0.7716203666420007), np.float64(0.30634356968513843)]"
0,67230,State AE,AE,"[np.float64(0.9961692624410674), np.float64(-0.06449900915555037)]",0,"[np.float64(0.7182092233279056), np.float64(0.9580792345220457)]"
0,67231,State GF,GF,"[np.float64(-0.0005746996902801097), np.float64(-0.06509229443797343)]",1,"[np.float64(0.30634356968513843), np.float64(0.04192076547795431)]"
0,67232,State BN,BN,"[np.float64(0.06086986864667315), np.float64(0.52)]",1,"[np.float64(-0.28179077667209435), np.float64(0.52)]"
0,67233,State AH,AH,"[np.float64(0.9961692624410674), np.float64(-0.937758777984915)]",0,"[np.float64(0.7182092233279056), np.float64(-0.6936564303148616)]"
0,67234,State AD,AD,"[np.float64(0.9961692624410674), np.float64(0.9577590438790384)]",0,"[np.float64(0.7182092233279056), np.float64(0.22837963335799924)]"
0,67235,State AB,AB,"[np.float64(0.9961692624410674), np.float64(0.06086986864667315)]",0,"[np.float64(0.7182092233279056), np.float64(-0.28179077667209435)]"
0,67236,State CN,CN,"[np.float64(0.9131344935771725), np.float64(0.52)]",0,"[np.float64(0.7716203666420007), np.float64(0.52)]"
0,67237,State DH,DH,"[np.float64(0.9577590438790384), np.float64(-0.937758777984915)]",0,"[np.float64(0.22837963335799924), np.float64(-0.6936564303148616)]"
