block_number,trial_number,state_id,stim_id,action,w_values
0,5376,State CF,CF,0,"[np.float64(0.2998397758028729), np.float64(-0.9882942576379936)]"
0,5377,State CB,CB,0,"[np.float64(0.2998397758028729), np.float64(-0.881640725631969)]"
0,5378,State BE,BE,1,"[np.float64(-0.881640725631969), np.float64(0.011705742362006388)]"
0,5379,State DN,DN,1,"[np.float64(-0.700160224197127), np.float64(0.08)]"
0,5380,State AF,AF,0,"[np.float64(0.11835927436803084), np.float64(-0.9882942576379936)]"
0,5381,State GN,GN,1,"[np.float64(-0.35244592874589886), np.float64(0.08)]"
0,5382,State EN,EN,0,"[np.float64(0.011705742362006388), np.float64(0.08)]"
0,5383,State AB,AB,0,"[np.float64(0.11835927436803084), np.float64(-0.881640725631969)]"
0,5384,State GN,GN,1,"[np.float64(-0.35244592874589886), np.float64(0.08)]"
0,5385,State CE,CE,0,"[np.float64(0.2998397758028729), np.float64(0.011705742362006388)]"
0,5386,State CE,CE,0,"[np.float64(0.2998397758028729), np.float64(0.011705742362006388)]"
0,5387,State DN,DN,1,"[np.float64(-0.700160224197127), np.float64(0.08)]"
0,5388,State EH,EH,0,"[np.float64(0.011705742362006388), np.float64(-0.647554071254101)]"
0,5389,State AF,AF,0,"[np.float64(0.11835927436803084), np.float64(-0.9882942576379936)]"
0,5390,State HN,HN,1,"[np.float64(-0.647554071254101), np.float64(0.08)]"
0,5391,State FN,FN,1,"[np.float64(-0.9882942576379936), np.float64(0.08)]"
0,5392,State CB,CB,0,"[np.float64(0.2998397758028729), np.float64(-0.881640725631969)]"
0,5393,State CD,CD,0,"[np.float64(0.2998397758028729), np.float64(-0.700160224197127)]"
0,5394,State BN,BN,1,"[np.float64(-0.881640725631969), np.float64(0.08)]"
0,5395,State BH,BH,1,"[np.float64(-0.881640725631969), np.float64(-0.647554071254101)]"
0,5396,State CE,CE,0,"[np.float64(0.2998397758028729), np.float64(0.011705742362006388)]"
0,5397,State EN,EN,1,"[np.float64(0.011705742362006388), np.float64(0.08)]"
0,5398,State GF,GF,0,"[np.float64(-0.35244592874589886), np.float64(-0.9882942576379936)]"
0,5399,State AG,AG,0,"[np.float64(0.11835927436803084), np.float64(-0.35244592874589886)]"
0,5400,State CD,CD,0,"[np.float64(0.2998397758028729), np.float64(-0.700160224197127)]"
0,5401,State CN,CN,0,"[np.float64(0.2998397758028729), np.float64(0.08)]"
0,5402,State BG,BG,1,"[np.float64(-0.881640725631969), np.float64(-0.35244592874589886)]"
0,5403,State GH,GH,0,"[np.float64(-0.35244592874589886), np.float64(-0.647554071254101)]"
0,5404,State GH,GH,0,"[np.float64(-0.35244592874589886), np.float64(-0.647554071254101)]"
0,5405,State AH,AH,0,"[np.float64(0.11835927436803084), np.float64(-0.647554071254101)]"
0,5406,State CE,CE,0,"[np.float64(0.2998397758028729), np.float64(0.011705742362006388)]"
0,5407,State BF,BF,1,"[np.float64(-0.881640725631969), np.float64(-0.9882942576379936)]"
0,5408,State AE,AE,0,"[np.float64(0.11835927436803084), np.float64(0.011705742362006388)]"
0,5409,State DG,DG,1,"[np.float64(-0.700160224197127), np.float64(-0.35244592874589886)]"
0,5410,State AG,AG,0,"[np.float64(0.11835927436803084), np.float64(-0.35244592874589886)]"
0,5411,State GN,GN,1,"[np.float64(-0.35244592874589886), np.float64(0.08)]"
0,5412,State CN,CN,1,"[np.float64(0.2998397758028729), np.float64(0.08)]"
0,5413,State BF,BF,0,"[np.float64(-0.881640725631969), np.float64(-0.9882942576379936)]"
0,5414,State AN,AN,0,"[np.float64(0.11835927436803084), np.float64(0.08)]"
0,5415,State AB,AB,0,"[np.float64(0.11835927436803084), np.float64(-0.881640725631969)]"
0,5416,State AD,AD,0,"[np.float64(0.11835927436803084), np.float64(-0.700160224197127)]"
