block_number,trial_number,state_id,stim_id,action,w_values
0,63360,State BG,BG,1,"[np.float64(0.07362722576111105), np.float64(0.17309051440931103)]"
0,63361,State BH,BH,0,"[np.float64(0.07362722576111105), np.float64(-0.826909485590689)]"
0,63362,State BN,BN,0,"[np.float64(0.07362722576111105), np.float64(-0.63)]"
0,63363,State CB,CB,0,"[np.float64(0.9439460566512872), np.float64(0.07362722576111105)]"
0,63364,State BG,BG,1,"[np.float64(0.07362722576111105), np.float64(0.17309051440931103)]"
0,63365,State AN,AN,0,"[np.float64(0.9263727742388889), np.float64(-0.63)]"
0,63366,State DG,DG,1,"[np.float64(0.05605394334871281), np.float64(0.17309051440931103)]"
0,63367,State CB,CB,0,"[np.float64(0.9439460566512872), np.float64(0.07362722576111105)]"
0,63368,State CE,CE,0,"[np.float64(0.9439460566512872), np.float64(-0.49731071409394073)]"
0,63369,State EH,EH,0,"[np.float64(-0.49731071409394073), np.float64(-0.826909485590689)]"
0,63370,State GN,GN,0,"[np.float64(0.17309051440931103), np.float64(-0.63)]"
0,63371,State AB,AB,0,"[np.float64(0.9263727742388889), np.float64(0.07362722576111105)]"
0,63372,State HN,HN,0,"[np.float64(-0.826909485590689), np.float64(-0.63)]"
0,63373,State DF,DF,0,"[np.float64(0.05605394334871281), np.float64(-0.5026892859060593)]"
0,63374,State BE,BE,0,"[np.float64(0.07362722576111105), np.float64(-0.49731071409394073)]"
0,63375,State GF,GF,0,"[np.float64(0.17309051440931103), np.float64(-0.5026892859060593)]"
0,63376,State BF,BF,0,"[np.float64(0.07362722576111105), np.float64(-0.5026892859060593)]"
0,63377,State BG,BG,1,"[np.float64(0.07362722576111105), np.float64(0.17309051440931103)]"
0,63378,State DF,DF,0,"[np.float64(0.05605394334871281), np.float64(-0.5026892859060593)]"
0,63379,State DE,DE,0,"[np.float64(0.05605394334871281), np.float64(-0.49731071409394073)]"
0,63380,State BG,BG,1,"[np.float64(0.07362722576111105), np.float64(0.17309051440931103)]"
0,63381,State AF,AF,0,"[np.float64(0.9263727742388889), np.float64(-0.5026892859060593)]"
0,63382,State BE,BE,0,"[np.float64(0.07362722576111105), np.float64(-0.49731071409394073)]"
0,63383,State GF,GF,0,"[np.float64(0.17309051440931103), np.float64(-0.5026892859060593)]"
0,63384,State AG,AG,0,"[np.float64(0.9263727742388889), np.float64(0.17309051440931103)]"
0,63385,State CH,CH,0,"[np.float64(0.9439460566512872), np.float64(-0.826909485590689)]"
0,63386,State CE,CE,0,"[np.float64(0.9439460566512872), np.float64(-0.49731071409394073)]"
0,63387,State CF,CF,0,"[np.float64(0.9439460566512872), np.float64(-0.5026892859060593)]"
