block_number,trial_number,state_id,stim_id,q_values,action,w_values
0,18048,State BE,BE,"[np.float64(0.6700147653863128), np.float64(-0.10624017903075605)]",1,"[np.float64(-0.8238109397175452), np.float64(0.0836187227386473)]"
0,18049,State CB,CB,"[np.float64(0.6314397243653967), np.float64(0.6700147653863128)]",1,"[np.float64(-0.14225125845435746), np.float64(-0.8238109397175452)]"
0,18050,State BG,BG,"[np.float64(0.6700147653863128), np.float64(-0.6179243929191117)]",1,"[np.float64(-0.8238109397175452), np.float64(0.11318962389805574)]"
0,18051,State CN,CN,"[np.float64(0.6314397243653967), np.float64(0.72)]",1,"[np.float64(-0.14225125845435746), np.float64(0.72)]"
0,18052,State AG,AG,"[np.float64(0.6962421352186674), np.float64(-0.6179243929191117)]",0,"[np.float64(0.17618906028245496), np.float64(0.11318962389805574)]"
0,18053,State DE,DE,"[np.float64(0.7520599882717703), np.float64(-0.10624017903075605)]",1,"[np.float64(-0.8577487415456426), np.float64(0.0836187227386473)]"
0,18054,State AD,AD,"[np.float64(0.6962421352186674), np.float64(0.7520599882717703)]",0,"[np.float64(0.17618906028245496), np.float64(-0.8577487415456426)]"
0,18055,State AG,AG,"[np.float64(0.6962421352186674), np.float64(-0.6179243929191117)]",0,"[np.float64(0.17618906028245496), np.float64(0.11318962389805574)]"
0,18056,State CG,CG,"[np.float64(0.6314397243653967), np.float64(-0.6179243929191117)]",0,"[np.float64(-0.14225125845435746), np.float64(0.11318962389805574)]"
0,18057,State CE,CE,"[np.float64(0.6314397243653967), np.float64(-0.10624017903075605)]",0,"[np.float64(-0.14225125845435746), np.float64(0.0836187227386473)]"
0,18058,State EF,EF,"[np.float64(-0.10624017903075605), np.float64(-0.7786110686649386)]",0,"[np.float64(0.0836187227386473), np.float64(-0.9163812772613528)]"
0,18059,State EF,EF,"[np.float64(-0.10624017903075605), np.float64(-0.7786110686649386)]",0,"[np.float64(0.0836187227386473), np.float64(-0.9163812772613528)]"
0,18060,State BH,BH,"[np.float64(0.6700147653863128), np.float64(-0.9172458699892785)]",0,"[np.float64(-0.8238109397175452), np.float64(-0.8868103761019444)]"
0,18061,State CD,CD,"[np.float64(0.6314397243653967), np.float64(0.7520599882717703)]",0,"[np.float64(-0.14225125845435746), np.float64(-0.8577487415456426)]"
0,18062,State EN,EN,"[np.float64(-0.10624017903075605), np.float64(0.72)]",1,"[np.float64(0.0836187227386473), np.float64(0.72)]"
0,18063,State BE,BE,"[np.float64(0.6700147653863128), np.float64(-0.10624017903075605)]",1,"[np.float64(-0.8238109397175452), np.float64(0.0836187227386473)]"
