block_number,trial_number,state_id,stim_id,action,w_values
0,82560,State EH,EH,0,"[np.float64(0.29229254573892144), np.float64(-0.09518641016564347)]"
0,82561,State AD,AD,0,"[np.float64(-0.7561702523822986), np.float64(-0.9770626408370097)]"
0,82562,State HN,HN,0,"[np.float64(-0.09518641016564347), np.float64(-0.79)]"
0,82563,State CD,CD,0,"[np.float64(0.022937359162990386), np.float64(-0.9770626408370097)]"
0,82564,State AE,AE,1,"[np.float64(-0.7561702523822986), np.float64(0.29229254573892144)]"
0,82565,State AE,AE,1,"[np.float64(-0.7561702523822986), np.float64(0.29229254573892144)]"
0,82566,State DH,DH,1,"[np.float64(-0.9770626408370097), np.float64(-0.09518641016564347)]"
0,82567,State BN,BN,0,"[np.float64(-0.2438297476177014), np.float64(-0.79)]"
0,82568,State BF,BF,0,"[np.float64(-0.2438297476177014), np.float64(-0.7077074542610786)]"
0,82569,State CF,CF,0,"[np.float64(0.022937359162990386), np.float64(-0.7077074542610786)]"
0,82570,State AF,AF,0,"[np.float64(-0.7561702523822986), np.float64(-0.7077074542610786)]"
0,82571,State BE,BE,0,"[np.float64(-0.2438297476177014), np.float64(0.29229254573892144)]"
0,82572,State CG,CG,1,"[np.float64(0.022937359162990386), np.float64(0.9048135898343564)]"
0,82573,State DH,DH,1,"[np.float64(-0.9770626408370097), np.float64(-0.09518641016564347)]"
0,82574,State DG,DG,1,"[np.float64(-0.9770626408370097), np.float64(0.9048135898343564)]"
0,82575,State EN,EN,0,"[np.float64(0.29229254573892144), np.float64(-0.79)]"
0,82576,State CE,CE,1,"[np.float64(0.022937359162990386), np.float64(0.29229254573892144)]"
0,82577,State CG,CG,1,"[np.float64(0.022937359162990386), np.float64(0.9048135898343564)]"
0,82578,State GN,GN,0,"[np.float64(0.9048135898343564), np.float64(-0.79)]"
0,82579,State GH,GH,0,"[np.float64(0.9048135898343564), np.float64(-0.09518641016564347)]"
0,82580,State AD,AD,0,"[np.float64(-0.7561702523822986), np.float64(-0.9770626408370097)]"
0,82581,State BG,BG,1,"[np.float64(-0.2438297476177014), np.float64(0.9048135898343564)]"
0,82582,State GN,GN,0,"[np.float64(0.9048135898343564), np.float64(-0.79)]"
0,82583,State CE,CE,1,"[np.float64(0.022937359162990386), np.float64(0.29229254573892144)]"
0,82584,State CB,CB,0,"[np.float64(0.022937359162990386), np.float64(-0.2438297476177014)]"
0,82585,State AG,AG,1,"[np.float64(-0.7561702523822986), np.float64(0.9048135898343564)]"
0,82586,State DH,DH,1,"[np.float64(-0.9770626408370097), np.float64(-0.09518641016564347)]"
0,82587,State BE,BE,1,"[np.float64(-0.2438297476177014), np.float64(0.29229254573892144)]"
0,82588,State CN,CN,0,"[np.float64(0.022937359162990386), np.float64(-0.79)]"
0,82589,State DG,DG,1,"[np.float64(-0.9770626408370097), np.float64(0.9048135898343564)]"
0,82590,State BH,BH,1,"[np.float64(-0.2438297476177014), np.float64(-0.09518641016564347)]"
0,82591,State CE,CE,1,"[np.float64(0.022937359162990386), np.float64(0.29229254573892144)]"
0,82592,State CH,CH,0,"[np.float64(0.022937359162990386), np.float64(-0.09518641016564347)]"
0,82593,State GN,GN,0,"[np.float64(0.9048135898343564), np.float64(-0.79)]"
0,82594,State AD,AD,0,"[np.float64(-0.7561702523822986), np.float64(-0.9770626408370097)]"
0,82595,State BE,BE,1,"[np.float64(-0.2438297476177014), np.float64(0.29229254573892144)]"
0,82596,State CF,CF,0,"[np.float64(0.022937359162990386), np.float64(-0.7077074542610786)]"
0,82597,State GH,GH,0,"[np.float64(0.9048135898343564), np.float64(-0.09518641016564347)]"
0,82598,State DF,DF,1,"[np.float64(-0.9770626408370097), np.float64(-0.7077074542610786)]"
