block_number,trial_number,state_id,stim_id,action,w_values
0,1536,State EN,EN,0,"[np.float64(0.5525950287996274), np.float64(-0.43)]"
0,1537,State GN,GN,0,"[np.float64(-0.08981145655731507), np.float64(-0.43)]"
0,1538,State DF,DF,1,"[np.float64(-0.9963764271651528), np.float64(-0.44740497120037254)]"
0,1539,State CF,CF,0,"[np.float64(0.003623572834847183), np.float64(-0.44740497120037254)]"
0,1540,State DG,DG,1,"[np.float64(-0.9963764271651528), np.float64(-0.08981145655731507)]"
0,1541,State CN,CN,0,"[np.float64(0.003623572834847183), np.float64(-0.43)]"
0,1542,State CE,CE,1,"[np.float64(0.003623572834847183), np.float64(0.5525950287996274)]"
0,1543,State GF,GF,0,"[np.float64(-0.08981145655731507), np.float64(-0.44740497120037254)]"
0,1544,State DF,DF,1,"[np.float64(-0.9963764271651528), np.float64(-0.44740497120037254)]"
0,1545,State BF,BF,1,"[np.float64(-0.8173924777027366), np.float64(-0.44740497120037254)]"
0,1546,State AH,AH,0,"[np.float64(-0.18260752229726343), np.float64(-0.9101885434426851)]"
0,1547,State GN,GN,0,"[np.float64(-0.08981145655731507), np.float64(-0.43)]"
0,1548,State CN,CN,0,"[np.float64(0.003623572834847183), np.float64(-0.43)]"
0,1549,State AF,AF,0,"[np.float64(-0.18260752229726343), np.float64(-0.44740497120037254)]"
0,1550,State CF,CF,0,"[np.float64(0.003623572834847183), np.float64(-0.44740497120037254)]"
0,1551,State CB,CB,0,"[np.float64(0.003623572834847183), np.float64(-0.8173924777027366)]"
0,1552,State AG,AG,1,"[np.float64(-0.18260752229726343), np.float64(-0.08981145655731507)]"
0,1553,State CN,CN,1,"[np.float64(0.003623572834847183), np.float64(-0.43)]"
0,1554,State GF,GF,0,"[np.float64(-0.08981145655731507), np.float64(-0.44740497120037254)]"
0,1555,State GH,GH,0,"[np.float64(-0.08981145655731507), np.float64(-0.9101885434426851)]"
0,1556,State EF,EF,0,"[np.float64(0.5525950287996274), np.float64(-0.44740497120037254)]"
0,1557,State GF,GF,0,"[np.float64(-0.08981145655731507), np.float64(-0.44740497120037254)]"
0,1558,State BH,BH,0,"[np.float64(-0.8173924777027366), np.float64(-0.9101885434426851)]"
