block_number,trial_number,state_id,stim_id,q_values,action,w_values
0,71040,State CG,CG,"[np.float64(0.9225659735451808), np.float64(-0.5529301215155542)]",0,"[np.float64(0.21681984488843375), np.float64(-0.07064465197545954)]"
0,71041,State GH,GH,"[np.float64(-0.5529301215155542), np.float64(-0.4638184207514153)]",0,"[np.float64(-0.07064465197545954), np.float64(0.9293553480245405)]"
0,71042,State EN,EN,"[np.float64(-0.06281226011069974), np.float64(0.07)]",1,"[np.float64(0.05098665536210167), np.float64(0.07)]"
0,71043,State CG,CG,"[np.float64(0.9225659735451808), np.float64(-0.5529301215155542)]",0,"[np.float64(0.21681984488843375), np.float64(-0.07064465197545954)]"
0,71044,State DG,DG,"[np.float64(0.208326690782185), np.float64(-0.5529301215155542)]",0,"[np.float64(-0.7831801551115662), np.float64(-0.07064465197545954)]"
0,71045,State CF,CF,"[np.float64(0.9225659735451808), np.float64(-0.7347800049701687)]",0,"[np.float64(0.21681984488843375), np.float64(-0.9490133446378983)]"
0,71046,State BF,BF,"[np.float64(0.1646164258826659), np.float64(-0.7347800049701687)]",0,"[np.float64(-0.9479572507903492), np.float64(-0.9490133446378983)]"
0,71047,State AD,AD,"[np.float64(0.971256703051015), np.float64(0.208326690782185)]",0,"[np.float64(0.052042749209650754), np.float64(-0.7831801551115662)]"
0,71048,State AD,AD,"[np.float64(0.971256703051015), np.float64(0.208326690782185)]",0,"[np.float64(0.052042749209650754), np.float64(-0.7831801551115662)]"
0,71049,State EF,EF,"[np.float64(-0.06281226011069974), np.float64(-0.7347800049701687)]",0,"[np.float64(0.05098665536210167), np.float64(-0.9490133446378983)]"
0,71050,State DG,DG,"[np.float64(0.208326690782185), np.float64(-0.5529301215155542)]",0,"[np.float64(-0.7831801551115662), np.float64(-0.07064465197545954)]"
0,71051,State CN,CN,"[np.float64(0.9225659735451808), np.float64(0.07)]",0,"[np.float64(0.21681984488843375), np.float64(0.07)]"
0,71052,State DG,DG,"[np.float64(0.208326690782185), np.float64(-0.5529301215155542)]",0,"[np.float64(-0.7831801551115662), np.float64(-0.07064465197545954)]"
0,71053,State BG,BG,"[np.float64(0.1646164258826659), np.float64(-0.5529301215155542)]",0,"[np.float64(-0.9479572507903492), np.float64(-0.07064465197545954)]"
0,71054,State AH,AH,"[np.float64(0.971256703051015), np.float64(-0.4638184207514153)]",0,"[np.float64(0.052042749209650754), np.float64(0.9293553480245405)]"
0,71055,State EN,EN,"[np.float64(-0.06281226011069974), np.float64(0.07)]",1,"[np.float64(0.05098665536210167), np.float64(0.07)]"
0,71056,State GN,GN,"[np.float64(-0.5529301215155542), np.float64(0.07)]",1,"[np.float64(-0.07064465197545954), np.float64(0.07)]"
0,71057,State BE,BE,"[np.float64(0.1646164258826659), np.float64(-0.06281226011069974)]",0,"[np.float64(-0.9479572507903492), np.float64(0.05098665536210167)]"
0,71058,State AF,AF,"[np.float64(0.971256703051015), np.float64(-0.7347800049701687)]",0,"[np.float64(0.052042749209650754), np.float64(-0.9490133446378983)]"
0,71059,State EN,EN,"[np.float64(-0.06281226011069974), np.float64(0.07)]",1,"[np.float64(0.05098665536210167), np.float64(0.07)]"
0,71060,State EN,EN,"[np.float64(-0.06281226011069974), np.float64(0.07)]",1,"[np.float64(0.05098665536210167), np.float64(0.07)]"
0,71061,State BE,BE,"[np.float64(0.1646164258826659), np.float64(-0.06281226011069974)]",0,"[np.float64(-0.9479572507903492), np.float64(0.05098665536210167)]"
0,71062,State DE,DE,"[np.float64(0.208326690782185), np.float64(-0.06281226011069974)]",0,"[np.float64(-0.7831801551115662), np.float64(0.05098665536210167)]"
0,71063,State DF,DF,"[np.float64(0.208326690782185), np.float64(-0.7347800049701687)]",0,"[np.float64(-0.7831801551115662), np.float64(-0.9490133446378983)]"
0,71064,State AN,AN,"[np.float64(0.971256703051015), np.float64(0.07)]",0,"[np.float64(0.052042749209650754), np.float64(0.07)]"
0,71065,State DG,DG,"[np.float64(0.208326690782185), np.float64(-0.5529301215155542)]",0,"[np.float64(-0.7831801551115662), np.float64(-0.07064465197545954)]"
0,71066,State DG,DG,"[np.float64(0.208326690782185), np.float64(-0.5529301215155542)]",0,"[np.float64(-0.7831801551115662), np.float64(-0.07064465197545954)]"
0,71067,State BF,BF,"[np.float64(0.1646164258826659), np.float64(-0.7347800049701687)]",0,"[np.float64(-0.9479572507903492), np.float64(-0.9490133446378983)]"
0,71068,State GF,GF,"[np.float64(-0.5529301215155542), np.float64(-0.7347800049701687)]",0,"[np.float64(-0.07064465197545954), np.float64(-0.9490133446378983)]"
0,71069,State EF,EF,"[np.float64(-0.06281226011069974), np.float64(-0.7347800049701687)]",0,"[np.float64(0.05098665536210167), np.float64(-0.9490133446378983)]"
0,71070,State AB,AB,"[np.float64(0.971256703051015), np.float64(0.1646164258826659)]",0,"[np.float64(0.052042749209650754), np.float64(-0.9479572507903492)]"
0,71071,State AG,AG,"[np.float64(0.971256703051015), np.float64(-0.5529301215155542)]",0,"[np.float64(0.052042749209650754), np.float64(-0.07064465197545954)]"
0,71072,State DF,DF,"[np.float64(0.208326690782185), np.float64(-0.7347800049701687)]",0,"[np.float64(-0.7831801551115662), np.float64(-0.9490133446378983)]"
0,71073,State CH,CH,"[np.float64(0.9225659735451808), np.float64(-0.4638184207514153)]",0,"[np.float64(0.21681984488843375), np.float64(0.9293553480245405)]"
0,71074,State CH,CH,"[np.float64(0.9225659735451808), np.float64(-0.4638184207514153)]",0,"[np.float64(0.21681984488843375), np.float64(0.9293553480245405)]"
0,71075,State EN,EN,"[np.float64(-0.06281226011069974), np.float64(0.07)]",1,"[np.float64(0.05098665536210167), np.float64(0.07)]"
0,71076,State CD,CD,"[np.float64(0.9225659735451808), np.float64(0.208326690782185)]",0,"[np.float64(0.21681984488843375), np.float64(-0.7831801551115662)]"
0,71077,State FN,FN,"[np.float64(-0.7347800049701687), np.float64(0.07)]",1,"[np.float64(-0.9490133446378983), np.float64(0.07)]"
0,71078,State HN,HN,"[np.float64(-0.4638184207514153), np.float64(0.07)]",1,"[np.float64(0.9293553480245405), np.float64(0.07)]"
0,71079,State CF,CF,"[np.float64(0.9225659735451808), np.float64(-0.7347800049701687)]",0,"[np.float64(0.21681984488843375), np.float64(-0.9490133446378983)]"
0,71080,State BH,BH,"[np.float64(0.1646164258826659), np.float64(-0.4638184207514153)]",0,"[np.float64(-0.9479572507903492), np.float64(0.9293553480245405)]"
0,71081,State FN,FN,"[np.float64(-0.7347800049701687), np.float64(0.07)]",1,"[np.float64(-0.9490133446378983), np.float64(0.07)]"
0,71082,State AG,AG,"[np.float64(0.971256703051015), np.float64(-0.5529301215155542)]",0,"[np.float64(0.052042749209650754), np.float64(-0.07064465197545954)]"
0,71083,State DE,DE,"[np.float64(0.208326690782185), np.float64(-0.06281226011069974)]",0,"[np.float64(-0.7831801551115662), np.float64(0.05098665536210167)]"
0,71084,State DN,DN,"[np.float64(0.208326690782185), np.float64(0.07)]",0,"[np.float64(-0.7831801551115662), np.float64(0.07)]"
0,71085,State BH,BH,"[np.float64(0.1646164258826659), np.float64(-0.4638184207514153)]",0,"[np.float64(-0.9479572507903492), np.float64(0.9293553480245405)]"
0,71086,State AF,AF,"[np.float64(0.971256703051015), np.float64(-0.7347800049701687)]",0,"[np.float64(0.052042749209650754), np.float64(-0.9490133446378983)]"
0,71087,State BE,BE,"[np.float64(0.1646164258826659), np.float64(-0.06281226011069974)]",1,"[np.float64(-0.9479572507903492), np.float64(0.05098665536210167)]"
0,71088,State CB,CB,"[np.float64(0.9225659735451808), np.float64(0.1646164258826659)]",0,"[np.float64(0.21681984488843375), np.float64(-0.9479572507903492)]"
0,71089,State DF,DF,"[np.float64(0.208326690782185), np.float64(-0.7347800049701687)]",0,"[np.float64(-0.7831801551115662), np.float64(-0.9490133446378983)]"
0,71090,State AF,AF,"[np.float64(0.971256703051015), np.float64(-0.7347800049701687)]",0,"[np.float64(0.052042749209650754), np.float64(-0.9490133446378983)]"
0,71091,State AD,AD,"[np.float64(0.971256703051015), np.float64(0.208326690782185)]",0,"[np.float64(0.052042749209650754), np.float64(-0.7831801551115662)]"
0,71092,State EN,EN,"[np.float64(-0.06281226011069974), np.float64(0.07)]",1,"[np.float64(0.05098665536210167), np.float64(0.07)]"
0,71093,State CB,CB,"[np.float64(0.9225659735451808), np.float64(0.1646164258826659)]",0,"[np.float64(0.21681984488843375), np.float64(-0.9479572507903492)]"
