block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[0, 0]",1,"[np.float64(0.54), np.float64(0.54)]",0,0,1,0.54,0.0,0.0
0,1,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[0, 0]",1,"[np.float64(-0.54), np.float64(-0.54)]",0,0,1,-0.54,0.0,0.0
0,1,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[-1, 0]","[0, 0]",0,"[np.float64(-0.77), np.float64(0.23)]",0,1,1,-0.27,0.0,0.0
0,2,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.0918), np.float64(0.21600000000000003)]",1,"[np.float64(0.6782), np.float64(-0.44600000000000006)]",0,0,2,0.11609999999999998,0.0918,0.21600000000000003
0,1,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[0, 0]",0,"[np.float64(0.54), np.float64(0.54)]",0,1,1,0.54,0.0,0.0
0,2,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.0918), np.float64(-0.21600000000000003)]",1,"[np.float64(0.32180000000000003), np.float64(-0.554)]",0,0,2,-0.11610000000000001,-0.0918,-0.21600000000000003
0,2,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.30800000000000005), np.float64(0.0391)]",1,"[np.float64(0.538), np.float64(-0.8091)]",0,0,2,-0.13555,-0.30800000000000005,0.0391
0,2,0,State CD,"['D', 'C']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.21600000000000003), np.float64(0.0918)]",0,"[np.float64(-0.21600000000000003), np.float64(-0.0918)]",0,1,2,-0.1539,0.21600000000000003,0.0918
0,3,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.207094), np.float64(0.037599999999999995)]",0,"[np.float64(0.562906), np.float64(-0.2676)]",0,1,3,0.147653,0.207094,0.037599999999999995
0,3,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.037093999999999995), np.float64(-0.43760000000000004)]",0,"[np.float64(-0.5029060000000001), np.float64(-0.10239999999999999)]",0,1,3,-0.30265300000000006,-0.037093999999999995,-0.43760000000000004
0,3,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.1296), np.float64(0.07619400000000001)]",0,"[np.float64(0.41040000000000004), np.float64(0.46380600000000005)]",0,1,3,0.437103,0.1296,0.07619400000000001
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.21654000000000004), np.float64(-0.28454)]",0,"[np.float64(0.44654000000000005), np.float64(-0.48546)]",0,1,3,-0.019459999999999977,-0.21654000000000004,-0.28454
0,4,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.03792400000000001), np.float64(-0.3670682)]",0,"[np.float64(0.26792400000000005), np.float64(-0.4029318)]",0,1,4,-0.06750389999999998,-0.03792400000000001,-0.3670682
0,4,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.23825640000000003), np.float64(-0.455008)]",0,"[np.float64(0.4682564), np.float64(-0.314992)]",0,1,4,0.07663220000000001,-0.23825640000000003,-0.455008
0,4,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.29376), np.float64(0.15504102000000003)]",0,"[np.float64(0.47624), np.float64(-0.38504102000000007)]",0,1,4,0.045599489999999965,0.29376,0.15504102000000003
0,4,0,State AB,"['A', 'B']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.4322564), np.float64(-0.00789200000000001)]",0,"[np.float64(-0.4322564), np.float64(0.00789200000000001)]",0,1,4,-0.2121822,0.4322564,-0.00789200000000001
0,5,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.484256), np.float64(0.08958404660000001)]",0,"[np.float64(0.285744), np.float64(-0.3195840466)]",0,1,5,-0.016920023300000003,0.484256,0.08958404660000001
0,5,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.06924560000000002), np.float64(-0.435566606)]",0,"[np.float64(0.1607544), np.float64(-0.334433394)]",0,1,5,-0.086839497,0.06924560000000002,-0.435566606
0,5,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.05095384000000003), np.float64(-0.50855664)]",0,"[np.float64(0.28095384), np.float64(-0.26144336)]",0,1,5,0.009755239999999998,-0.05095384000000003,-0.50855664
0,6,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.061427695999999976), np.float64(-0.5530020112)]",0,"[np.float64(0.16857230400000003), np.float64(-0.21699798879999999)]",0,1,6,-0.024212842399999976,0.061427695999999976,-0.5530020112
0,6,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.13354736), np.float64(-0.49242028298)]",0,"[np.float64(-0.67354736), np.float64(-0.04757971702000002)]",0,1,6,-0.36056353851,0.13354736,-0.49242028298
0,6,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.5985536), np.float64(0.035254758678)]",1,"[np.float64(-0.05855359999999998), np.float64(0.504745241322)]",0,0,6,0.22309582066100003,0.5985536,0.035254758678
0,5,0,State AB,"['B', 'A']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.25935383999999995), np.float64(-0.0065503600000000085)]",0,"[np.float64(-0.25935383999999995), np.float64(0.0065503600000000085)]",0,1,5,-0.12640173999999996,0.25935383999999995,-0.0065503600000000085
0,6,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.15561230399999998), np.float64(-0.005436798800000007)]",0,"[np.float64(0.6143876960000001), np.float64(-0.2245632012)]",0,1,6,0.19491224740000004,0.15561230399999998,-0.005436798800000007
