block_number,trial_number,state_id,stim_id,action,w_values
0,52608,State BE,BE,1,"[np.float64(-0.6184642256366412), np.float64(-0.22410697809321894)]"
0,52609,State CH,CH,0,"[np.float64(0.02339785823956645), np.float64(-0.9942202749434361)]"
0,52610,State DH,DH,0,"[np.float64(-0.9766021417604336), np.float64(-0.9942202749434361)]"
0,52611,State AN,AN,0,"[np.float64(0.38153577436335884), np.float64(-0.62)]"
0,52612,State EH,EH,0,"[np.float64(-0.22410697809321894), np.float64(-0.9942202749434361)]"
0,52613,State AE,AE,0,"[np.float64(0.38153577436335884), np.float64(-0.22410697809321894)]"
0,52614,State DF,DF,0,"[np.float64(-0.9766021417604336), np.float64(-0.775893021906781)]"
0,52615,State GN,GN,0,"[np.float64(0.005779725056563865), np.float64(-0.62)]"
0,52616,State AB,AB,0,"[np.float64(0.38153577436335884), np.float64(-0.6184642256366412)]"
0,52617,State EH,EH,0,"[np.float64(-0.22410697809321894), np.float64(-0.9942202749434361)]"
0,52618,State EF,EF,0,"[np.float64(-0.22410697809321894), np.float64(-0.775893021906781)]"
0,52619,State CF,CF,0,"[np.float64(0.02339785823956645), np.float64(-0.775893021906781)]"
0,52620,State CN,CN,0,"[np.float64(0.02339785823956645), np.float64(-0.62)]"
0,52621,State CF,CF,0,"[np.float64(0.02339785823956645), np.float64(-0.775893021906781)]"
0,52622,State CG,CG,1,"[np.float64(0.02339785823956645), np.float64(0.005779725056563865)]"
0,52623,State DF,DF,1,"[np.float64(-0.9766021417604336), np.float64(-0.775893021906781)]"
0,52624,State CH,CH,0,"[np.float64(0.02339785823956645), np.float64(-0.9942202749434361)]"
0,52625,State EH,EH,0,"[np.float64(-0.22410697809321894), np.float64(-0.9942202749434361)]"
0,52626,State AG,AG,0,"[np.float64(0.38153577436335884), np.float64(0.005779725056563865)]"
0,52627,State DN,DN,1,"[np.float64(-0.9766021417604336), np.float64(-0.62)]"
0,52628,State DE,DE,1,"[np.float64(-0.9766021417604336), np.float64(-0.22410697809321894)]"
0,52629,State AD,AD,0,"[np.float64(0.38153577436335884), np.float64(-0.9766021417604336)]"
0,52630,State DE,DE,1,"[np.float64(-0.9766021417604336), np.float64(-0.22410697809321894)]"
0,52631,State AB,AB,0,"[np.float64(0.38153577436335884), np.float64(-0.6184642256366412)]"
0,52632,State AG,AG,0,"[np.float64(0.38153577436335884), np.float64(0.005779725056563865)]"
0,52633,State AG,AG,0,"[np.float64(0.38153577436335884), np.float64(0.005779725056563865)]"
0,52634,State CN,CN,0,"[np.float64(0.02339785823956645), np.float64(-0.62)]"
0,52635,State BG,BG,1,"[np.float64(-0.6184642256366412), np.float64(0.005779725056563865)]"
0,52636,State BF,BF,1,"[np.float64(-0.6184642256366412), np.float64(-0.775893021906781)]"
0,52637,State CB,CB,0,"[np.float64(0.02339785823956645), np.float64(-0.6184642256366412)]"
0,52638,State AB,AB,0,"[np.float64(0.38153577436335884), np.float64(-0.6184642256366412)]"
0,52639,State EN,EN,0,"[np.float64(-0.22410697809321894), np.float64(-0.62)]"
0,52640,State AD,AD,0,"[np.float64(0.38153577436335884), np.float64(-0.9766021417604336)]"
0,52641,State BN,BN,0,"[np.float64(-0.6184642256366412), np.float64(-0.62)]"
0,52642,State BE,BE,1,"[np.float64(-0.6184642256366412), np.float64(-0.22410697809321894)]"
0,52643,State BH,BH,0,"[np.float64(-0.6184642256366412), np.float64(-0.9942202749434361)]"
0,52644,State GH,GH,0,"[np.float64(0.005779725056563865), np.float64(-0.9942202749434361)]"
0,52645,State CF,CF,0,"[np.float64(0.02339785823956645), np.float64(-0.775893021906781)]"
0,52646,State BG,BG,1,"[np.float64(-0.6184642256366412), np.float64(0.005779725056563865)]"
0,52647,State GF,GF,0,"[np.float64(0.005779725056563865), np.float64(-0.775893021906781)]"
0,52648,State GF,GF,0,"[np.float64(0.005779725056563865), np.float64(-0.775893021906781)]"
0,52649,State EH,EH,0,"[np.float64(-0.22410697809321894), np.float64(-0.9942202749434361)]"
0,52650,State BG,BG,1,"[np.float64(-0.6184642256366412), np.float64(0.005779725056563865)]"
0,52651,State AG,AG,0,"[np.float64(0.38153577436335884), np.float64(0.005779725056563865)]"
0,52652,State FN,FN,1,"[np.float64(-0.775893021906781), np.float64(-0.62)]"
0,52653,State DG,DG,1,"[np.float64(-0.9766021417604336), np.float64(0.005779725056563865)]"
0,52654,State AE,AE,0,"[np.float64(0.38153577436335884), np.float64(-0.22410697809321894)]"
0,52655,State FN,FN,0,"[np.float64(-0.775893021906781), np.float64(-0.62)]"
0,52656,State HN,HN,1,"[np.float64(-0.9942202749434361), np.float64(-0.62)]"
0,52657,State AG,AG,0,"[np.float64(0.38153577436335884), np.float64(0.005779725056563865)]"
0,52658,State CE,CE,0,"[np.float64(0.02339785823956645), np.float64(-0.22410697809321894)]"
0,52659,State BN,BN,1,"[np.float64(-0.6184642256366412), np.float64(-0.62)]"
0,52660,State DE,DE,1,"[np.float64(-0.9766021417604336), np.float64(-0.22410697809321894)]"
0,52661,State CH,CH,0,"[np.float64(0.02339785823956645), np.float64(-0.9942202749434361)]"
0,52662,State CG,CG,1,"[np.float64(0.02339785823956645), np.float64(0.005779725056563865)]"
0,52663,State AN,AN,0,"[np.float64(0.38153577436335884), np.float64(-0.62)]"
0,52664,State CE,CE,0,"[np.float64(0.02339785823956645), np.float64(-0.22410697809321894)]"
0,52665,State AH,AH,0,"[np.float64(0.38153577436335884), np.float64(-0.9942202749434361)]"
0,52666,State DH,DH,0,"[np.float64(-0.9766021417604336), np.float64(-0.9942202749434361)]"
0,52667,State AB,AB,0,"[np.float64(0.38153577436335884), np.float64(-0.6184642256366412)]"
0,52668,State GF,GF,0,"[np.float64(0.005779725056563865), np.float64(-0.775893021906781)]"
0,52669,State DH,DH,1,"[np.float64(-0.9766021417604336), np.float64(-0.9942202749434361)]"
0,52670,State AG,AG,0,"[np.float64(0.38153577436335884), np.float64(0.005779725056563865)]"
0,52671,State DN,DN,1,"[np.float64(-0.9766021417604336), np.float64(-0.62)]"
0,52672,State DN,DN,1,"[np.float64(-0.9766021417604336), np.float64(-0.62)]"
0,52673,State AN,AN,0,"[np.float64(0.38153577436335884), np.float64(-0.62)]"
0,52674,State DF,DF,1,"[np.float64(-0.9766021417604336), np.float64(-0.775893021906781)]"
0,52675,State GF,GF,0,"[np.float64(0.005779725056563865), np.float64(-0.775893021906781)]"
0,52676,State GN,GN,0,"[np.float64(0.005779725056563865), np.float64(-0.62)]"
0,52677,State AD,AD,0,"[np.float64(0.38153577436335884), np.float64(-0.9766021417604336)]"
0,52678,State BH,BH,0,"[np.float64(-0.6184642256366412), np.float64(-0.9942202749434361)]"
0,52679,State GF,GF,0,"[np.float64(0.005779725056563865), np.float64(-0.775893021906781)]"
0,52680,State AB,AB,0,"[np.float64(0.38153577436335884), np.float64(-0.6184642256366412)]"
0,52681,State AF,AF,0,"[np.float64(0.38153577436335884), np.float64(-0.775893021906781)]"
0,52682,State BE,BE,1,"[np.float64(-0.6184642256366412), np.float64(-0.22410697809321894)]"
0,52683,State EF,EF,0,"[np.float64(-0.22410697809321894), np.float64(-0.775893021906781)]"
0,52684,State AH,AH,0,"[np.float64(0.38153577436335884), np.float64(-0.9942202749434361)]"
0,52685,State CG,CG,0,"[np.float64(0.02339785823956645), np.float64(0.005779725056563865)]"
0,52686,State AE,AE,0,"[np.float64(0.38153577436335884), np.float64(-0.22410697809321894)]"
0,52687,State CH,CH,0,"[np.float64(0.02339785823956645), np.float64(-0.9942202749434361)]"
0,52688,State EH,EH,0,"[np.float64(-0.22410697809321894), np.float64(-0.9942202749434361)]"
0,52689,State BE,BE,0,"[np.float64(-0.6184642256366412), np.float64(-0.22410697809321894)]"
0,52690,State DG,DG,1,"[np.float64(-0.9766021417604336), np.float64(0.005779725056563865)]"
0,52691,State BH,BH,0,"[np.float64(-0.6184642256366412), np.float64(-0.9942202749434361)]"
0,52692,State AE,AE,0,"[np.float64(0.38153577436335884), np.float64(-0.22410697809321894)]"
0,52693,State DN,DN,1,"[np.float64(-0.9766021417604336), np.float64(-0.62)]"
0,52694,State HN,HN,1,"[np.float64(-0.9942202749434361), np.float64(-0.62)]"
0,52695,State CG,CG,0,"[np.float64(0.02339785823956645), np.float64(0.005779725056563865)]"
0,52696,State BN,BN,0,"[np.float64(-0.6184642256366412), np.float64(-0.62)]"
0,52697,State DE,DE,1,"[np.float64(-0.9766021417604336), np.float64(-0.22410697809321894)]"
0,52698,State BN,BN,0,"[np.float64(-0.6184642256366412), np.float64(-0.62)]"
