block_number,trial_number,state_id,stim_id,q_values,action
0,46464,State AN,AN,"[np.float64(0.6875969194890084), np.float64(0.06)]",0
0,46465,State CB,CB,"[np.float64(0.999980134408945), np.float64(0.22383359772752617)]",0
0,46466,State GN,GN,"[np.float64(-0.2041669638365241), np.float64(0.06)]",1
0,46467,State DG,DG,"[np.float64(0.434042327604912), np.float64(-0.2041669638365241)]",0
0,46468,State CH,CH,"[np.float64(0.999980134408945), np.float64(-0.7347755733417703)]",0
0,46469,State AB,AB,"[np.float64(0.6875969194890084), np.float64(0.22383359772752617)]",0
0,46470,State DG,DG,"[np.float64(0.434042327604912), np.float64(-0.2041669638365241)]",0
0,46471,State AG,AG,"[np.float64(0.6875969194890084), np.float64(-0.2041669638365241)]",0
0,46472,State EH,EH,"[np.float64(-0.08045296631792578), np.float64(-0.7347755733417703)]",0
0,46473,State AF,AF,"[np.float64(0.6875969194890084), np.float64(-0.6606770100048325)]",0
0,46474,State AE,AE,"[np.float64(0.6875969194890084), np.float64(-0.08045296631792578)]",0
0,46475,State HN,HN,"[np.float64(-0.7347755733417703), np.float64(0.06)]",1
0,46476,State GN,GN,"[np.float64(-0.2041669638365241), np.float64(0.06)]",1
0,46477,State AN,AN,"[np.float64(0.6875969194890084), np.float64(0.06)]",0
0,46478,State AF,AF,"[np.float64(0.6875969194890084), np.float64(-0.6606770100048325)]",0
0,46479,State BH,BH,"[np.float64(0.22383359772752617), np.float64(-0.7347755733417703)]",0
0,46480,State BF,BF,"[np.float64(0.22383359772752617), np.float64(-0.6606770100048325)]",0
0,46481,State BF,BF,"[np.float64(0.22383359772752617), np.float64(-0.6606770100048325)]",0
0,46482,State EN,EN,"[np.float64(-0.08045296631792578), np.float64(0.06)]",0
0,46483,State EH,EH,"[np.float64(-0.08045296631792578), np.float64(-0.7347755733417703)]",0
0,46484,State BE,BE,"[np.float64(0.22383359772752617), np.float64(-0.08045296631792578)]",0
0,46485,State AB,AB,"[np.float64(0.6875969194890084), np.float64(0.22383359772752617)]",0
0,46486,State AD,AD,"[np.float64(0.6875969194890084), np.float64(0.434042327604912)]",1
0,46487,State AH,AH,"[np.float64(0.6875969194890084), np.float64(-0.7347755733417703)]",0
0,46488,State BG,BG,"[np.float64(0.22383359772752617), np.float64(-0.2041669638365241)]",0
0,46489,State BH,BH,"[np.float64(0.22383359772752617), np.float64(-0.7347755733417703)]",0
0,46490,State CD,CD,"[np.float64(0.999980134408945), np.float64(0.434042327604912)]",0
0,46491,State EN,EN,"[np.float64(-0.08045296631792578), np.float64(0.06)]",1
0,46492,State BE,BE,"[np.float64(0.22383359772752617), np.float64(-0.08045296631792578)]",1
0,46493,State CD,CD,"[np.float64(0.999980134408945), np.float64(0.434042327604912)]",0
0,46494,State BH,BH,"[np.float64(0.22383359772752617), np.float64(-0.7347755733417703)]",0
0,46495,State GN,GN,"[np.float64(-0.2041669638365241), np.float64(0.06)]",1
0,46496,State GF,GF,"[np.float64(-0.2041669638365241), np.float64(-0.6606770100048325)]",0
0,46497,State CN,CN,"[np.float64(0.999980134408945), np.float64(0.06)]",0
0,46498,State EH,EH,"[np.float64(-0.08045296631792578), np.float64(-0.7347755733417703)]",0
0,46499,State GN,GN,"[np.float64(-0.2041669638365241), np.float64(0.06)]",1
0,46500,State AE,AE,"[np.float64(0.6875969194890084), np.float64(-0.08045296631792578)]",0
0,46501,State DH,DH,"[np.float64(0.434042327604912), np.float64(-0.7347755733417703)]",0
0,46502,State CN,CN,"[np.float64(0.999980134408945), np.float64(0.06)]",0
0,46503,State BG,BG,"[np.float64(0.22383359772752617), np.float64(-0.2041669638365241)]",0
0,46504,State AF,AF,"[np.float64(0.6875969194890084), np.float64(-0.6606770100048325)]",0
0,46505,State DF,DF,"[np.float64(0.434042327604912), np.float64(-0.6606770100048325)]",0
0,46506,State CH,CH,"[np.float64(0.999980134408945), np.float64(-0.7347755733417703)]",0
0,46507,State CG,CG,"[np.float64(0.999980134408945), np.float64(-0.2041669638365241)]",0
0,46508,State AE,AE,"[np.float64(0.6875969194890084), np.float64(-0.08045296631792578)]",0
0,46509,State DN,DN,"[np.float64(0.434042327604912), np.float64(0.06)]",0
0,46510,State CH,CH,"[np.float64(0.999980134408945), np.float64(-0.7347755733417703)]",0
0,46511,State AB,AB,"[np.float64(0.6875969194890084), np.float64(0.22383359772752617)]",0
0,46512,State BF,BF,"[np.float64(0.22383359772752617), np.float64(-0.6606770100048325)]",0
0,46513,State BF,BF,"[np.float64(0.22383359772752617), np.float64(-0.6606770100048325)]",0
0,46514,State AN,AN,"[np.float64(0.6875969194890084), np.float64(0.06)]",0
0,46515,State BN,BN,"[np.float64(0.22383359772752617), np.float64(0.06)]",0
0,46516,State AN,AN,"[np.float64(0.6875969194890084), np.float64(0.06)]",0
0,46517,State EF,EF,"[np.float64(-0.08045296631792578), np.float64(-0.6606770100048325)]",0
0,46518,State AG,AG,"[np.float64(0.6875969194890084), np.float64(-0.2041669638365241)]",0
0,46519,State EN,EN,"[np.float64(-0.08045296631792578), np.float64(0.06)]",1
0,46520,State BG,BG,"[np.float64(0.22383359772752617), np.float64(-0.2041669638365241)]",0
0,46521,State DF,DF,"[np.float64(0.434042327604912), np.float64(-0.6606770100048325)]",0
0,46522,State GF,GF,"[np.float64(-0.2041669638365241), np.float64(-0.6606770100048325)]",0
0,46523,State CB,CB,"[np.float64(0.999980134408945), np.float64(0.22383359772752617)]",0
0,46524,State GH,GH,"[np.float64(-0.2041669638365241), np.float64(-0.7347755733417703)]",0
0,46525,State GH,GH,"[np.float64(-0.2041669638365241), np.float64(-0.7347755733417703)]",0
0,46526,State HN,HN,"[np.float64(-0.7347755733417703), np.float64(0.06)]",1
0,46527,State CE,CE,"[np.float64(0.999980134408945), np.float64(-0.08045296631792578)]",0
0,46528,State CF,CF,"[np.float64(0.999980134408945), np.float64(-0.6606770100048325)]",0
0,46529,State AF,AF,"[np.float64(0.6875969194890084), np.float64(-0.6606770100048325)]",0
0,46530,State AG,AG,"[np.float64(0.6875969194890084), np.float64(-0.2041669638365241)]",0
0,46531,State CN,CN,"[np.float64(0.999980134408945), np.float64(0.06)]",0
0,46532,State AF,AF,"[np.float64(0.6875969194890084), np.float64(-0.6606770100048325)]",0
0,46533,State GH,GH,"[np.float64(-0.2041669638365241), np.float64(-0.7347755733417703)]",0
