block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[0, 0]",1,"[np.float64(-0.76), np.float64(-0.76)]",0,0,1,-0.76,0.0,0.0
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[0, 0]",1,"[np.float64(-0.76), np.float64(-0.76)]",0,0,1,-0.76,0.0,0.0
0,2,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(-0.1976), np.float64(-0.6688000000000001)]",0,"[np.float64(0.1976), np.float64(0.6688000000000001)]",0,1,2,0.43320000000000003,-0.1976,-0.6688000000000001
0,1,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[0, 0]",1,"[np.float64(0.76), np.float64(0.76)]",0,0,1,0.76,0.0,0.0
0,1,0,State AB,"['B', 'A']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[0, 0]",1,"[np.float64(0.0), np.float64(0.0)]",0,0,1,0.0,0.0,0.0
0,2,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.1976), np.float64(0.6688000000000001)]",0,"[np.float64(0.5624), np.float64(0.09119999999999995)]",0,1,2,0.3268,0.1976,0.6688000000000001
0,2,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.0), np.float64(0.0)]",1,"[np.float64(0.76), np.float64(0.76)]",0,0,2,0.76,0.0,0.0
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.1976), np.float64(-0.6688000000000001)]",1,"[np.float64(0.3176), np.float64(-0.21119999999999994)]",0,0,2,0.053200000000000025,-0.1976,-0.6688000000000001
0,3,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.02371200000000001), np.float64(-0.494912)]",0,"[np.float64(0.143712), np.float64(-0.385088)]",0,1,3,-0.12068799999999999,-0.02371200000000001,-0.494912
0,3,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.692512), np.float64(0.692512)]",0,"[np.float64(0.187488), np.float64(-0.812512)]",0,1,3,-0.312512,0.692512,0.692512
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.115024), np.float64(-0.854656)]",0,"[np.float64(0.235024), np.float64(-0.025344000000000033)]",0,1,3,0.10483999999999999,-0.115024,-0.854656
0,3,0,State AB,"['B', 'A']",Reward,"[10.0, 0.0]","['75', '25']","[0, 1]","[np.float64(0.1976), np.float64(0.6688000000000001)]",1,"[np.float64(-0.3176), np.float64(0.21119999999999994)]",0,0,3,-0.053200000000000025,0.1976,0.6688000000000001
0,4,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.115024), np.float64(0.854656)]",1,"[np.float64(0.764976), np.float64(-0.974656)]",0,0,4,-0.10483999999999999,0.115024,0.854656
0,4,0,State CD,"['C', 'D']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.8575014400000001), np.float64(0.48125888)]",0,"[np.float64(-0.8575014400000001), np.float64(-0.48125888)]",0,1,4,-0.66938016,0.8575014400000001,0.48125888
0,4,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.10275456), np.float64(-0.59503488)]",0,"[np.float64(-0.86275456), np.float64(-0.16496511999999997)]",0,1,4,-0.51385984,0.10275456,-0.59503488
0,4,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.09179712), np.float64(-0.86124544)]",0,"[np.float64(-0.09179712), np.float64(0.86124544)]",0,1,4,0.38472416000000004,0.09179712,-0.86124544
0,5,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(-0.6564694527999999), np.float64(-0.6379258112)]",0,"[np.float64(0.6564694527999999), np.float64(0.6379258112)]",0,1,5,0.6471976319999999,-0.6564694527999999,-0.6379258112
0,5,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.10290017279999997), np.float64(0.3561315712)]",1,"[np.float64(0.7770998272), np.float64(-0.4761315712)]",0,0,5,0.15048412800000002,0.10290017279999997,0.3561315712
0,5,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.31391776), np.float64(-0.003041280000000035)]",0,"[np.float64(0.5660822400000001), np.float64(-0.11695871999999996)]",0,1,5,0.22456176000000005,0.31391776,-0.003041280000000035
0,5,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.011015654400000005), np.float64(-0.6373216256)]",0,"[np.float64(0.10898434559999999), np.float64(-0.24267837439999995)]",0,1,5,-0.06684701439999999,0.011015654400000005,-0.6373216256
0,6,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.07877633433599995), np.float64(-0.472065100288)]",1,"[np.float64(0.19877633433599995), np.float64(-0.40793489971200003)]",0,0,6,-0.10457928268800004,-0.07877633433599995,-0.472065100288
0,6,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.106921878528), np.float64(-0.700418002944)]",1,"[np.float64(0.013078121471999993), np.float64(-0.17958199705599998)]",0,0,6,-0.08325193779199999,0.106921878528,-0.700418002944
0,6,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.304946127872), np.float64(-0.06286421145600002)]",0,"[np.float64(0.5750538721280001), np.float64(-0.05713578854399998)]",0,1,6,0.258959041792,0.304946127872,-0.06286421145600002
0,6,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.8120701312), np.float64(-0.03345054720000003)]",0,"[np.float64(0.06792986879999996), np.float64(-0.08654945279999997)]",0,1,6,-0.009309792000000004,0.8120701312,-0.03345054720000003
0,7,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.027094487408639963), np.float64(-0.83104781203456)]",0,"[np.float64(0.14709448740863995), np.float64(-0.048952187965439986)]",0,1,7,0.04907114972159998,-0.027094487408639963,-0.83104781203456
