block_number,trial_number,state_id,stim_id,q_values,action
0,89856,State BF,BF,"[np.float64(-0.11436576633036913), np.float64(-0.3960622007833419)]",0
0,89857,State CE,CE,"[np.float64(0.38699565630756405), np.float64(0.395218382546814)]",0
0,89858,State CG,CG,"[np.float64(0.38699565630756405), np.float64(-0.07174138442282052)]",0
0,89859,State BE,BE,"[np.float64(-0.11436576633036913), np.float64(0.395218382546814)]",1
0,89860,State DH,DH,"[np.float64(-0.352040999899835), np.float64(0.011975201092724486)]",1
0,89861,State DE,DE,"[np.float64(-0.352040999899835), np.float64(0.395218382546814)]",1
0,89862,State CG,CG,"[np.float64(0.38699565630756405), np.float64(-0.07174138442282052)]",0
0,89863,State CG,CG,"[np.float64(0.38699565630756405), np.float64(-0.07174138442282052)]",0
0,89864,State EF,EF,"[np.float64(0.395218382546814), np.float64(-0.3960622007833419)]",0
0,89865,State CH,CH,"[np.float64(0.38699565630756405), np.float64(0.011975201092724486)]",0
0,89866,State CN,CN,"[np.float64(0.38699565630756405), np.float64(0.22)]",0
0,89867,State GN,GN,"[np.float64(-0.07174138442282052), np.float64(0.22)]",1
0,89868,State DF,DF,"[np.float64(-0.352040999899835), np.float64(-0.3960622007833419)]",0
0,89869,State CN,CN,"[np.float64(0.38699565630756405), np.float64(0.22)]",1
0,89870,State EH,EH,"[np.float64(0.395218382546814), np.float64(0.011975201092724486)]",0
0,89871,State CN,CN,"[np.float64(0.38699565630756405), np.float64(0.22)]",0
0,89872,State EF,EF,"[np.float64(0.395218382546814), np.float64(-0.3960622007833419)]",0
0,89873,State BH,BH,"[np.float64(-0.11436576633036913), np.float64(0.011975201092724486)]",0
0,89874,State CN,CN,"[np.float64(0.38699565630756405), np.float64(0.22)]",0
0,89875,State CB,CB,"[np.float64(0.38699565630756405), np.float64(-0.11436576633036913)]",0
0,89876,State AE,AE,"[np.float64(0.32615581519950243), np.float64(0.395218382546814)]",1
0,89877,State BF,BF,"[np.float64(-0.11436576633036913), np.float64(-0.3960622007833419)]",0
0,89878,State DG,DG,"[np.float64(-0.352040999899835), np.float64(-0.07174138442282052)]",1
0,89879,State BF,BF,"[np.float64(-0.11436576633036913), np.float64(-0.3960622007833419)]",0
0,89880,State BN,BN,"[np.float64(-0.11436576633036913), np.float64(0.22)]",1
0,89881,State BG,BG,"[np.float64(-0.11436576633036913), np.float64(-0.07174138442282052)]",1
0,89882,State EN,EN,"[np.float64(0.395218382546814), np.float64(0.22)]",0
0,89883,State AE,AE,"[np.float64(0.32615581519950243), np.float64(0.395218382546814)]",1
0,89884,State AB,AB,"[np.float64(0.32615581519950243), np.float64(-0.11436576633036913)]",0
0,89885,State AG,AG,"[np.float64(0.32615581519950243), np.float64(-0.07174138442282052)]",0
0,89886,State GF,GF,"[np.float64(-0.07174138442282052), np.float64(-0.3960622007833419)]",1
0,89887,State CH,CH,"[np.float64(0.38699565630756405), np.float64(0.011975201092724486)]",0
0,89888,State DG,DG,"[np.float64(-0.352040999899835), np.float64(-0.07174138442282052)]",0
0,89889,State CH,CH,"[np.float64(0.38699565630756405), np.float64(0.011975201092724486)]",0
0,89890,State GF,GF,"[np.float64(-0.07174138442282052), np.float64(-0.3960622007833419)]",0
0,89891,State AH,AH,"[np.float64(0.32615581519950243), np.float64(0.011975201092724486)]",0
0,89892,State GN,GN,"[np.float64(-0.07174138442282052), np.float64(0.22)]",1
0,89893,State AE,AE,"[np.float64(0.32615581519950243), np.float64(0.395218382546814)]",0
0,89894,State BE,BE,"[np.float64(-0.11436576633036913), np.float64(0.395218382546814)]",1
0,89895,State AN,AN,"[np.float64(0.32615581519950243), np.float64(0.22)]",0
0,89896,State DF,DF,"[np.float64(-0.352040999899835), np.float64(-0.3960622007833419)]",0
0,89897,State DG,DG,"[np.float64(-0.352040999899835), np.float64(-0.07174138442282052)]",0
0,89898,State EH,EH,"[np.float64(0.395218382546814), np.float64(0.011975201092724486)]",0
0,89899,State CE,CE,"[np.float64(0.38699565630756405), np.float64(0.395218382546814)]",1
0,89900,State AG,AG,"[np.float64(0.32615581519950243), np.float64(-0.07174138442282052)]",1
0,89901,State HN,HN,"[np.float64(0.011975201092724486), np.float64(0.22)]",1
0,89902,State BH,BH,"[np.float64(-0.11436576633036913), np.float64(0.011975201092724486)]",0
0,89903,State DG,DG,"[np.float64(-0.352040999899835), np.float64(-0.07174138442282052)]",1
0,89904,State BF,BF,"[np.float64(-0.11436576633036913), np.float64(-0.3960622007833419)]",0
0,89905,State EF,EF,"[np.float64(0.395218382546814), np.float64(-0.3960622007833419)]",0
0,89906,State CH,CH,"[np.float64(0.38699565630756405), np.float64(0.011975201092724486)]",0
0,89907,State EF,EF,"[np.float64(0.395218382546814), np.float64(-0.3960622007833419)]",0
0,89908,State CB,CB,"[np.float64(0.38699565630756405), np.float64(-0.11436576633036913)]",0
0,89909,State DE,DE,"[np.float64(-0.352040999899835), np.float64(0.395218382546814)]",1
0,89910,State AH,AH,"[np.float64(0.32615581519950243), np.float64(0.011975201092724486)]",0
0,89911,State BN,BN,"[np.float64(-0.11436576633036913), np.float64(0.22)]",1
0,89912,State GF,GF,"[np.float64(-0.07174138442282052), np.float64(-0.3960622007833419)]",0
0,89913,State CH,CH,"[np.float64(0.38699565630756405), np.float64(0.011975201092724486)]",0
0,89914,State GH,GH,"[np.float64(-0.07174138442282052), np.float64(0.011975201092724486)]",0
0,89915,State AB,AB,"[np.float64(0.32615581519950243), np.float64(-0.11436576633036913)]",0
0,89916,State CH,CH,"[np.float64(0.38699565630756405), np.float64(0.011975201092724486)]",0
0,89917,State CH,CH,"[np.float64(0.38699565630756405), np.float64(0.011975201092724486)]",0
0,89918,State GF,GF,"[np.float64(-0.07174138442282052), np.float64(-0.3960622007833419)]",0
0,89919,State CB,CB,"[np.float64(0.38699565630756405), np.float64(-0.11436576633036913)]",0
0,89920,State AD,AD,"[np.float64(0.32615581519950243), np.float64(-0.352040999899835)]",0
0,89921,State FN,FN,"[np.float64(-0.3960622007833419), np.float64(0.22)]",1
0,89922,State AB,AB,"[np.float64(0.32615581519950243), np.float64(-0.11436576633036913)]",0
0,89923,State CB,CB,"[np.float64(0.38699565630756405), np.float64(-0.11436576633036913)]",0
0,89924,State HN,HN,"[np.float64(0.011975201092724486), np.float64(0.22)]",1
0,89925,State GN,GN,"[np.float64(-0.07174138442282052), np.float64(0.22)]",1
0,89926,State GF,GF,"[np.float64(-0.07174138442282052), np.float64(-0.3960622007833419)]",0
0,89927,State AD,AD,"[np.float64(0.32615581519950243), np.float64(-0.352040999899835)]",0
0,89928,State GN,GN,"[np.float64(-0.07174138442282052), np.float64(0.22)]",1
0,89929,State BG,BG,"[np.float64(-0.11436576633036913), np.float64(-0.07174138442282052)]",1
0,89930,State AG,AG,"[np.float64(0.32615581519950243), np.float64(-0.07174138442282052)]",0
0,89931,State BE,BE,"[np.float64(-0.11436576633036913), np.float64(0.395218382546814)]",1
0,89932,State FN,FN,"[np.float64(-0.3960622007833419), np.float64(0.22)]",1
0,89933,State BE,BE,"[np.float64(-0.11436576633036913), np.float64(0.395218382546814)]",1
0,89934,State EN,EN,"[np.float64(0.395218382546814), np.float64(0.22)]",0
0,89935,State BF,BF,"[np.float64(-0.11436576633036913), np.float64(-0.3960622007833419)]",0
0,89936,State CE,CE,"[np.float64(0.38699565630756405), np.float64(0.395218382546814)]",0
0,89937,State BN,BN,"[np.float64(-0.11436576633036913), np.float64(0.22)]",1
0,89938,State DN,DN,"[np.float64(-0.352040999899835), np.float64(0.22)]",1
0,89939,State AE,AE,"[np.float64(0.32615581519950243), np.float64(0.395218382546814)]",1
0,89940,State GF,GF,"[np.float64(-0.07174138442282052), np.float64(-0.3960622007833419)]",0
0,89941,State CN,CN,"[np.float64(0.38699565630756405), np.float64(0.22)]",1
0,89942,State AF,AF,"[np.float64(0.32615581519950243), np.float64(-0.3960622007833419)]",0
0,89943,State GF,GF,"[np.float64(-0.07174138442282052), np.float64(-0.3960622007833419)]",0
0,89944,State EH,EH,"[np.float64(0.395218382546814), np.float64(0.011975201092724486)]",0
0,89945,State CN,CN,"[np.float64(0.38699565630756405), np.float64(0.22)]",1
0,89946,State AN,AN,"[np.float64(0.32615581519950243), np.float64(0.22)]",1
0,89947,State AE,AE,"[np.float64(0.32615581519950243), np.float64(0.395218382546814)]",0
0,89948,State CN,CN,"[np.float64(0.38699565630756405), np.float64(0.22)]",0
0,89949,State EN,EN,"[np.float64(0.395218382546814), np.float64(0.22)]",1
0,89950,State BH,BH,"[np.float64(-0.11436576633036913), np.float64(0.011975201092724486)]",1
0,89951,State DN,DN,"[np.float64(-0.352040999899835), np.float64(0.22)]",0
0,89952,State BG,BG,"[np.float64(-0.11436576633036913), np.float64(-0.07174138442282052)]",0
0,89953,State CF,CF,"[np.float64(0.38699565630756405), np.float64(-0.3960622007833419)]",0
0,89954,State AE,AE,"[np.float64(0.32615581519950243), np.float64(0.395218382546814)]",1
0,89955,State AH,AH,"[np.float64(0.32615581519950243), np.float64(0.011975201092724486)]",0
0,89956,State AF,AF,"[np.float64(0.32615581519950243), np.float64(-0.3960622007833419)]",0
0,89957,State CF,CF,"[np.float64(0.38699565630756405), np.float64(-0.3960622007833419)]",0
0,89958,State GF,GF,"[np.float64(-0.07174138442282052), np.float64(-0.3960622007833419)]",0
0,89959,State GF,GF,"[np.float64(-0.07174138442282052), np.float64(-0.3960622007833419)]",1
0,89960,State DH,DH,"[np.float64(-0.352040999899835), np.float64(0.011975201092724486)]",0
0,89961,State AF,AF,"[np.float64(0.32615581519950243), np.float64(-0.3960622007833419)]",0
0,89962,State CB,CB,"[np.float64(0.38699565630756405), np.float64(-0.11436576633036913)]",0
0,89963,State CF,CF,"[np.float64(0.38699565630756405), np.float64(-0.3960622007833419)]",0
0,89964,State CF,CF,"[np.float64(0.38699565630756405), np.float64(-0.3960622007833419)]",0
0,89965,State AF,AF,"[np.float64(0.32615581519950243), np.float64(-0.3960622007833419)]",0
0,89966,State DH,DH,"[np.float64(-0.352040999899835), np.float64(0.011975201092724486)]",1
0,89967,State CG,CG,"[np.float64(0.38699565630756405), np.float64(-0.07174138442282052)]",0
0,89968,State DE,DE,"[np.float64(-0.352040999899835), np.float64(0.395218382546814)]",1
0,89969,State CD,CD,"[np.float64(0.38699565630756405), np.float64(-0.352040999899835)]",0
0,89970,State EF,EF,"[np.float64(0.395218382546814), np.float64(-0.3960622007833419)]",0
0,89971,State GH,GH,"[np.float64(-0.07174138442282052), np.float64(0.011975201092724486)]",1
0,89972,State EN,EN,"[np.float64(0.395218382546814), np.float64(0.22)]",0
0,89973,State DF,DF,"[np.float64(-0.352040999899835), np.float64(-0.3960622007833419)]",1
0,89974,State AF,AF,"[np.float64(0.32615581519950243), np.float64(-0.3960622007833419)]",0
0,89975,State AG,AG,"[np.float64(0.32615581519950243), np.float64(-0.07174138442282052)]",0
0,89976,State DF,DF,"[np.float64(-0.352040999899835), np.float64(-0.3960622007833419)]",1
0,89977,State EH,EH,"[np.float64(0.395218382546814), np.float64(0.011975201092724486)]",0
0,89978,State CB,CB,"[np.float64(0.38699565630756405), np.float64(-0.11436576633036913)]",0
0,89979,State AG,AG,"[np.float64(0.32615581519950243), np.float64(-0.07174138442282052)]",0
0,89980,State CF,CF,"[np.float64(0.38699565630756405), np.float64(-0.3960622007833419)]",0
0,89981,State GN,GN,"[np.float64(-0.07174138442282052), np.float64(0.22)]",1
0,89982,State AB,AB,"[np.float64(0.32615581519950243), np.float64(-0.11436576633036913)]",0
0,89983,State GH,GH,"[np.float64(-0.07174138442282052), np.float64(0.011975201092724486)]",0
0,89984,State BF,BF,"[np.float64(-0.11436576633036913), np.float64(-0.3960622007833419)]",0
0,89985,State DF,DF,"[np.float64(-0.352040999899835), np.float64(-0.3960622007833419)]",1
0,89986,State DN,DN,"[np.float64(-0.352040999899835), np.float64(0.22)]",1
0,89987,State DF,DF,"[np.float64(-0.352040999899835), np.float64(-0.3960622007833419)]",0
0,89988,State AH,AH,"[np.float64(0.32615581519950243), np.float64(0.011975201092724486)]",0
0,89989,State BN,BN,"[np.float64(-0.11436576633036913), np.float64(0.22)]",1
0,89990,State BE,BE,"[np.float64(-0.11436576633036913), np.float64(0.395218382546814)]",1
0,89991,State AB,AB,"[np.float64(0.32615581519950243), np.float64(-0.11436576633036913)]",0
0,89992,State AH,AH,"[np.float64(0.32615581519950243), np.float64(0.011975201092724486)]",1
0,89993,State HN,HN,"[np.float64(0.011975201092724486), np.float64(0.22)]",1
0,89994,State AF,AF,"[np.float64(0.32615581519950243), np.float64(-0.3960622007833419)]",0
0,89995,State DF,DF,"[np.float64(-0.352040999899835), np.float64(-0.3960622007833419)]",0
0,89996,State BG,BG,"[np.float64(-0.11436576633036913), np.float64(-0.07174138442282052)]",0
0,89997,State FN,FN,"[np.float64(-0.3960622007833419), np.float64(0.22)]",1
0,89998,State DG,DG,"[np.float64(-0.352040999899835), np.float64(-0.07174138442282052)]",1
0,89999,State GN,GN,"[np.float64(-0.07174138442282052), np.float64(0.22)]",1
0,90000,State AE,AE,"[np.float64(0.32615581519950243), np.float64(0.395218382546814)]",1
0,90001,State EN,EN,"[np.float64(0.395218382546814), np.float64(0.22)]",0
0,90002,State AG,AG,"[np.float64(0.32615581519950243), np.float64(-0.07174138442282052)]",1
0,90003,State CD,CD,"[np.float64(0.38699565630756405), np.float64(-0.352040999899835)]",0
0,90004,State EF,EF,"[np.float64(0.395218382546814), np.float64(-0.3960622007833419)]",0
0,90005,State CN,CN,"[np.float64(0.38699565630756405), np.float64(0.22)]",0
0,90006,State AH,AH,"[np.float64(0.32615581519950243), np.float64(0.011975201092724486)]",0
0,90007,State EN,EN,"[np.float64(0.395218382546814), np.float64(0.22)]",0
0,90008,State BN,BN,"[np.float64(-0.11436576633036913), np.float64(0.22)]",1
0,90009,State BN,BN,"[np.float64(-0.11436576633036913), np.float64(0.22)]",0
0,90010,State BF,BF,"[np.float64(-0.11436576633036913), np.float64(-0.3960622007833419)]",0
0,90011,State DE,DE,"[np.float64(-0.352040999899835), np.float64(0.395218382546814)]",1
0,90012,State AD,AD,"[np.float64(0.32615581519950243), np.float64(-0.352040999899835)]",0
0,90013,State BG,BG,"[np.float64(-0.11436576633036913), np.float64(-0.07174138442282052)]",0
0,90014,State DG,DG,"[np.float64(-0.352040999899835), np.float64(-0.07174138442282052)]",0
0,90015,State AH,AH,"[np.float64(0.32615581519950243), np.float64(0.011975201092724486)]",0
0,90016,State CH,CH,"[np.float64(0.38699565630756405), np.float64(0.011975201092724486)]",0
0,90017,State CE,CE,"[np.float64(0.38699565630756405), np.float64(0.395218382546814)]",1
0,90018,State AH,AH,"[np.float64(0.32615581519950243), np.float64(0.011975201092724486)]",0
0,90019,State GF,GF,"[np.float64(-0.07174138442282052), np.float64(-0.3960622007833419)]",0
0,90020,State CD,CD,"[np.float64(0.38699565630756405), np.float64(-0.352040999899835)]",0
0,90021,State DE,DE,"[np.float64(-0.352040999899835), np.float64(0.395218382546814)]",1
0,90022,State BF,BF,"[np.float64(-0.11436576633036913), np.float64(-0.3960622007833419)]",0
0,90023,State DN,DN,"[np.float64(-0.352040999899835), np.float64(0.22)]",1
0,90024,State BN,BN,"[np.float64(-0.11436576633036913), np.float64(0.22)]",1
0,90025,State CF,CF,"[np.float64(0.38699565630756405), np.float64(-0.3960622007833419)]",0
0,90026,State CD,CD,"[np.float64(0.38699565630756405), np.float64(-0.352040999899835)]",0
0,90027,State DE,DE,"[np.float64(-0.352040999899835), np.float64(0.395218382546814)]",1
0,90028,State AD,AD,"[np.float64(0.32615581519950243), np.float64(-0.352040999899835)]",0
0,90029,State DN,DN,"[np.float64(-0.352040999899835), np.float64(0.22)]",1
0,90030,State DG,DG,"[np.float64(-0.352040999899835), np.float64(-0.07174138442282052)]",1
0,90031,State AB,AB,"[np.float64(0.32615581519950243), np.float64(-0.11436576633036913)]",0
0,90032,State BG,BG,"[np.float64(-0.11436576633036913), np.float64(-0.07174138442282052)]",1
0,90033,State DE,DE,"[np.float64(-0.352040999899835), np.float64(0.395218382546814)]",1
0,90034,State CH,CH,"[np.float64(0.38699565630756405), np.float64(0.011975201092724486)]",0
0,90035,State DE,DE,"[np.float64(-0.352040999899835), np.float64(0.395218382546814)]",1
0,90036,State BH,BH,"[np.float64(-0.11436576633036913), np.float64(0.011975201092724486)]",1
0,90037,State AN,AN,"[np.float64(0.32615581519950243), np.float64(0.22)]",0
0,90038,State BH,BH,"[np.float64(-0.11436576633036913), np.float64(0.011975201092724486)]",1
0,90039,State FN,FN,"[np.float64(-0.3960622007833419), np.float64(0.22)]",1
0,90040,State FN,FN,"[np.float64(-0.3960622007833419), np.float64(0.22)]",1
0,90041,State BG,BG,"[np.float64(-0.11436576633036913), np.float64(-0.07174138442282052)]",1
0,90042,State AH,AH,"[np.float64(0.32615581519950243), np.float64(0.011975201092724486)]",0
0,90043,State AF,AF,"[np.float64(0.32615581519950243), np.float64(-0.3960622007833419)]",0
0,90044,State AF,AF,"[np.float64(0.32615581519950243), np.float64(-0.3960622007833419)]",0
0,90045,State BG,BG,"[np.float64(-0.11436576633036913), np.float64(-0.07174138442282052)]",0
0,90046,State AN,AN,"[np.float64(0.32615581519950243), np.float64(0.22)]",1
0,90047,State BH,BH,"[np.float64(-0.11436576633036913), np.float64(0.011975201092724486)]",1
0,90048,State EF,EF,"[np.float64(0.395218382546814), np.float64(-0.3960622007833419)]",0
0,90049,State DN,DN,"[np.float64(-0.352040999899835), np.float64(0.22)]",1
0,90050,State CD,CD,"[np.float64(0.38699565630756405), np.float64(-0.352040999899835)]",0
