block_number,trial_number,state_id,stim_id,q_values,action
0,52992,State EN,EN,"[np.float64(0.4990807046850901), np.float64(-0.8)]",0
0,52993,State CH,CH,"[np.float64(-0.10606562123501005), np.float64(-0.4148481940491764)]",0
0,52994,State BE,BE,"[np.float64(-0.36397473239606987), np.float64(0.4990807046850901)]",1
0,52995,State HN,HN,"[np.float64(-0.4148481940491764), np.float64(-0.8)]",0
0,52996,State DE,DE,"[np.float64(-0.42122917504010604), np.float64(0.4990807046850901)]",1
0,52997,State FN,FN,"[np.float64(-0.3712745570970514), np.float64(-0.8)]",0
0,52998,State GH,GH,"[np.float64(-0.09096759028131834), np.float64(-0.4148481940491764)]",1
0,52999,State GH,GH,"[np.float64(-0.09096759028131834), np.float64(-0.4148481940491764)]",0
0,53000,State BH,BH,"[np.float64(-0.36397473239606987), np.float64(-0.4148481940491764)]",0
0,53001,State AD,AD,"[np.float64(0.06642713810637985), np.float64(-0.42122917504010604)]",0
0,53002,State HN,HN,"[np.float64(-0.4148481940491764), np.float64(-0.8)]",0
0,53003,State CF,CF,"[np.float64(-0.10606562123501005), np.float64(-0.3712745570970514)]",0
0,53004,State AF,AF,"[np.float64(0.06642713810637985), np.float64(-0.3712745570970514)]",0
0,53005,State GF,GF,"[np.float64(-0.09096759028131834), np.float64(-0.3712745570970514)]",0
0,53006,State DH,DH,"[np.float64(-0.42122917504010604), np.float64(-0.4148481940491764)]",1
0,53007,State BN,BN,"[np.float64(-0.36397473239606987), np.float64(-0.8)]",0
0,53008,State AF,AF,"[np.float64(0.06642713810637985), np.float64(-0.3712745570970514)]",0
0,53009,State EF,EF,"[np.float64(0.4990807046850901), np.float64(-0.3712745570970514)]",0
0,53010,State CB,CB,"[np.float64(-0.10606562123501005), np.float64(-0.36397473239606987)]",0
0,53011,State AG,AG,"[np.float64(0.06642713810637985), np.float64(-0.09096759028131834)]",1
0,53012,State EN,EN,"[np.float64(0.4990807046850901), np.float64(-0.8)]",0
0,53013,State AB,AB,"[np.float64(0.06642713810637985), np.float64(-0.36397473239606987)]",0
0,53014,State CG,CG,"[np.float64(-0.10606562123501005), np.float64(-0.09096759028131834)]",1
0,53015,State HN,HN,"[np.float64(-0.4148481940491764), np.float64(-0.8)]",0
