block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[0, 0]",1,"[np.float64(0.635), np.float64(-0.365)]",0,0,1,0.135,0.0,0.0
0,1,0,State CD,"['C', 'D']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[0, 0]",1,"[np.float64(0.0), np.float64(0.0)]",0,0,1,0.0,0.0,0.0
0,2,0,State CD,"['D', 'C']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.0), np.float64(0.0)]",0,"[np.float64(0.0), np.float64(0.0)]",0,1,2,0.0,0.0,0.0
0,2,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.22224999999999998), np.float64(-0.09125)]",1,"[np.float64(0.41275000000000006), np.float64(-0.27375)]",0,0,2,0.06950000000000003,0.22224999999999998,-0.09125
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",1,"[np.float64(0.365), np.float64(-0.635)]",0,0,1,-0.135,0.0,0.0
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[0, 0]",0,"[np.float64(0.365), np.float64(-0.635)]",0,1,1,-0.135,0.0,0.0
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.09125), np.float64(-0.22224999999999998)]",0,"[np.float64(0.27375), np.float64(-0.41275000000000006)]",0,1,2,-0.06950000000000003,0.09125,-0.22224999999999998
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.12775), np.float64(-0.15875)]",0,"[np.float64(0.23725), np.float64(-0.47625)]",0,1,2,-0.11950000000000001,0.12775,-0.15875
0,3,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.0), np.float64(0.0)]",1,"[np.float64(0.635), np.float64(-0.365)]",0,0,3,0.135,0.0,0.0
0,3,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.15968749999999998), np.float64(-0.3667125)]",0,"[np.float64(0.2053125), np.float64(-0.2682875)]",0,1,3,-0.0314875,0.15968749999999998,-0.3667125
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.1870625), np.float64(-0.3254375)]",0,"[np.float64(-0.1870625), np.float64(0.3254375)]",0,1,3,0.0691875,0.1870625,-0.3254375
0,4,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.22224999999999998), np.float64(-0.09125)]",0,"[np.float64(0.41275000000000006), np.float64(-0.27375)]",0,1,4,0.06950000000000003,0.22224999999999998,-0.09125
0,3,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.3667125), np.float64(-0.15968749999999998)]",0,"[np.float64(0.2682875), np.float64(-0.2053125)]",0,1,3,0.0314875,0.3667125,-0.15968749999999998
0,4,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.140296875), np.float64(-0.211534375)]",0,"[np.float64(-0.140296875), np.float64(0.211534375)]",0,1,4,0.035618750000000005,0.140296875,-0.211534375
0,4,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.21101562499999998), np.float64(-0.460613125)]",0,"[np.float64(0.153984375), np.float64(-0.174386875)]",0,1,4,-0.010201249999999995,0.21101562499999998,-0.460613125
0,4,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.433784375), np.float64(-0.23154687499999999)]",0,"[np.float64(0.201215625), np.float64(-0.133453125)]",0,1,4,0.03388125,0.433784375,-0.23154687499999999
