block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[0, 0]",1,"[np.float64(0.99), np.float64(-0.01)]",0,0,1,0.49,0.0,0.0
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[0, 0]",0,"[np.float64(0.0), np.float64(0.0)]",0,1,1,0.0,0.0,0.0
0,1,0,State AB,"['B', 'A']",Reward,"[10.0, 0.0]","['75', '25']","[0, 1]","[0, 0]",0,"[np.float64(-0.01), np.float64(0.99)]",0,1,1,0.49,0.0,0.0
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(0.0)]",0,"[np.float64(0.01), np.float64(-0.99)]",0,1,2,-0.49,0.0,0.0
0,1,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[0, 0]",1,"[np.float64(0.0), np.float64(0.0)]",0,0,1,0.0,0.0,0.0
0,2,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.9306), np.float64(-0.0051)]",0,"[np.float64(0.05940000000000001), np.float64(-0.0049)]",0,1,2,0.027250000000000003,0.9306,-0.0051
0,2,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(-0.0051), np.float64(0.9306)]",1,"[np.float64(0.9951), np.float64(-0.9406)]",0,0,2,0.027249999999999996,-0.0051,0.9306
0,2,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(0.0)]",1,"[np.float64(0.01), np.float64(-0.99)]",0,0,2,-0.49,0.0,0.0
0,3,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.960894), np.float64(-0.009706)]",0,"[np.float64(0.029105999999999965), np.float64(-0.00029400000000000086)]",0,1,3,0.014405999999999981,0.960894,-0.009706
0,4,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.97573806), np.float64(-0.009982360000000001)]",0,"[np.float64(0.014261940000000028), np.float64(-1.7639999999999323e-05)]",0,1,4,0.007122150000000015,0.97573806,-0.009982360000000001
0,3,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.930294), np.float64(0.45089399999999996)]",0,"[np.float64(0.05970600000000004), np.float64(-0.46089399999999997)]",0,1,3,-0.20059399999999997,0.930294,0.45089399999999996
0,3,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.0051), np.float64(-0.9306)]",0,"[np.float64(-0.9851), np.float64(-0.0494)]",0,1,3,-0.51725,0.0051,-0.9306
0,4,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.96074406), np.float64(0.017653640000000026)]",0,"[np.float64(0.01925593999999997), np.float64(0.96234636)]",0,1,4,0.49080114999999996,0.96074406,0.017653640000000026
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0094), np.float64(-0.5049)]",0,"[np.float64(0.0005999999999999998), np.float64(-0.4851)]",0,1,3,-0.24225,0.0094,-0.5049
0,4,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.497301), np.float64(-0.977036)]",0,"[np.float64(0.507301), np.float64(-0.012963999999999976)]",0,1,4,0.2471685,-0.497301,-0.977036
0,4,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.009706000000000001), np.float64(-0.9608939999999999)]",0,"[np.float64(0.0002939999999999991), np.float64(-0.029106000000000076)]",0,1,4,-0.014406000000000039,0.009706000000000001,-0.9608939999999999
0,5,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.9705645894), np.float64(0.9222592183999999)]",1,"[np.float64(0.01943541059999998), np.float64(-0.9322592183999999)]",0,0,5,-0.45641190389999997,0.9705645894,0.9222592183999999
0,5,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.00985594), np.float64(-0.9882536399999999)]",0,"[np.float64(-0.00985594), np.float64(0.9882536399999999)]",0,1,5,0.48919884999999996,0.00985594,-0.9882536399999999
0,5,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.9830116494), np.float64(-0.0099989416)]",0,"[np.float64(0.006988350600000026), np.float64(-1.0584000000000982e-06)]",0,1,5,0.003493646100000013,0.9830116494,-0.0099989416
0,6,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.988833875364), np.float64(0.44680701701599995)]",0,"[np.float64(-0.008833875364000043), np.float64(0.5331929829840001)]",0,1,6,0.26217955381,0.988833875364,0.44680701701599995
0,5,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(-0.23857749), np.float64(-0.98922216)]",0,"[np.float64(0.23857749), np.float64(0.98922216)]",0,1,5,0.613899825,-0.23857749,-0.98922216
0,6,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(-0.1169029701), np.float64(-0.05935332960000006)]",0,"[np.float64(0.1169029701), np.float64(0.05935332960000006)]",0,1,6,0.08812814985000003,-0.1169029701,-0.05935332960000006
