block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[0, 0]",1,"[1, 1]",0,0,1,1.0,0.0,0.0
0,1,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[0, 0]",0,"[1, 0]",0,1,1,0.5,0.0,0.0
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",0,"[0, -1]",0,1,1,-0.5,0.0,0.0
0,2,0,State CD,"['C', 'D']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.16), np.float64(0.0)]",0,"[np.float64(0.84), np.float64(1.0)]",0,1,2,0.9199999999999999,0.16,0.0
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0), np.float64(-0.6)]",0,"[np.float64(0.0), np.float64(0.6)]",0,1,2,0.3,0.0,-0.6
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[-1, 0]","[0, 0]",1,"[-1, 0]",0,0,1,-0.5,0.0,0.0
0,2,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.6), np.float64(0.16)]",0,"[np.float64(0.4), np.float64(0.84)]",0,1,2,0.62,0.6,0.16
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.6), np.float64(0.0)]",1,"[np.float64(0.6), np.float64(-1.0)]",0,0,2,-0.2,-0.6,0.0
0,3,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.2944), np.float64(0.6)]",1,"[np.float64(0.7056), np.float64(-0.6)]",0,0,3,0.052800000000000014,0.2944,0.6
0,3,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.24), np.float64(-0.16)]",1,"[np.float64(0.24), np.float64(-0.84)]",0,0,3,-0.3,-0.24,-0.16
0,4,0,State CD,"['D', 'C']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.71776), np.float64(0.504)]",0,"[np.float64(-0.71776), np.float64(-0.504)]",0,1,4,-0.61088,0.71776,0.504
0,4,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.096), np.float64(-0.2944)]",0,"[np.float64(-0.904), np.float64(-0.7056)]",0,1,4,-0.8048,-0.096,-0.2944
0,3,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.6639999999999999), np.float64(0.664)]",1,"[np.float64(0.3360000000000001), np.float64(-0.664)]",0,0,3,-0.16399999999999998,0.6639999999999999,0.664
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.24)]",0,"[np.float64(0.0), np.float64(-0.76)]",0,1,3,-0.38,0.0,-0.24
0,4,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.8655999999999999), np.float64(0.55776)]",0,"[np.float64(0.13440000000000007), np.float64(-0.55776)]",0,1,4,-0.21167999999999998,0.8655999999999999,0.55776
0,4,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.0), np.float64(-0.696)]",0,"[np.float64(-1.0), np.float64(-0.30400000000000005)]",0,1,4,-0.652,0.0,-0.696
0,5,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(-0.16), np.float64(-0.8784)]",0,"[np.float64(0.16), np.float64(-0.12160000000000004)]",0,1,5,0.01919999999999998,-0.16,-0.8784
0,5,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.6029184), np.float64(0.2016)]",0,"[np.float64(0.39708160000000003), np.float64(-0.2016)]",0,1,5,0.09774080000000002,0.6029184,0.2016
0,5,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.8871039999999999), np.float64(0.22310400000000002)]",0,"[np.float64(0.11289600000000011), np.float64(-0.22310400000000002)]",0,1,5,-0.05510399999999996,0.8871039999999999,0.22310400000000002
0,6,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.1344), np.float64(-0.95136)]",0,"[np.float64(-0.8656), np.float64(-0.04864000000000002)]",0,1,6,-0.45712,-0.1344,-0.95136
0,5,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(-0.24064000000000002), np.float64(-0.71776)]",0,"[np.float64(0.24064000000000002), np.float64(0.71776)]",0,1,5,0.47919999999999996,-0.24064000000000002,-0.71776
0,6,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(-0.20213760000000003), np.float64(-0.28710399999999997)]",0,"[np.float64(0.20213760000000003), np.float64(0.28710399999999997)]",0,1,6,0.2446208,-0.20213760000000003,-0.28710399999999997
0,6,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.9051673599999999), np.float64(0.0892416)]",0,"[np.float64(0.09483264000000013), np.float64(-0.0892416)]",0,1,6,0.002795520000000065,0.9051673599999999,0.0892416
0,6,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.666451456), np.float64(0.08064)]",0,"[np.float64(0.333548544), np.float64(-0.08064)]",0,1,6,0.126454272,0.666451456,0.08064
0,7,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.9203405823999999), np.float64(0.03569664)]",0,"[np.float64(0.07965941760000006), np.float64(-0.03569664)]",0,1,7,0.02198138880000003,0.9203405823999999,0.03569664
0,7,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.272896), np.float64(-0.980544)]",0,"[np.float64(0.272896), np.float64(-0.01945600000000003)]",0,1,7,0.12672,-0.272896,-0.980544
