block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,context_value,context_prediction_errors,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[0, 0]",1,"[1, 0]",0,0,[0.395],[0.5],1,0.5,0.0,0.0
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[0, 0]",0,"[0, 0]",0,1,[0.],[0.],1,0.0,0.0,0.0
0,1,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[0, 0]",1,"[1, 0]",0,0,[0.395],[0.5],1,0.5,0.0,0.0
0,2,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.5), np.float64(0.0)]",0,"[np.float64(0.10499999999999998), np.float64(-0.395)]",0,1,[0.47795],[0.105],2,-0.14500000000000002,0.5,0.0
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[0, 0]",0,"[0, 0]",0,1,[0.],[0.],1,0.0,0.0,0.0
0,2,0,State AB,"['B', 'A']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[np.float64(0.5), np.float64(0.0)]",0,"[np.float64(-0.895), np.float64(-0.395)]",0,1,[0.08295],[-0.395],2,-0.645,0.5,0.0
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0), np.float64(0.0)]",1,"[np.float64(0.0), np.float64(0.0)]",0,0,[0.],[0.],2,0.0,0.0,0.0
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(0.0)]",1,"[np.float64(0.0), np.float64(-1.0)]",0,0,[-0.395],[-0.5],2,-0.5,0.0,0.0
0,3,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.15)]",0,"[np.float64(0.395), np.float64(-0.45499999999999996)]",0,1,[-0.47795],[-0.105],3,-0.02999999999999997,0.0,-0.15
0,3,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.51575), np.float64(-0.1975)]",0,"[np.float64(0.006299999999999972), np.float64(0.71955)]",0,1,[0.8903695],[0.52205],3,0.362925,0.51575,-0.1975
0,3,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.0), np.float64(0.0)]",1,"[np.float64(-1.0), np.float64(-1.0)]",0,0,[-0.79],[-1.],3,-1.0,0.0,0.0
0,3,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.36575), np.float64(-0.1975)]",0,"[np.float64(0.5513), np.float64(0.11455000000000004)]",0,1,[0.4124195],[0.41705],3,0.332925,0.36575,-0.1975
0,4,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.516695), np.float64(0.162275)]",0,"[np.float64(-0.40706450000000005), np.float64(-1.0526445)]",0,1,[0.5819776],[-0.3903695],4,-0.7298545000000001,0.516695,0.162275
0,4,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.5), np.float64(-0.15)]",1,"[np.float64(1.29), np.float64(-0.05999999999999997)]",0,0,[-0.5609],[0.29],4,0.615,-0.5,-0.15
0,4,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.05925), np.float64(-0.37749999999999995)]",0,"[np.float64(0.41869999999999996), np.float64(-0.14455000000000007)]",0,1,[-0.4953695],[-0.02205],4,0.13707499999999995,0.05925,-0.37749999999999995
0,4,0,State AB,"['A', 'B']",Reward,"[0.0, 10.0]","['75', '25']","[0, 1]","[np.float64(0.44844500000000004), np.float64(-0.140225)]",0,"[np.float64(-0.8608645), np.float64(0.7278055000000001)]",0,1,[0.4816081],[0.0875805],4,-0.06652949999999996,0.44844500000000004,-0.140225
