block_number,trial_number,state_id,stim_id,q_values,action
0,91392,State AE,AE,"[np.float64(0.011008533542600313), np.float64(0.353158303601114)]",1
0,91393,State AE,AE,"[np.float64(0.011008533542600313), np.float64(0.353158303601114)]",1
0,91394,State DE,DE,"[np.float64(-0.37532160131060927), np.float64(0.353158303601114)]",1
0,91395,State BH,BH,"[np.float64(-0.002654408893102498), np.float64(-0.5762146199631663)]",0
0,91396,State BN,BN,"[np.float64(-0.002654408893102498), np.float64(-0.7)]",0
0,91397,State DE,DE,"[np.float64(-0.37532160131060927), np.float64(0.353158303601114)]",1
0,91398,State CN,CN,"[np.float64(0.5280807160100133), np.float64(-0.7)]",0
0,91399,State AB,AB,"[np.float64(0.011008533542600313), np.float64(-0.002654408893102498)]",1
0,91400,State DF,DF,"[np.float64(-0.37532160131060927), np.float64(-0.5261613839927558)]",0
0,91401,State DE,DE,"[np.float64(-0.37532160131060927), np.float64(0.353158303601114)]",1
0,91402,State AD,AD,"[np.float64(0.011008533542600313), np.float64(-0.37532160131060927)]",0
0,91403,State DN,DN,"[np.float64(-0.37532160131060927), np.float64(-0.7)]",0
0,91404,State EF,EF,"[np.float64(0.353158303601114), np.float64(-0.5261613839927558)]",0
0,91405,State EF,EF,"[np.float64(0.353158303601114), np.float64(-0.5261613839927558)]",0
0,91406,State CE,CE,"[np.float64(0.5280807160100133), np.float64(0.353158303601114)]",0
0,91407,State CG,CG,"[np.float64(0.5280807160100133), np.float64(0.41232504883440285)]",1
0,91408,State DH,DH,"[np.float64(-0.37532160131060927), np.float64(-0.5762146199631663)]",0
0,91409,State HN,HN,"[np.float64(-0.5762146199631663), np.float64(-0.7)]",0
0,91410,State GN,GN,"[np.float64(0.41232504883440285), np.float64(-0.7)]",0
0,91411,State DH,DH,"[np.float64(-0.37532160131060927), np.float64(-0.5762146199631663)]",0
0,91412,State BH,BH,"[np.float64(-0.002654408893102498), np.float64(-0.5762146199631663)]",0
0,91413,State BF,BF,"[np.float64(-0.002654408893102498), np.float64(-0.5261613839927558)]",0
0,91414,State DG,DG,"[np.float64(-0.37532160131060927), np.float64(0.41232504883440285)]",1
0,91415,State DF,DF,"[np.float64(-0.37532160131060927), np.float64(-0.5261613839927558)]",0
0,91416,State GF,GF,"[np.float64(0.41232504883440285), np.float64(-0.5261613839927558)]",0
0,91417,State BH,BH,"[np.float64(-0.002654408893102498), np.float64(-0.5762146199631663)]",0
0,91418,State CF,CF,"[np.float64(0.5280807160100133), np.float64(-0.5261613839927558)]",0
0,91419,State AE,AE,"[np.float64(0.011008533542600313), np.float64(0.353158303601114)]",1
0,91420,State DG,DG,"[np.float64(-0.37532160131060927), np.float64(0.41232504883440285)]",1
0,91421,State CD,CD,"[np.float64(0.5280807160100133), np.float64(-0.37532160131060927)]",0
0,91422,State AG,AG,"[np.float64(0.011008533542600313), np.float64(0.41232504883440285)]",1
0,91423,State AB,AB,"[np.float64(0.011008533542600313), np.float64(-0.002654408893102498)]",1
0,91424,State DF,DF,"[np.float64(-0.37532160131060927), np.float64(-0.5261613839927558)]",0
0,91425,State DF,DF,"[np.float64(-0.37532160131060927), np.float64(-0.5261613839927558)]",0
0,91426,State DN,DN,"[np.float64(-0.37532160131060927), np.float64(-0.7)]",0
0,91427,State CD,CD,"[np.float64(0.5280807160100133), np.float64(-0.37532160131060927)]",0
0,91428,State GN,GN,"[np.float64(0.41232504883440285), np.float64(-0.7)]",0
