block_number,trial_number,state_id,stim_id,q_values,action,w_values
0,77952,State CN,CN,"[np.float64(0.7212597086347712), np.float64(0.78)]",0,"[np.float64(0.6778120092008667), np.float64(0.78)]"
0,77953,State GN,GN,"[np.float64(-0.15907514001458867), np.float64(0.78)]",1,"[np.float64(0.21303335590229325), np.float64(0.78)]"
0,77954,State AB,AB,"[np.float64(0.5695632000792956), np.float64(0.15225277301783335)]",0,"[np.float64(0.426063501604351), np.float64(0.573936498395649)]"
0,77955,State CE,CE,"[np.float64(0.7212597086347712), np.float64(-0.3164739578295243)]",0,"[np.float64(0.6778120092008667), np.float64(0.2418460807721352)]"
0,77956,State DN,DN,"[np.float64(0.2958622188165889), np.float64(0.78)]",1,"[np.float64(-0.32218799079913324), np.float64(0.78)]"
0,77957,State BF,BF,"[np.float64(0.15225277301783335), np.float64(-0.8136364126823504)]",0,"[np.float64(0.573936498395649), np.float64(-0.7581539192278648)]"
0,77958,State CG,CG,"[np.float64(0.7212597086347712), np.float64(-0.15907514001458867)]",0,"[np.float64(0.6778120092008667), np.float64(0.21303335590229325)]"
0,77959,State DG,DG,"[np.float64(0.2958622188165889), np.float64(-0.15907514001458867)]",0,"[np.float64(-0.32218799079913324), np.float64(0.21303335590229325)]"
0,77960,State CF,CF,"[np.float64(0.7212597086347712), np.float64(-0.8136364126823504)]",0,"[np.float64(0.6778120092008667), np.float64(-0.7581539192278648)]"
0,77961,State DN,DN,"[np.float64(0.2958622188165889), np.float64(0.78)]",1,"[np.float64(-0.32218799079913324), np.float64(0.78)]"
0,77962,State AE,AE,"[np.float64(0.5695632000792956), np.float64(-0.3164739578295243)]",0,"[np.float64(0.426063501604351), np.float64(0.2418460807721352)]"
0,77963,State BE,BE,"[np.float64(0.15225277301783335), np.float64(-0.3164739578295243)]",0,"[np.float64(0.573936498395649), np.float64(0.2418460807721352)]"
0,77964,State DF,DF,"[np.float64(0.2958622188165889), np.float64(-0.8136364126823504)]",0,"[np.float64(-0.32218799079913324), np.float64(-0.7581539192278648)]"
0,77965,State BE,BE,"[np.float64(0.15225277301783335), np.float64(-0.3164739578295243)]",0,"[np.float64(0.573936498395649), np.float64(0.2418460807721352)]"
0,77966,State AN,AN,"[np.float64(0.5695632000792956), np.float64(0.78)]",1,"[np.float64(0.426063501604351), np.float64(0.78)]"
0,77967,State GF,GF,"[np.float64(-0.15907514001458867), np.float64(-0.8136364126823504)]",0,"[np.float64(0.21303335590229325), np.float64(-0.7581539192278648)]"
0,77968,State GH,GH,"[np.float64(-0.15907514001458867), np.float64(-0.9265692631011301)]",0,"[np.float64(0.21303335590229325), np.float64(-0.7869666440977068)]"
0,77969,State AH,AH,"[np.float64(0.5695632000792956), np.float64(-0.9265692631011301)]",0,"[np.float64(0.426063501604351), np.float64(-0.7869666440977068)]"
0,77970,State BE,BE,"[np.float64(0.15225277301783335), np.float64(-0.3164739578295243)]",1,"[np.float64(0.573936498395649), np.float64(0.2418460807721352)]"
0,77971,State AD,AD,"[np.float64(0.5695632000792956), np.float64(0.2958622188165889)]",0,"[np.float64(0.426063501604351), np.float64(-0.32218799079913324)]"
0,77972,State AE,AE,"[np.float64(0.5695632000792956), np.float64(-0.3164739578295243)]",0,"[np.float64(0.426063501604351), np.float64(0.2418460807721352)]"
0,77973,State CB,CB,"[np.float64(0.7212597086347712), np.float64(0.15225277301783335)]",0,"[np.float64(0.6778120092008667), np.float64(0.573936498395649)]"
0,77974,State HN,HN,"[np.float64(-0.9265692631011301), np.float64(0.78)]",1,"[np.float64(-0.7869666440977068), np.float64(0.78)]"
0,77975,State BN,BN,"[np.float64(0.15225277301783335), np.float64(0.78)]",1,"[np.float64(0.573936498395649), np.float64(0.78)]"
0,77976,State DH,DH,"[np.float64(0.2958622188165889), np.float64(-0.9265692631011301)]",0,"[np.float64(-0.32218799079913324), np.float64(-0.7869666440977068)]"
0,77977,State CF,CF,"[np.float64(0.7212597086347712), np.float64(-0.8136364126823504)]",0,"[np.float64(0.6778120092008667), np.float64(-0.7581539192278648)]"
0,77978,State CB,CB,"[np.float64(0.7212597086347712), np.float64(0.15225277301783335)]",0,"[np.float64(0.6778120092008667), np.float64(0.573936498395649)]"
0,77979,State CE,CE,"[np.float64(0.7212597086347712), np.float64(-0.3164739578295243)]",0,"[np.float64(0.6778120092008667), np.float64(0.2418460807721352)]"
0,77980,State DN,DN,"[np.float64(0.2958622188165889), np.float64(0.78)]",1,"[np.float64(-0.32218799079913324), np.float64(0.78)]"
0,77981,State CN,CN,"[np.float64(0.7212597086347712), np.float64(0.78)]",0,"[np.float64(0.6778120092008667), np.float64(0.78)]"
0,77982,State CG,CG,"[np.float64(0.7212597086347712), np.float64(-0.15907514001458867)]",0,"[np.float64(0.6778120092008667), np.float64(0.21303335590229325)]"
0,77983,State CE,CE,"[np.float64(0.7212597086347712), np.float64(-0.3164739578295243)]",0,"[np.float64(0.6778120092008667), np.float64(0.2418460807721352)]"
0,77984,State AD,AD,"[np.float64(0.5695632000792956), np.float64(0.2958622188165889)]",0,"[np.float64(0.426063501604351), np.float64(-0.32218799079913324)]"
0,77985,State AN,AN,"[np.float64(0.5695632000792956), np.float64(0.78)]",1,"[np.float64(0.426063501604351), np.float64(0.78)]"
0,77986,State DN,DN,"[np.float64(0.2958622188165889), np.float64(0.78)]",1,"[np.float64(-0.32218799079913324), np.float64(0.78)]"
0,77987,State CE,CE,"[np.float64(0.7212597086347712), np.float64(-0.3164739578295243)]",0,"[np.float64(0.6778120092008667), np.float64(0.2418460807721352)]"
0,77988,State DH,DH,"[np.float64(0.2958622188165889), np.float64(-0.9265692631011301)]",0,"[np.float64(-0.32218799079913324), np.float64(-0.7869666440977068)]"
0,77989,State BE,BE,"[np.float64(0.15225277301783335), np.float64(-0.3164739578295243)]",0,"[np.float64(0.573936498395649), np.float64(0.2418460807721352)]"
0,77990,State EF,EF,"[np.float64(-0.3164739578295243), np.float64(-0.8136364126823504)]",0,"[np.float64(0.2418460807721352), np.float64(-0.7581539192278648)]"
0,77991,State CG,CG,"[np.float64(0.7212597086347712), np.float64(-0.15907514001458867)]",0,"[np.float64(0.6778120092008667), np.float64(0.21303335590229325)]"
0,77992,State CD,CD,"[np.float64(0.7212597086347712), np.float64(0.2958622188165889)]",0,"[np.float64(0.6778120092008667), np.float64(-0.32218799079913324)]"
0,77993,State BN,BN,"[np.float64(0.15225277301783335), np.float64(0.78)]",1,"[np.float64(0.573936498395649), np.float64(0.78)]"
0,77994,State AD,AD,"[np.float64(0.5695632000792956), np.float64(0.2958622188165889)]",0,"[np.float64(0.426063501604351), np.float64(-0.32218799079913324)]"
0,77995,State EN,EN,"[np.float64(-0.3164739578295243), np.float64(0.78)]",1,"[np.float64(0.2418460807721352), np.float64(0.78)]"
0,77996,State CG,CG,"[np.float64(0.7212597086347712), np.float64(-0.15907514001458867)]",0,"[np.float64(0.6778120092008667), np.float64(0.21303335590229325)]"
0,77997,State DN,DN,"[np.float64(0.2958622188165889), np.float64(0.78)]",0,"[np.float64(-0.32218799079913324), np.float64(0.78)]"
0,77998,State DF,DF,"[np.float64(0.2958622188165889), np.float64(-0.8136364126823504)]",0,"[np.float64(-0.32218799079913324), np.float64(-0.7581539192278648)]"
0,77999,State GF,GF,"[np.float64(-0.15907514001458867), np.float64(-0.8136364126823504)]",0,"[np.float64(0.21303335590229325), np.float64(-0.7581539192278648)]"
0,78000,State CE,CE,"[np.float64(0.7212597086347712), np.float64(-0.3164739578295243)]",0,"[np.float64(0.6778120092008667), np.float64(0.2418460807721352)]"
0,78001,State EF,EF,"[np.float64(-0.3164739578295243), np.float64(-0.8136364126823504)]",0,"[np.float64(0.2418460807721352), np.float64(-0.7581539192278648)]"
0,78002,State BH,BH,"[np.float64(0.15225277301783335), np.float64(-0.9265692631011301)]",0,"[np.float64(0.573936498395649), np.float64(-0.7869666440977068)]"
0,78003,State GH,GH,"[np.float64(-0.15907514001458867), np.float64(-0.9265692631011301)]",0,"[np.float64(0.21303335590229325), np.float64(-0.7869666440977068)]"
0,78004,State HN,HN,"[np.float64(-0.9265692631011301), np.float64(0.78)]",1,"[np.float64(-0.7869666440977068), np.float64(0.78)]"
0,78005,State AF,AF,"[np.float64(0.5695632000792956), np.float64(-0.8136364126823504)]",0,"[np.float64(0.426063501604351), np.float64(-0.7581539192278648)]"
0,78006,State EN,EN,"[np.float64(-0.3164739578295243), np.float64(0.78)]",1,"[np.float64(0.2418460807721352), np.float64(0.78)]"
0,78007,State DE,DE,"[np.float64(0.2958622188165889), np.float64(-0.3164739578295243)]",0,"[np.float64(-0.32218799079913324), np.float64(0.2418460807721352)]"
0,78008,State GN,GN,"[np.float64(-0.15907514001458867), np.float64(0.78)]",1,"[np.float64(0.21303335590229325), np.float64(0.78)]"
0,78009,State FN,FN,"[np.float64(-0.8136364126823504), np.float64(0.78)]",1,"[np.float64(-0.7581539192278648), np.float64(0.78)]"
0,78010,State GH,GH,"[np.float64(-0.15907514001458867), np.float64(-0.9265692631011301)]",0,"[np.float64(0.21303335590229325), np.float64(-0.7869666440977068)]"
0,78011,State AE,AE,"[np.float64(0.5695632000792956), np.float64(-0.3164739578295243)]",0,"[np.float64(0.426063501604351), np.float64(0.2418460807721352)]"
0,78012,State AH,AH,"[np.float64(0.5695632000792956), np.float64(-0.9265692631011301)]",0,"[np.float64(0.426063501604351), np.float64(-0.7869666440977068)]"
0,78013,State BH,BH,"[np.float64(0.15225277301783335), np.float64(-0.9265692631011301)]",0,"[np.float64(0.573936498395649), np.float64(-0.7869666440977068)]"
0,78014,State AN,AN,"[np.float64(0.5695632000792956), np.float64(0.78)]",0,"[np.float64(0.426063501604351), np.float64(0.78)]"
0,78015,State GH,GH,"[np.float64(-0.15907514001458867), np.float64(-0.9265692631011301)]",0,"[np.float64(0.21303335590229325), np.float64(-0.7869666440977068)]"
0,78016,State DF,DF,"[np.float64(0.2958622188165889), np.float64(-0.8136364126823504)]",0,"[np.float64(-0.32218799079913324), np.float64(-0.7581539192278648)]"
